guide,gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,postsd_d0,lfsr_d0,postmean_d1,postsd_d1,lfsr_d1,postmean_d2,postsd_d2,lfsr_d2,postmean_d3,postsd_d3,lfsr_d3,lfsr_min,best_day
g154,Gene54,0.26809135,0.22422962,0.19998293,0.20380113,0.019382669,0.025657985,0.034066867,0.040712215,0.295923111521064,0.0343778588536275,4.52253193642408e-22,0.279851383276917,0.0556193084148194,3.42190930236946e-10,0.270305402393849,0.0700467326583981,1.04815340782345e-05,0.27055632001943,0.0719548829970654,0.000114259491314433,4.52253193642408e-22,0
g155,Gene55,0.2812017,0.26710507,0.22450967,0.24070932,0.019313112,0.026797613,0.034890234,0.042948514,0.315325077361835,0.0172647674747638,4.36334265415848e-25,0.314735362737629,0.0196071602587492,1.69176635981668e-13,0.31324639192626,0.0258573016402493,2.26390081957627e-07,0.313625838697547,0.0251209378907074,2.70798093148267e-06,4.36334265415848e-25,0
g156,Gene56,0.23938298,0.27968657,0.24960244,0.22869961,0.019255757,0.02666661,0.035059705,0.041729048,0.228776918369526,0.0278980099053611,9.21523208684686e-18,0.2545747997994,0.0357868191907951,3.87997880984458e-13,0.226564719068646,0.0470510315082082,7.64107595754576e-07,0.207222544085049,0.0575702849293943,0.000141433853279928,9.21523208684686e-18,0
g157,Gene57,0.07986384,0.033824198,0.05575583,0.050726324,0.018028654,0.025909333,0.03283352,0.03838525,0.0749731643171855,0.0206472369523579,0.000156312192218282,0.0306107451157491,0.0310294423389407,0.155875012087176,0.0487078186966184,0.0364875005948184,0.0899105207298876,0.0432363465420262,0.0416582311471252,0.149166462355083,0.000156312192218282,0
g158,Gene58,0.010558177,0.012764286,0.010779237,0.01952587,0.018076077,0.024881683,0.033192355,0.04039456,0.00313587364124749,0.0104884386076284,0.672650008242778,0.00318309604003149,0.0113675080700173,0.672860653725826,0.00297866473659656,0.0125036885985816,0.677206219649886,0.00335313500517241,0.0136633748638739,0.673084125496751,0.672650008242778,0
g159,Gene59,-0.1941455,-0.18994534,-0.1443955,-0.15532249,0.02027533,0.026955899,0.036961515,0.04431185,-0.227230007916699,0.0196795218033437,2.60125254669674e-13,-0.226729236852952,0.0215683684426144,9.3068602824431e-09,-0.223977829866892,0.0307888211981358,0.000130160118737566,-0.224323232280814,0.0303683737612263,0.000315822979543023,2.60125254669674e-13,0
g16,Gene16,0.12489282,0.09423632,0.11542986,0.76175094,0.018985976,0.02756277,0.03652689,0.047420003,0.117637031485651,0.0280599440473939,1.37242102005264e-05,0.0837386691070898,0.040727255040127,0.0198743409482725,0.101522288043715,0.0539535879306997,0.0299263259618228,0.742368566699411,0.0700133912699605,1.40452120440121e-26,1.40452120440121e-26,3
g160,Gene60,-0.72280586,-0.29988042,-0.18573883,-0.20456147,0.022508752,0.031272978,0.03799489,0.044770144,-0.718660140033501,0.0332914068221329,0,-0.294403380521379,0.0462471331494671,9.29785137770978e-11,-0.17923557421455,0.0561739630370444,0.000705375409381981,-0.196879271125128,0.0661652974133126,0.00145533369663831,0,0
g161,Gene61,0.21926825,0.2120763,0.18521349,0.17562822,0.019463373,0.027597053,0.034488067,0.04054301,0.251924429592315,0.0163934474427124,3.04468990693488e-17,0.25176097348716,0.0171742870482176,4.64804469095395e-10,0.251400713088987,0.0189648230855207,1.29406836046561e-06,0.251248109342527,0.0199595648811236,2.03263663749875e-05,3.04468990693488e-17,0
g162,Gene62,-0.06952383,-0.122622676,-0.052937973,-0.04313768,0.018573174,0.025944676,0.033715647,0.04297987,-0.067600339913769,0.0210026738119926,0.000801628787858166,-0.116964139222335,0.0291174213969973,5.20569252016045e-05,-0.0509663272390857,0.0370460807391623,0.0828943796691509,-0.042452179735488,0.0457943088312671,0.173709225376303,5.20569252016045e-05,1
g163,Gene63,0.19025931,-0.069164276,-0.03581872,-0.04660962,0.020743877,0.030220507,0.038266297,0.047119536,0.198125900983764,0.0298556960904771,5.3516819615012e-11,-0.0561162205548425,0.0436004709725877,0.0984277098295672,-0.019571531468069,0.0550408127483747,0.362565739106782,-0.0263528609360257,0.0675426056559444,0.349758009746082,5.3516819615012e-11,0
g164,Gene64,-0.33784863,-0.29907867,-0.36196485,-0.32884455,0.020659687,0.027524985,0.03592783,0.04361484,-0.32352617095457,0.0295467368613186,2.22044604925031e-16,-0.28402509149975,0.0407827690665785,2.50799381262823e-13,-0.335563314031849,0.0508932736607051,1.27065025168349e-11,-0.301011342501771,0.061409744287285,5.02216286557555e-07,2.22044604925031e-16,0
g165,Gene65,0.13018638,0.16267213,0.16020492,0.1439419,0.020474408,0.028417459,0.034465887,0.042699147,0.111984819659032,0.0201326965355534,1.66551060889758e-06,0.118008507290992,0.0230855185945418,1.66653051799544e-05,0.114929622411093,0.0258859561759251,0.000454551477820822,0.10774262994278,0.0322088149936079,0.0081368452608529,1.66551060889758e-06,0
g166,Gene66,0.10218978,0.11608168,0.12972681,0.15618776,0.017865887,0.025011837,0.033817463,0.042431723,0.0711846490230878,0.0135841066694596,5.73474455752302e-06,0.0713493180334801,0.0146237693825383,0.00017768405818754,0.0713067357714276,0.0160410647766015,0.00128697481941898,0.0720956229000865,0.0179135570480735,0.00174400980466676,5.73474455752302e-06,0
g167,Gene67,0.2523405,0.22723792,0.2410926,0.26430947,0.019354943,0.026409462,0.033507317,0.041648764,0.242780434642782,0.0166033975770094,1.94478008713324e-20,0.240908939343803,0.0207762041732934,2.89470192523399e-10,0.241185305788972,0.0214417033181119,9.42251780607571e-08,0.241881969119677,0.0219894525583027,1.73905253001504e-06,1.94478008713324e-20,0
