gene,n_guides,best_day,best_day_among_active,active_days,hit_anyday,max_abs_postmean,min_lfsr,min_lfsr_among_active,guide_min_lfsr_min,median_guide_lfsr_min,gene_postmean_d0,gene_postsd_d0,gene_lfsr_d0,gene_postmean_d1,gene_postsd_d1,gene_lfsr_d1,gene_postmean_d2,gene_postsd_d2,gene_lfsr_d2,gene_postmean_d3,gene_postsd_d3,gene_lfsr_d3
Gene82,6,2,,,False,0.09116261926378497,0.0,,1.47967796891494e-19,4.978259094724845e-05,0.043011680034351005,0.006737627640049497,8.637224269136823e-11,0.06131804441184989,0.007386462480864494,5.551115123125783e-17,0.0656989036898906,0.007887316911914794,0.0,0.09116261926378497,0.008682357746113091,0.0
Gene83,6,0,,,False,0.08731715407176892,0.0,,0.0,4.8480641284972104e-09,-0.08731715407176892,0.009796460663321922,0.0,-0.03841147668944955,0.013516508165545227,0.0022428438968277176,-0.016143836045553996,0.017758015438355975,0.18164831151084004,-0.056296157150773345,0.020911322028108206,0.0035497819180532186
Gene84,6,0,1.0,d1,True,0.42545737884821,0.0,0.0,4.02285661969786e-60,7.631680139250956e-26,0.11361414764461075,0.011807183404605263,0.0,0.42545737884821,0.01628769302262285,0.0,0.07432907181411265,0.020907842886602974,0.00018893144107740012,0.04314475882927918,0.026795474173655083,0.05368245066085431
Gene85,6,0,,,False,0.11474267691907854,0.0,,0.0,7.815371966569646e-20,0.10940236305218212,0.006780196978308376,0.0,0.11474267691907854,0.007205552514026065,0.0,0.09589177359366093,0.008344979225697657,0.0,0.10879690539626077,0.008425892990001802,0.0
Gene86,6,0,,,False,0.07257227654940158,0.0,,8.9388385930409e-37,1.3133564937300652e-08,0.06276201646310779,0.006840852529399198,0.0,0.06848489853889879,0.00748688158549936,0.0,0.05456742557238601,0.00831254078801523,2.6109114870109806e-11,0.07257227654940158,0.008448030423768193,0.0
Gene87,6,1,,,False,0.05963321498773234,9.27354085744625e-07,,7.18899384466454e-11,5.3723033525386975e-05,-0.01941436427958027,0.00866670392362598,0.012541913139720307,-0.05963321498773234,0.012505279287638406,9.27354085744625e-07,-0.029515934711087526,0.015393915766261947,0.02759504895191489,-0.012520699364937195,0.018454679911321725,0.24874111662831233
Gene88,6,0,,,False,0.19510190380687722,0.0,,9.519847161579789e-62,4.300752857566706e-06,0.11803293177448893,0.006798030268420112,0.0,0.1658526042309463,0.007664477944273641,0.0,0.1774489650034565,0.007903252775873643,0.0,0.19510190380687722,0.008267554113408014,0.0
Gene89,6,1,,,False,0.09492419606246717,6.494804694057166e-15,,1.30622860925766e-27,2.2421983661739057e-06,0.05639698848312696,0.008794528378179702,7.146550018433118e-11,0.09492419606246717,0.012318282836767778,6.494804694057166e-15,0.0824383976136288,0.015629900950863633,6.659444373724455e-08,0.055160804621045396,0.018447124326270464,0.00139392138081057
Gene9,6,0,0.0,d0,True,0.24243636996005682,0.0,0.0,1.36771453939373e-58,4.987717432504913e-16,0.24243636996005682,0.011506852468954403,0.0,0.0634003719635898,0.016863496631247775,8.508515854588339e-05,-0.045170071513611285,0.021550736395119098,0.018041655231071263,0.05960644563498089,0.025828240772406173,0.010505097449517109
Gene90,6,0,,,False,0.061325780511678044,3.0739200074236805e-10,,0.0,1.5187359037049914e-08,-0.061325780511678044,0.009912690249018393,3.0739200074236805e-10,0.003065238866037807,0.013879282995243129,0.41260463711961703,-0.04054697726247767,0.017849667171577325,0.01155589367290788,-0.03754046928002029,0.021064732224895813,0.03736255436203306
Gene91,6,0,,,False,0.10041935450319736,0.0,,1.3406501938215201e-45,7.677938837261431e-11,0.10041935450319736,0.0066287731428311125,0.0,0.08948739814766507,0.0075977516281605356,0.0,0.0810516402217635,0.00802373063526715,0.0,0.06089071724825429,0.008846054445360931,2.922551090023262e-12
Gene92,6,2,2.0,d2,True,0.7739104204178046,0.0,0.0,0.0,5.060942357561406e-55,0.08277685587037314,0.012319598782245788,9.141298829007383e-12,0.11737003662877421,0.016596169218578715,7.629452625224076e-13,0.7739104204178046,0.022660800883484968,0.0,0.09431923892281505,0.027476788760128334,0.0002988148603751406
Gene93,6,0,,,False,0.14717391900666468,0.0,,0.0,2.284829142058193e-06,0.08535428808083531,0.008048320452432629,0.0,0.14717391900666468,0.009781240492424783,0.0,0.09650577191732063,0.012313257414017035,2.3314683517128287e-15,0.08941526749792318,0.01446762806562518,3.1976143954892677e-10
Gene94,6,1,,,False,0.04167722748355162,6.533683338805218e-08,,5.3081606920818504e-21,4.221436324178688e-08,0.03461621663979486,0.006775363800466696,1.6182253320673468e-07,0.03907456553373261,0.007403432270309783,6.533683338805218e-08,0.024609966462705468,0.00815259453722104,0.001269447982069849,0.04167722748355162,0.008428391073352342,3.809898706519377e-07
Gene95,6,2,,,False,0.04896071900716307,0.0019793305996730903,,0.0,8.877373386804236e-05,-0.01720868012455181,0.009827408903091008,0.03996518085847833,0.007230760187776552,0.01323134931563094,0.2923656160507643,0.04896071900716307,0.016991770323771513,0.0019793305996730903,-0.006711126660161,0.020637321844042086,0.3725172453542901
Gene96,6,0,2.0,d2,True,0.815156304545817,0.0,0.0,0.0,0.0,0.15041102632083747,0.011088849800203828,0.0,0.11451395819664803,0.015803683905122053,2.1460611066004276e-13,-0.815156304545817,0.022524208876562354,0.0,0.0726239099294821,0.028873260593659047,0.005947142399858163
Gene97,6,2,,,False,0.040465428303971346,1.3157169798105883e-08,,0.0,2.5498182337933097e-10,0.031460423228259864,0.006531564687247139,7.298513626796677e-07,0.030942174615245874,0.006863904609855622,3.272769300621814e-06,0.040465428303971346,0.00727227553095744,1.3157169798105883e-08,0.034729909160266456,0.007491803936640891,1.77848154525595e-06
Gene98,6,0,,,False,0.04146974342652674,3.173896478203542e-05,,1.40545155854568e-52,3.0281999130465913e-11,-0.04146974342652674,0.010368746271334474,3.173896478203542e-05,0.03857185069448882,0.014051283851722416,0.0030248386305299357,0.0038381557303415414,0.017160354142636426,0.4115093283357206,-0.0012144319201162494,0.019745938730250472,0.47547936405282765
Gene99,6,3,,,False,0.0637522392142949,1.2501623052663113e-05,,1.1490808304870398e-12,1.4549309564096245e-07,0.01564484665175796,0.008741864493471698,0.03675538404936596,0.05027992303415736,0.011968357117756252,1.3282738114295256e-05,0.05173539478692888,0.012393489725844892,1.4938561158306385e-05,0.0637522392142949,0.015125910468886353,1.2501623052663113e-05
