gene,n_guides,best_day,best_day_among_active,active_days,hit_anyday,max_abs_postmean,min_lfsr,min_lfsr_among_active,guide_min_lfsr_min,median_guide_lfsr_min,gene_postmean_d0,gene_postsd_d0,gene_lfsr_d0,gene_postmean_d1,gene_postsd_d1,gene_lfsr_d1,gene_postmean_d2,gene_postsd_d2,gene_lfsr_d2,gene_postmean_d3,gene_postsd_d3,gene_lfsr_d3
Gene55,6,0,0.0,"d0,d1,d2,d3",True,0.22091014649757726,0.0,0.0,4.0703632913476e-25,1.1505001874009812e-10,0.21251818250754528,0.009108354992474912,0.0,0.21836311378849216,0.011275008460451295,0.0,0.21985726810676703,0.01632681715508845,0.0,0.22091014649757726,0.015597600037174366,0.0
Gene56,6,0,,,False,0.13238697635401098,0.0,,2.43287274630121e-32,1.299897790346588e-08,0.08346950002005998,0.009552711720180958,0.0,0.13238697635401098,0.012711565412665469,0.0,0.09983417180630369,0.016301068445805738,4.5514592095230455e-10,0.07486072145503408,0.01943369013782057,5.855208172289572e-05
Gene57,6,1,,,False,0.027267404354102097,0.01224030504578022,,3.10656389501673e-10,0.0596081995688991,0.014148133819740885,0.008363983400295897,0.045365473347698915,-0.027267404354102097,0.012121532192526818,0.01224030504578022,-0.008770680713476657,0.014404756501168774,0.27130400247156383,-0.011571729444028074,0.016427376880805755,0.24058644921938566
Gene58,6,0,,,False,0.02653219928313019,2.1579218491440955e-05,,2.98111135776935e-07,0.00031755706682550693,-0.024750221705723312,0.006051566915123821,2.1579218491440955e-05,-0.02459402616176637,0.006527793204732694,8.241668638464539e-05,-0.02653219928313019,0.0070996684918094724,9.307598299324038e-05,-0.023168359356086115,0.007748887159200071,0.0013953665767961754
Gene59,6,0,,,False,0.1895424619204978,0.0,,4.4396753012370104e-46,1.0142553085645636e-13,0.11229149555204444,0.006911594226820258,0.0,0.1310512124860926,0.007222304652271184,0.0,0.1895424619204978,0.008250531487715922,0.0,0.18630757832579173,0.008245018500668895,0.0
Gene6,6,1,,,False,0.04320701918026724,0.0043381121296171,,6.06785738096316e-17,0.00025970309618789995,-0.0011241644465003202,0.009720625295095639,0.45396602183622825,-0.03550776177132233,0.013529059157504535,0.0043381121296171,-0.04320701918026724,0.016549872110449337,0.004517642046547143,-0.004122769829694608,0.019555198028082234,0.4165110129335321
Gene60,6,0,0.0,d0,True,0.4660713673718076,0.0,0.0,0.0,0.0,-0.4660713673718076,0.013140416090669408,0.0,-0.04694265384342569,0.018620170789133503,0.0058500181379052,0.061432680037696516,0.022894276921285383,0.0036447559584730227,0.0428020004502889,0.026817719297040132,0.05524056527730048
Gene61,6,0,,,False,0.1446133257341738,0.0,,2.57498332784992e-34,0.00011199404774478436,0.12425346767846641,0.007218032960949002,0.0,0.1338273422276949,0.007778967671143656,0.0,0.14052852359720927,0.008700486714026762,0.0,0.1446133257341738,0.009137634058420403,0.0
Gene62,6,1,,,False,0.05618834134420964,5.046306033484882e-06,,0.0,0.01132951956254017,-0.001330954945206173,0.009282132628049994,0.44299151773100964,-0.05618834134420964,0.012726173182334943,5.046306033484882e-06,0.004204393691407226,0.016094899714076377,0.3969594158509795,0.007948346915802467,0.019762182772323635,0.34376847688217427
Gene63,6,0,0.0,d0,True,0.27952226424731896,0.0,0.0,6.918821271709061e-60,3.056474961366665e-11,0.27952226424731896,0.012247397804402345,0.0,0.021858296912376028,0.017905349269309707,0.11108673030805477,0.057269747530731566,0.022546751479615632,0.005541921468972255,0.0487263516320824,0.027931188703410072,0.040534745240896064
Gene64,6,1,,,False,0.031557403923755,0.01692004473471087,,1.11022302462516e-16,4.857317975766505e-05,-0.00941090925203736,0.009262766700491105,0.15481627968181222,0.026869225847459457,0.01266238473220174,0.01692004473471087,-0.031557403923755,0.01618521710691013,0.025601941903772074,-0.0014580053931937866,0.019097701635095797,0.4695724926532635
Gene65,6,0,,,False,0.1123418960382037,0.0,,2.1906181939758399e-13,9.42092820696851e-06,0.08326376442508403,0.007946452098762298,0.0,0.1123418960382037,0.009687443984347758,0.0,0.11034199977296591,0.010863086465245444,0.0,0.09827409729241526,0.013034590044464995,2.3592239273284576e-14
Gene66,6,0,,,False,0.09798290913205829,0.0,,0.0,1.5074798537961737e-16,0.07160727082906414,0.006020070516215415,0.0,0.07949701382882667,0.006225756899255986,0.0,0.08696643453231892,0.006450577470224551,0.0,0.09798290913205829,0.0067347358529582894,0.0
Gene67,6,0,,,False,0.060581160243405964,4.447164858589758e-12,,0.0,2.0130743269316864e-07,0.05168178276011893,0.007574256873054593,4.447164858589758e-12,0.0055844955700336965,0.009592672411655699,0.28022856516485073,0.024715939426660317,0.010541098371345703,0.009520649668236625,0.060581160243405964,0.011606002605394312,8.95520668731109e-08
Gene68,6,0,0.0,d0,True,0.7064776283795459,0.0,0.0,0.0,0.0,-0.7064776283795459,0.015854109950698518,0.0,-0.13361616208136073,0.02135842631122054,1.9761592362499414e-10,-0.020487811016861958,0.025242131058709743,0.20849584429722778,0.012236544513645574,0.02912613630843332,0.33719799194448385
Gene69,6,2,,,False,0.09756874348328892,3.443079710230279e-09,,0.0,4.086512979787825e-19,0.037445331614156946,0.009028532823411574,1.6810405161771236e-05,0.01674611289778695,0.012213276894722484,0.08516565356888528,0.09756874348328892,0.01684055453791217,3.443079710230279e-09,0.043688304981204316,0.018020601699423634,0.0076678392110177684
Gene7,6,3,3.0,d3,True,0.40882077006296524,0.0,0.0,0.0,5.690931059731964e-11,0.0009111229573693137,0.003564136411136278,0.39911580921159306,0.0019092312784465414,0.004770668507434329,0.34450385535593053,0.0027873376657787034,0.006487489800627606,0.3337258211394272,-0.40882077006296524,0.013765975258726113,0.0
Gene70,6,1,1.0,d1,True,0.593342291935988,0.0,0.0,0.0,5.551124291746457e-17,-0.05175296465463608,0.01131617003312651,2.399776275141541e-06,-0.593342291935988,0.017999712183846304,0.0,-0.03259396191557979,0.024203598786411696,0.08904525585158884,0.040352123086540584,0.028897674775780844,0.08130010983518399
Gene71,6,2,2.0,"d2,d3",True,0.836796566401716,0.0,0.0,0.0,3.12926199546734e-39,0.019250637509557512,0.012426783681504244,0.060675873475774744,-0.013333137571681268,0.017817641466925323,0.22713628762324534,-0.6713438305601476,0.025077844072855283,0.0,0.836796566401716,0.03411866498926724,0.0
Gene72,6,0,0.0,"d0,d1",True,0.5850763034188009,0.0,0.0,1.043231962216e-115,2.79703335197786e-46,0.5850763034188009,0.014247717367068296,0.0,0.24755061221926222,0.019242278641802613,0.0,0.11530013740943974,0.02320391784344642,3.365050978976214e-07,0.13300988433297506,0.027368178817280885,5.868707823042385e-07
Gene73,6,0,,,False,0.19087670358327125,0.0,,0.0,4.9627863541232244e-11,0.1174023654835286,0.007144882177051571,0.0,0.14804931066613805,0.008211181870651087,0.0,0.19087670358327125,0.009870152645477994,0.0,0.1741393524021948,0.00976090264605331,0.0
Gene74,6,1,1.0,d1,True,0.5875640341162033,0.0,0.0,0.0,0.0,-0.014704709380383605,0.012434950846713203,0.11849762366044025,-0.5875640341162033,0.01931633782719925,0.0,0.12223428947789312,0.024741957087305592,3.89883081486353e-07,0.12791285239592287,0.02960553922685077,7.781276932128378e-06
Gene75,6,0,2.0,"d2,d3",True,0.8413106281201096,0.0,0.0,0.0,6.354059631908601e-26,0.11374515682334346,0.012252364557814971,0.0,0.050860587009995135,0.017736908080066324,0.0020686428826058867,-0.8413106281201096,0.024665455229633024,0.0,0.3093306366809712,0.031400785098691424,0.0
Gene76,6,0,,,False,0.06632342951384575,1.8497425813279733e-11,,0.0,4.3541367853632875e-13,0.06632342951384575,0.01002524854587334,1.8497425813279733e-11,0.06124493452690468,0.014401970271769128,1.0568038415426084e-05,-0.02476108080350674,0.018773927687159297,0.09359995893540463,0.02752095458988744,0.02268241210800974,0.1125043365483947
Gene77,6,0,,,False,0.18956524942086864,0.0,,0.0,0.00033499612483328244,-0.12168057416194153,0.006241833125732892,0.0,-0.15772861526885068,0.006929492272540991,0.0,-0.16732631924842112,0.007203616050905552,0.0,-0.18956524942086864,0.0076399854730397135,0.0
Gene78,6,0,,,False,0.057314913245019035,0.0,,0.0,5.40484453907671e-23,0.05060916032738194,0.005682278421326077,0.0,0.05692955195018981,0.005876810972356275,0.0,0.05329835477213779,0.005996147909424215,0.0,0.057314913245019035,0.00613230227803866,0.0
Gene79,6,0,0.0,"d0,d1,d3",True,0.7487706085986332,0.0,0.0,2.16199648001165e-118,2.1109257938779056e-74,0.6494339339129817,0.0152303213310456,0.0,0.20376483005993415,0.0216672181442511,0.0,0.09976959623445006,0.0260715656043283,6.49207829864773e-05,0.7487706085986332,0.031230436353828994,0.0
Gene8,6,0,,,False,0.10502626587050701,0.0,,6.88469714695181e-20,1.7841727866941455e-08,0.10502626587050701,0.010437245886902294,0.0,0.05162086274803529,0.015114007429973408,0.00031840478162109553,0.052677904530651964,0.018536721315017473,0.0022428863478806127,0.0857506932924917,0.021174090829307365,2.5631435003781178e-05
Gene80,6,1,,,False,0.035133920731048845,0.002381917501205977,,0.0,0.0008681495974083,-0.015535103495864379,0.009084903069664606,0.043633758374669096,0.035133920731048845,0.01244743168645529,0.002381917501205977,-0.006897382238826088,0.014707806169661376,0.3195488840493762,-0.0029330439811540545,0.0181219352024051,0.43571179836172913
Gene81,6,0,,,False,0.11083150130220577,0.0,,0.0,0.00163538054449385,0.08700443505626333,0.007042449299749697,0.0,0.10052097804243693,0.00758409443256083,0.0,0.10906873979103629,0.007972224200843347,0.0,0.11083150130220577,0.008208840512656142,0.0
