s_time,s_guide,rmse_mean,corr_mean,sign_mean,rmse_avg,corr_avg,sign_avg,num_seeds
1.0,1.0,0.22483065739960392,0.8119933860589473,0.8500000000000001,0.2243087570626003,0.8129176188781069,0.8333333333333334,2
1.0,0.5,0.22479646443945622,0.8120170363176369,0.8500000000000001,0.2242756983261897,0.8129403954993443,0.8333333333333334,2
0.5,1.0,0.2248607199455203,0.8120045452586624,0.8500000000000001,0.22433917268156645,0.812926525176809,0.8333333333333334,2
0.5,0.5,0.22482449169031796,0.8120307005881368,0.8500000000000001,0.2243043775516577,0.8129513223486784,0.8333333333333334,2
