guide,gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,lfsr_d0,postmean_d1,lfsr_d1,postmean_d2,lfsr_d2,postmean_d3,lfsr_d3,lfsr_min,best_day
g28,Gene28,-0.30858,-0.43555015,-0.59165764,-0.87139344,0.13824764,0.16229448,0.18907855,0.21376717,-0.455458747050285,3.18642261465385e-08,-0.455458747050285,3.18642261465385e-08,-0.455458747050285,3.18642261465385e-08,-0.455458747050285,3.18642261465385e-08,3.18642261465385e-08,0
g29,Gene29,-0.20075068,-0.27123448,-0.32712886,-0.30799162,0.12583315,0.13690954,0.15355527,0.18599099,-0.25224229038312,0.000423048588442443,-0.25224229038312,0.000423048588442443,-0.25224229038312,0.000423048588442443,-0.25224229038312,0.000423048588442443,0.000423048588442443,0
g3,Gene3,-0.14369263,-0.16131869,-0.15233171,-0.32610583,0.13532563,0.1536682,0.16625452,0.18907684,-0.169602847640451,0.0217726385249065,-0.169602847640451,0.0217726385249064,-0.169602847640451,0.0217726385249065,-0.169602847640451,0.0217726385249065,0.0217726385249064,1
g30,Gene30,-0.41419545,-0.59400314,-0.6512425,-0.82817656,0.13859475,0.15501492,0.18028714,0.20683709,-0.54413443533143,1.32172051081625e-11,-0.54413443533143,1.32172051081625e-11,-0.54413443533143,1.32172051081625e-11,-0.54413443533143,1.32172051081625e-11,1.32172051081625e-11,0
g31,Gene1,-0.05502309,-0.15852797,-0.32523164,-0.5115831,0.120611385,0.14358176,0.17001788,0.18984199,-0.193978997575892,0.00701312815096999,-0.193978997575892,0.00701312815096999,-0.193978997575892,0.00701312815096999,-0.193978997575892,0.00701312815096999,0.00701312815096999,0
g32,Gene2,0.3273521,0.51477313,0.5568264,0.4019646,0.12317367,0.14929901,0.17779888,0.21672153,0.408093770444877,1.00591445728985e-07,0.408093770444877,1.00591445728987e-07,0.408093770444877,1.00591445728985e-07,0.408093770444877,1.00591445728986e-07,1.00591445728985e-07,0
g33,Gene3,-0.058461107,-0.07608717,-0.06710015,-0.24087429,0.13017443,0.14871022,0.1642709,0.19620371,-0.0832028133768982,0.169439435342898,-0.0832028133768982,0.169439435342898,-0.0832028133768982,0.169439435342898,-0.0832028133768982,0.169439435342898,0.169439435342898,2
g34,Gene4,0.030501014,0.07228957,0.007023493,-0.0056275935,0.14142254,0.16036765,0.18070495,0.19184627,0.0253980326040584,0.422899780809863,0.0253980326040584,0.422899780809863,0.0253980326040584,0.422899780809863,0.0253980326040584,0.422899780809863,0.422899780809863,2
g35,Gene5,0.05048973,0.072714835,0.3004166,0.35955822,0.12819552,0.1502388,0.17343415,0.20043482,0.142848619507051,0.0454476590361546,0.142848619507051,0.0454476590361547,0.142848619507051,0.0454476590361546,0.142848619507051,0.0454476590361546,0.0454476590361546,2
g36,Gene6,-0.24534559,-0.23444536,-0.25567156,-0.16638999,0.11846555,0.15016411,0.17506978,0.19233994,-0.219395738805723,0.00276569694196327,-0.219395738805723,0.00276569694196338,-0.219395738805723,0.00276569694196327,-0.219395738805723,0.00276569694196327,0.00276569694196327,0
g37,Gene7,0.1775241,0.29011348,0.33309138,0.22178228,0.13691999,0.16078277,0.1753158,0.20988558,0.232037069062182,0.00336339227025742,0.232037069062182,0.00336339227025744,0.232037069062182,0.0033633922702574,0.232037069062182,0.00336339227025741,0.0033633922702574,2
g38,Gene8,0.42037395,0.52569616,0.72288084,0.9487143,0.1346577,0.15871412,0.1856889,0.20098734,0.559411465177124,3.10913586270921e-12,0.559411465177124,3.10913586270925e-12,0.559411465177124,3.10913586270918e-12,0.559411465177124,3.10913586270921e-12,3.10913586270918e-12,2
g39,Gene9,0.25863957,0.2663913,0.054450944,-0.0385896,0.123497695,0.1404757,0.16510159,0.20520793,0.167440911256851,0.0188001066080848,0.167440911256851,0.0188001066080849,0.167440911256851,0.0188001066080849,0.167440911256851,0.0188001066080849,0.0188001066080848,0
g4,Gene4,-0.019498698,0.022289855,-0.042976215,-0.055627298,0.13333954,0.15256432,0.17809254,0.19370635,-0.015983250535303,0.468412369961796,-0.015983250535303,0.468412369961796,-0.015983250535303,0.468412369961796,-0.015983250535303,0.468412369961796,0.468412369961796,0
g40,Gene10,-0.053486872,-0.0014083451,0.05863825,0.038063888,0.12620755,0.15265448,0.17522149,0.20177495,-0.00297051780635131,0.536544610699904,-0.00297051780635131,0.536544610699904,-0.00297051780635131,0.536544610699904,-0.00297051780635131,0.536544610699904,0.536544610699904,1
g41,Gene11,-0.08570386,-0.05236695,-0.0834265,0.100078516,0.12555897,0.14879301,0.17608407,0.1995843,-0.0412681372694813,0.338681412377933,-0.0412681372694813,0.338681412377933,-0.0412681372694813,0.338681412377933,-0.0412681372694813,0.338681412377933,0.338681412377933,2
g42,Gene12,-0.1614154,-0.011744912,0.019164808,0.0065098377,0.13910025,0.16575891,0.18537462,0.20593375,-0.0490988655617145,0.315926005922101,-0.0490988655617145,0.315926005922101,-0.0490988655617145,0.3159260059221,-0.0490988655617145,0.315926005922101,0.3159260059221,2
g43,Gene13,-0.27963695,-0.38786125,-0.5053183,-0.6632244,0.1377294,0.16473554,0.19253619,0.21566097,-0.384723230187701,3.3574790818669e-06,-0.384723230187701,3.3574790818669e-06,-0.384723230187701,3.3574790818669e-06,-0.384723230187701,3.3574790818669e-06,3.3574790818669e-06,0
g44,Gene14,0.023210086,0.102289304,0.1736886,0.18992642,0.12973975,0.14783883,0.16763534,0.19213662,0.0929846414508023,0.139755680133158,0.0929846414508023,0.139755680133158,0.0929846414508023,0.139755680133158,0.0929846414508023,0.139755680133158,0.139755680133158,3
g45,Gene15,0.22762628,0.31685972,0.365534,0.2333188,0.11865262,0.15184449,0.17133637,0.19818483,0.262494576787735,0.000397004785352981,0.262494576787735,0.000397004785352978,0.262494576787735,0.000397004785352978,0.262494576787735,0.000397004785352978,0.000397004785352978,1
g46,Gene16,-0.24354964,-0.34266034,-0.44298676,-0.5023899,0.15002735,0.17034958,0.18857735,0.21064429,-0.332597951653183,8.96519564097531e-05,-0.332597951653183,8.96519564097531e-05,-0.332597951653183,8.96519564097531e-05,-0.332597951653183,8.96519564097531e-05,8.96519564097531e-05,0
g47,Gene17,-0.17884213,-0.22452621,-0.15700682,0.01243593,0.12015953,0.15471593,0.16727844,0.20137128,-0.146783670691669,0.0375345314954995,-0.146783670691669,0.0375345314954995,-0.146783670691669,0.0375345314954995,-0.146783670691669,0.0375345314954995,0.0375345314954995,0
g48,Gene18,0.34066203,0.46847343,0.456434,0.50118834,0.118976004,0.13448831,0.16009152,0.18432324,0.403971107842265,1.12860576223863e-08,0.403971107842265,1.12860576223863e-08,0.403971107842265,1.12860576223861e-08,0.403971107842265,1.12860576223862e-08,1.12860576223861e-08,2
g49,Gene19,-0.1646576,-0.29543048,-0.2851873,-0.3421007,0.14610793,0.17019446,0.19985951,0.22382703,-0.233105241006375,0.00565928671850069,-0.233105241006375,0.00565928671850069,-0.233105241006375,0.00565928671850069,-0.233105241006375,0.00565928671850069,0.00565928671850069,0
g5,Gene5,0.1147247,0.13694984,0.3646516,0.42379326,0.12933822,0.14298457,0.16547407,0.18453884,0.21253550791579,0.00373207367558269,0.21253550791579,0.00373207367558269,0.21253550791579,0.00373207367558269,0.21253550791579,0.00373207367558269,0.00373207367558269,0
g50,Gene20,0.22123277,0.31828004,0.26094952,0.12069759,0.11313291,0.1404349,0.1577975,0.18843183,0.228123096609446,0.00108558264914498,0.228123096609446,0.00108558264914498,0.228123096609446,0.00108558264914498,0.228123096609446,0.00108558264914498,0.00108558264914498,1
g51,Gene21,-0.30544254,-0.37731278,-0.45203704,-0.5885406,0.13982457,0.16722457,0.17624235,0.199087,-0.379336384391552,2.91874350111243e-06,-0.379336384391552,2.91874350111243e-06,-0.379336384391552,2.91874350111243e-06,-0.379336384391552,2.91874350111243e-06,2.91874350111243e-06,0
g52,Gene22,-0.015558152,-0.028638577,-0.17776932,-0.34598824,0.1257354,0.14482433,0.17274491,0.21555503,-0.0845463000311158,0.166050467995421,-0.0845463000311158,0.166050467995421,-0.0845463000311158,0.166050467995421,-0.0845463000311158,0.166050467995421,0.166050467995421,3
g53,Gene23,0.0644123,0.16270143,0.116250455,0.031303607,0.12862463,0.1582778,0.17706747,0.19868745,0.0838081779611071,0.174077210516593,0.0838081779611071,0.174077210516593,0.0838081779611071,0.174077210516593,0.0838081779611071,0.174077210516593,0.174077210516593,1
g54,Gene24,0.3456478,0.5165634,0.6584299,0.68982947,0.11947083,0.1422003,0.15921108,0.18753934,0.483586348509594,1.80908713851026e-11,0.483586348509594,1.80908713851026e-11,0.483586348509594,1.80908713851026e-11,0.483586348509594,1.80908713851027e-11,1.80908713851026e-11,2
g55,Gene25,-0.021027163,-0.18916507,-0.33602574,-0.658592,0.1109576,0.13791873,0.15915692,0.18800278,-0.205465010033725,0.00283609669058893,-0.205465010033725,0.00283609669058893,-0.205465010033725,0.00283609669058893,-0.205465010033725,0.00283609669058882,0.00283609669058882,3
g56,Gene26,0.11763797,0.26156846,0.44538406,0.5418085,0.123473264,0.15014987,0.1840236,0.21825938,0.2570094183335,0.000806694597192533,0.2570094183335,0.000806694597192544,0.2570094183335,0.000806694597192536,0.2570094183335,0.000806694597192538,0.000806694597192533,0
g57,Gene27,-0.08180668,-0.12230099,-0.123833515,-0.15310828,0.12820143,0.1501948,0.17428848,0.20341067,-0.100934005344502,0.122289938823182,-0.100934005344502,0.122289938823182,-0.100934005344502,0.122289938823182,-0.100934005344502,0.122289938823182,0.122289938823182,0
g58,Gene28,-0.53523314,-0.6622032,-0.8183106,-1.0980467,0.12489614,0.15168199,0.17716256,0.20946537,-0.665802550390381,1.11022302462516e-16,-0.665802550390381,1.11022302462516e-16,-0.665802550390381,1.11022302462516e-16,-0.665802550390381,1.11022302462516e-16,1.11022302462516e-16,0
g59,Gene29,0.09902766,0.028543675,-0.027350688,-0.008213392,0.12453785,0.13814352,0.15289855,0.17593686,0.0286379639432338,0.393995195726184,0.0286379639432338,0.393995195726184,0.0286379639432338,0.393995195726184,0.0286379639432338,0.393995195726184,0.393995195726184,3
