gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,postsd_d0,lfsr_d0,postmean_d1,postsd_d1,lfsr_d1,postmean_d2,postsd_d2,lfsr_d2,postmean_d3,postsd_d3,lfsr_d3,lfsr_min,best_day
Gene18,0.06256493,0.11931552,0.788318,0.03093272,0.010682619,0.022808276,0.034270324,0.045549158,0.0548478275882187,0.0193159990523305,0.00225996610007829,0.106075005800705,0.0330311487353273,0.000660724882690789,0.767583740957889,0.049600610034614,2.27536948469913e-54,0.00459441151592044,0.0658620625440974,0.472184798073731,2.27536948469913e-54,2
Gene19,-0.0005138595,-0.079168275,-0.039998733,-0.029722134,0.010692415,0.022143595,0.030953346,0.039844003,0.0106157754771494,0.00991091530572004,0.182450966572258,-0.0532992162021462,0.0155966988352781,0.00039426080980165,-0.00935991992453989,0.0203198060953253,0.362594003440719,0.00336276237615216,0.0241367612369611,0.478281268841966,0.00039426080980165,1
Gene2,0.01887065,0.057481978,0.6525367,0.06567785,0.010935561,0.021378366,0.031420212,0.041570995,0.000893379487305711,0.00609330959093442,0.947763767901674,0.00334414612656885,0.0147048932993589,0.934188952155928,0.596892063122647,0.0202055587624176,1.01298304864557e-45,0.00326093073478448,0.0199536136615954,0.945307699955148,1.01298304864557e-45,2
Gene20,0.01956153,0.02996611,0.06644186,0.031737503,0.011026279,0.021615883,0.030268379,0.04144971,0.00558516263583751,0.00914012612654273,0.381564386715005,0.00747506205924364,0.0142227785215377,0.407204586245803,0.0263899697053194,0.0219430133812769,0.221006798014563,-0.00282927968586068,0.0230763162327195,0.542341412587922,0.221006798014563,2
Gene21,0.031848546,0.06805283,0.03934288,0.03073277,0.01033354,0.02092489,0.029659932,0.036713585,0.0208012802426152,0.0103120834941399,0.0232190448906791,0.0476575282938145,0.0156532044241459,0.00110218947442388,0.0155900971904232,0.0210241300174846,0.231473549453678,0.0050693819779354,0.02456108180804,0.420819386765721,0.00110218947442388,1
Gene22,0.07465373,0.49345312,0.08191496,0.0017257471,0.010822318,0.024506446,0.034974944,0.04425083,0.070145845228788,0.0193292932041449,0.000130101205498568,0.484835074013559,0.0355353106603085,4.5041288400413e-43,0.0700294379677426,0.0506437997279293,0.0831447915065344,-0.0131405281429557,0.0640053267208861,0.418021785028852,4.5041288400413e-43,1
Gene23,-0.16846485,0.3143699,0.4359831,0.39153105,0.011700547,0.025246963,0.03334046,0.041108824,-0.1774722644558,0.0194745745708084,0,0.297050436946865,0.0368672688446386,3.3738501489933e-16,0.412890659229008,0.0486696069760611,8.55083793775452e-18,0.363008960891243,0.0599745212399075,7.89817441832006e-10,0,0
Gene24,0.024537822,0.0034723291,0.063347936,0.050088655,0.009706475,0.02148813,0.031003643,0.03878737,0.00789983988918259,0.00971707855019343,0.269101222121994,-0.0201602055313135,0.0153661123023352,0.100656014890706,0.0203248380611281,0.0209832316582828,0.227246086641624,0.0041013977118155,0.0232332146667976,0.485355019709192,0.100656014890706,1
Gene25,0.019789271,0.07733103,0.0395771,0.040077817,0.010812628,0.022797395,0.0315704,0.03905412,0.00402843998596557,0.0083782012295051,0.538110171812272,0.0485958353270218,0.0138952781227217,0.000697770366435343,0.0053044883898922,0.0172439712609838,0.593569592801244,0.00237733425118791,0.0195309555119891,0.652491195080606,0.000697770366435343,1
Gene26,0.06351636,0.06180591,0.07236441,0.11277551,0.009788089,0.021403631,0.030012976,0.039700612,0.0356238382529581,0.00995539714914438,0.000156852449228763,0.018307967143068,0.0155294944667023,0.118789302684457,0.0126806097179056,0.0206228582569451,0.269987644704542,0.0281694464065589,0.0250957883306185,0.130311287469833,0.000156852449228763,0
Gene27,0.03810528,0.040567484,0.065836295,-0.0061858054,0.010726723,0.01992744,0.030438572,0.03972058,0.0304638079686206,0.0124800977643906,0.0631815766431107,0.0298473004224064,0.0161231958742731,0.0759349142109253,0.0448567842650516,0.0233274406250763,0.0725435568264904,-0.0152057427745152,0.0328959641795814,0.330012060231384,0.0631815766431107,0
