guide,gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,postsd_d0,lfsr_d0,postmean_d1,postsd_d1,lfsr_d1,postmean_d2,postsd_d2,lfsr_d2,postmean_d3,postsd_d3,lfsr_d3,lfsr_min,best_day
g37,Gene37,0.12276342,0.41774708,0.06325159,0.055481132,0.01994485,0.028340008,0.03733397,0.04227942,0.120756739199268,0.0294216999093731,1.88200541628978e-05,0.414228887449979,0.0417596189972234,1.28194658217914e-23,0.059720709422877,0.055020118767187,0.138909656984768,0.0515995691340467,0.0622570543412298,0.203749337886195,1.28194658217914e-23,1
g370,Gene70,-0.088799186,-0.6396131,-0.08588229,-0.011167167,0.02019159,0.030686745,0.03942947,0.04698682,-0.0863422768007821,0.0298567076550389,0.00187566523250937,-0.635246831985538,0.0453672011713964,1.11022302462516e-16,-0.0811303924267913,0.0582589225124043,0.0818155098878792,-0.0057500874410465,0.0693766771437636,0.467239568673471,1.11022302462516e-16,1
g371,Gene71,0.22287093,0.18287344,-0.4650582,1.0612744,0.021963194,0.030468756,0.041142914,0.057583217,0.200181197483102,0.0331737967118417,7.24446989417862e-11,0.151404674266173,0.0460035235662356,0.00032374727611301,-0.507543940976355,0.062327527046978,2.22044604925031e-16,0.998452054368692,0.0869363214718722,1.13740107113598e-34,1.13740107113598e-34,3
g372,Gene72,0.52613115,0.15302233,0.024168614,0.046118885,0.024720116,0.0315684,0.038563196,0.04654629,0.524678133386473,0.0366452664645676,2.21452341390471e-47,0.151578559909244,0.0467904176416507,0.00056207036989945,0.0226252604888634,0.0571509706714639,0.346665683549992,0.0443299775674941,0.068919166624033,0.260473022592925,2.21452341390471e-47,0
g373,Gene73,-0.29672077,-0.2872187,-0.25364453,-0.29148284,0.021235427,0.028863663,0.03558421,0.042762794,-0.310379741081038,0.0192779075271957,1.11022302462516e-16,-0.309695418788732,0.0214328052395145,3.45168338355961e-13,-0.308065479406424,0.0266732899832171,5.48294974977992e-08,-0.309371117667322,0.0239544753313765,1.4617915633508e-07,1.11022302462516e-16,0
g374,Gene74,-0.1443849,-0.73335737,-0.024525002,-0.017807733,0.022127204,0.03324225,0.041973118,0.048379708,-0.141749985918127,0.0326808311730108,6.78962963962526e-06,-0.728617240616333,0.0490829770651515,0,-0.0197763950872523,0.0619414517442244,0.37492511547285,-0.0124313391353532,0.0713512340678914,0.431021808208757,0,1
g375,Gene75,-0.042772718,-0.120089084,-1.021237,0.13230613,0.02023336,0.028034776,0.042434257,0.05770813,-0.028377959237501,0.0308439948917869,0.18009267637738,-0.100069552269996,0.0427322679031572,0.00794007729187451,-0.989995046097755,0.06447832978499,0,0.173332564783766,0.0878937812180976,0.0261790804235549,0,2
g376,Gene76,0.036304876,0.021481663,-0.06323306,-0.004989581,0.0204759,0.02781143,0.036676455,0.0448855,0.0488031984774152,0.0226455113089623,0.0177741446989369,0.0386022136427965,0.030402400842868,0.101360403801901,-0.0324884970188845,0.0397566851964971,0.205053813540512,0.0239615738845848,0.0465479246048616,0.295333422547712,0.0177741446989369,0
g377,Gene77,0.05184742,0.028314164,0.039377533,0.027037159,0.018966585,0.025235238,0.033154175,0.041587062,0.0581894098261429,0.0180678986314434,0.0029070388113388,0.0502217335319477,0.0265051971195988,0.057810829878219,0.0533644447192515,0.0268906350860883,0.0528730964986489,0.0494605075641443,0.0329105266099399,0.0978665241680485,0.0029070388113388,0
g378,Gene78,0.24899639,0.25030392,0.23086676,0.2393673,0.020977173,0.02751671,0.03611879,0.044031378,0.25989537044248,0.0165486609098451,4.77218240395253e-19,0.259875526265616,0.0166562657422821,5.84777718928183e-13,0.259778439632512,0.017056837404962,3.09042099205442e-08,0.259781781443636,0.0171575964874989,5.92862110013789e-07,4.77218240395253e-19,0
g379,Gene79,0.7356447,0.24267444,0.13889486,0.80977166,0.027301634,0.035681512,0.04384987,0.05334056,0.724868670588965,0.0403548178152528,4.36345200496459e-73,0.229284321302593,0.0527326474999822,7.2774910958565e-06,0.12251217843153,0.0647523797077753,0.0293006797408557,0.787867876074999,0.0787026148386263,5.94982293186581e-24,4.36345200496459e-73,0
g38,Gene38,-0.16234402,-0.20279188,-0.24430218,-0.19097929,0.019813867,0.027250336,0.03417497,0.041385185,-0.131988134106966,0.0278178849152054,8.51549879166136e-07,-0.159754903499002,0.0382897420744017,1.55670919099737e-06,-0.188438219750065,0.0483497665677986,3.23254592460298e-06,-0.128733795723369,0.0555358476726829,0.00522721026332929,8.51549879166136e-07,0
g380,Gene80,-0.29483995,-0.23763554,-0.27815858,-0.27555415,0.020976923,0.02799273,0.033681035,0.041456617,-0.275981858381542,0.0308401710128823,1.11022302462516e-16,-0.214824867844923,0.0422423554470654,7.77638831106486e-09,-0.248523401928775,0.0490631661434489,2.04394371428052e-08,-0.239224225279383,0.0595450900561551,7.99196023459903e-06,1.11022302462516e-16,0
g381,Gene81,0.05885111,0.08489039,0.08940407,0.078693174,0.019853206,0.026819084,0.034053985,0.04163137,0.041070920326533,0.0183833126733521,0.0202506360369925,0.0476754838975233,0.02309741431519,0.0148021794878611,0.0466822158030462,0.0261150461676682,0.0302685701023901,0.0408789035478616,0.0291049084931209,0.0706542836099959,0.0148021794878611,1
g382,Gene82,0.23856266,0.2555146,0.26093042,0.29411718,0.022547755,0.028470185,0.036575396,0.04552424,0.199710631277555,0.0182992854436005,3.04388131366288e-15,0.199743483853594,0.018404182041453,1.5565540511125e-11,0.199701218006648,0.0185606558301854,4.16430998213476e-08,0.199786315893495,0.0188098858633994,3.85693422221256e-07,3.04388131366288e-15,0
g383,Gene83,0.21521738,0.26147294,0.2921348,0.25728586,0.020897549,0.026789963,0.035117343,0.04395906,0.186027740013466,0.0310939412909155,3.72178781654785e-12,0.221420166979724,0.0409644348254373,3.51487564091584e-11,0.238901922709122,0.0537698008335037,3.20779321367993e-08,0.195631482741634,0.0631397755569589,0.000237509375412555,3.72178781654785e-12,0
g384,Gene84,0.10893605,0.41752023,0.0858689,0.040064912,0.022151902,0.03172792,0.039867096,0.047126792,0.106274725426115,0.0325384863641547,0.000518676478096092,0.4128554020649,0.046548943377081,2.81665513869839e-19,0.0812093640152859,0.058486264643042,0.0823639195134413,0.0349073824924956,0.0690681955531956,0.306991023501386,2.81665513869839e-19,1
g385,Gene85,0.502356,0.496592,0.46083432,0.4792574,0.022870956,0.029412204,0.035612263,0.043094758,0.528053112398726,0.0201264470685572,3.40039142828763e-51,0.527985629320763,0.0204043800360164,1.24067375745389e-31,0.527719459510499,0.0214350000533348,5.48342109587683e-20,0.527811105881809,0.0212842108581159,1.1230273332325e-15,3.40039142828763e-51,0
g386,Gene86,0.34208214,0.3452611,0.32659376,0.36112556,0.020217298,0.025974123,0.032767866,0.044166733,0.334387439746854,0.0157080952827043,6.8004487521286e-33,0.334380386416241,0.0157753644692812,7.51168037067102e-22,0.33429575142775,0.0159942283017413,5.8206197986232e-14,0.334379198813916,0.0160613696290761,1.30942436231494e-10,6.8004487521286e-33,0
g387,Gene87,-0.08498945,-0.124315925,-0.09520552,-0.071744315,0.021140318,0.028710006,0.034615852,0.041890986,-0.0712054129989862,0.0242032108190545,0.00141171425788889,-0.101493546991513,0.0319181174044318,0.000649536426998387,-0.0719255155946566,0.0377904856969159,0.027239217124743,-0.0485282159083036,0.0447830529075433,0.138126456826226,0.000649536426998387,1
g388,Gene88,0.07211463,0.07343782,0.07416933,0.07882795,0.019310039,0.027245894,0.03444209,0.04382529,0.0671275611962679,0.0153465096302322,0.00019316343223878,0.0667580572969749,0.0165986955809944,0.00240528575860231,0.0664156467503869,0.017898420409068,0.00647254554469824,0.066263881880764,0.0193467847611816,0.0108314653768238,0.00019316343223878,0
g389,Gene89,-0.14303118,-0.09617448,-0.11679916,-0.15207109,0.020287955,0.02864602,0.035421498,0.04293165,-0.118582636921777,0.0238062657130015,1.27381497128098e-07,-0.0653258374602488,0.0331181308874227,0.0198987931098188,-0.0774861059995602,0.0400157100268946,0.0220207774660912,-0.100634412388151,0.0474394537543801,0.0130273696998917,1.27381497128098e-07,0
g39,Gene39,-0.31377456,-0.27055484,-0.24466561,-0.2747691,0.02052957,0.028471546,0.03794618,0.044729486,-0.32716413418498,0.0323905559566441,0,-0.305801193476367,0.0552375621987509,1.64139812852682e-11,-0.291822424012307,0.0725643308988106,2.41162891856384e-06,-0.303428365408467,0.0651766265570924,5.83114175001231e-06,0,0
g390,Gene90,-0.087733015,-0.032089636,-0.07065483,-0.073776856,0.02209059,0.029216865,0.03485959,0.041564994,-0.0730326505299122,0.0247807717035309,0.0014306430665052,-0.0173737064732008,0.0322215842252861,0.294956788996876,-0.0492983307835219,0.0377575844663201,0.0929646236146573,-0.0483570417019108,0.0438162125894125,0.131816710343247,0.0014306430665052,0
g391,Gene91,-0.51093626,-0.5399032,-0.53903276,-0.5664439,0.02073353,0.027552204,0.034420382,0.043725938,-0.473214123618321,0.0164607652059015,1.11022302462516e-16,-0.473250864836256,0.0165762841171464,1.11022302462516e-16,-0.473242745403731,0.0165978972716598,1.11022302462516e-16,-0.4732743852999,0.0167743566851664,1.11022302462516e-16,1.11022302462516e-16,0
g392,Gene92,0.39547187,0.42558783,1.0969696,0.41931328,0.021516114,0.02962074,0.037961833,0.0487991,0.386671882399449,0.0318564081515229,6.32854955404162e-34,0.413446192441772,0.0438411562480852,3.68790652339804e-21,1.08043969215739,0.0561667764594863,4.84207968286682e-83,0.399076797199212,0.0720991858958412,1.67007379339675e-08,4.84207968286682e-83,2
