gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,postsd_d0,lfsr_d0,postmean_d1,postsd_d1,lfsr_d1,postmean_d2,postsd_d2,lfsr_d2,postmean_d3,postsd_d3,lfsr_d3,lfsr_min,best_day
Gene51,0.05973748,-0.0014154373,-0.8044158,0.06722946,0.011390979,0.022573058,0.03452294,0.046400152,0.0654707693814506,0.0192961359761066,0.000345910377092913,0.00830675853548083,0.0326571653326615,0.399603375152919,-0.788576542101122,0.0499125809444008,0,0.0870306414201172,0.0670185262004773,0.097041750925657,0,2
Gene52,0.034763135,0.55279404,-0.07440489,0.4754385,0.011995191,0.025965655,0.03904012,0.047457468,0.0265004580860626,0.0192206203998263,0.0840179034324666,0.536338457084063,0.0374155002016652,4.80563888363455e-47,-0.0984277516340622,0.0561997770258604,0.0399125102851702,0.445010391656708,0.0682786941797827,3.3807729260014e-11,4.80563888363455e-47,1
Gene53,0.034602813,0.07586175,0.061972782,0.09543104,0.010320905,0.021004386,0.03276217,0.04093278,0.00831432767511326,0.00944418589190891,0.28219590469038,0.0331410874388261,0.0140051275241068,0.00719916656567161,0.00280418693241101,0.0193453976806305,0.539092543225026,0.0143002446178228,0.023233677580709,0.367670623318574,0.00719916656567161,1
Gene54,0.014025155,-0.032099463,-0.048235953,-0.04313689,0.01141271,0.021603009,0.030436134,0.037610013,0.0286055905542203,0.00937538729440705,0.00156389705976118,-0.00552191145841052,0.0147133401689827,0.342227549855782,-0.00930902301052894,0.0194949971176255,0.304316990832358,0.00173454246419097,0.0225942732767822,0.475344576860392,0.00156389705976118,0
Gene55,0.044550266,0.025697092,-0.020062404,0.0024074176,0.01037758,0.020178275,0.029510593,0.03866132,0.0464344124384008,0.0101483425028766,1.6127456041921e-05,0.0292456992351654,0.0150106505454443,0.0200468614037307,-0.00756742692948374,0.0207944000775546,0.350481488710521,0.0128913930937574,0.0250921035363259,0.315881710479194,1.6127456041921e-05,0
Gene56,0.040162705,0.081835315,0.06191782,0.043103825,0.009832109,0.021035451,0.030837648,0.03896305,0.0241467340575014,0.0102537430504049,0.00692947173355844,0.053082663878758,0.0157389223839137,0.000194756883606755,0.0242766467227083,0.0216681160283191,0.133306219935978,0.00341308463900692,0.0255369738584232,0.455756717483909,0.000194756883606755,1
Gene57,-0.0043259524,-0.03954394,-0.029101565,-0.028528018,0.009454004,0.020866156,0.029311003,0.03589932,0.00492065266678218,0.00902594016209403,0.388650316214031,-0.0213230825104578,0.0137886209973888,0.061707684103131,-0.0042190351669624,0.017699259945706,0.505607535690055,-0.00049578445035191,0.0203466416944687,0.587780910609656,0.061707684103131,1
Gene58,-0.018063689,-0.025978414,-0.03258901,-0.022210037,0.009721331,0.0203037,0.029625626,0.03713733,-0.00840013762102974,0.00945514459337509,0.269296894063184,-0.0109516179556186,0.013137631462697,0.227197540655909,-0.0104287566108438,0.01752346545317,0.329064850171425,-0.00127256709401766,0.0207513470189096,0.519061224985098,0.227197540655909,1
Gene59,0.029794998,0.022871723,0.0691665,0.07063976,0.01034466,0.020728081,0.032125484,0.04035652,0.0074631017876675,0.00896739662560666,0.302756754917103,-0.0091240635825557,0.0135693791999056,0.249055360998037,0.0136665894580235,0.018928922135697,0.327159177131624,0.0060636562513262,0.021014440768254,0.485662576488453,0.249055360998037,1
Gene6,0.00072450435,-0.03813669,-0.043254655,0.0057357145,0.010620999,0.021515733,0.02967814,0.03868568,0.00615799139503375,0.00944399283042721,0.249481562205793,-0.0260142258840239,0.0147490845719962,0.0349060063782358,-0.0253352448322868,0.0192854689649084,0.0880069914773329,0.0150996601840793,0.0232094580079709,0.247958627484967,0.0349060063782358,1
Gene60,-0.1627989,0.28972024,0.38297847,0.36873472,0.012176011,0.025285935,0.03327757,0.04070327,-0.171201763311079,0.0195498183808396,0,0.273529782883569,0.0370729258120091,5.87816735558172e-14,0.361485370734249,0.0487766749038217,4.49342251000839e-14,0.342362600697824,0.0596296235248865,4.72468385807109e-09,0,0
Gene61,0.030306038,0.03426444,0.00055826706,-0.0038802726,0.010782727,0.02232734,0.030173216,0.036496684,0.0300389234611966,0.0102361092888757,0.000984313410823322,0.0323553274997742,0.0162304541207896,0.0181606471926711,0.00403783741254059,0.0214309059592865,0.446433456719038,0.0016018961044478,0.0244344538580395,0.495250371486441,0.000984313410823322,0
Gene62,0.004870906,-0.046895526,0.021973666,0.034197494,0.009838706,0.021616716,0.030997211,0.040810652,-0.000578320218326641,0.00533038142554744,0.821626578327865,-0.0563197515320831,0.0110973549124309,0.000123332946881272,0.0012915495699962,0.0113096037203958,0.812521923216274,0.00247880502413924,0.0139746991272677,0.797880718480648,0.000123332946881272,1
Gene63,0.0988889,-0.18153387,-0.14096089,-0.15211147,0.010593513,0.023168793,0.032364223,0.04205611,0.107036418541688,0.0192357878145828,3.43329240876724e-08,-0.167003759138697,0.0334792937705048,8.60014005565901e-08,-0.120677767009418,0.04669870066382,0.00379379042054917,-0.125606816100803,0.0605997529526842,0.0167228692840011,3.43329240876724e-08,0
Gene64,-0.008842251,0.03132635,-0.028518898,0.002628346,0.011005304,0.021336753,0.030349096,0.03928967,-0.00637044641353522,0.00895415945217822,0.301178267645015,0.0311621661130586,0.0141004968433017,0.0167477664928457,-0.0181130859260192,0.0190953516743246,0.236376922900864,0.00429088545816057,0.0214941407001919,0.482348940874832,0.0167477664928457,1
Gene65,0.020339793,0.04667835,0.051421225,0.024529882,0.010804598,0.021999083,0.030075861,0.039603345,0.00816236719547281,0.00952000007725928,0.234066777047445,0.0243349270844989,0.0155420404795608,0.0694715058613616,0.0206328414648234,0.0198923141829833,0.182364401667817,-0.00527367181368867,0.0242799244075557,0.424819104526725,0.0694715058613616,1
Gene66,0.019747347,0.02470988,0.04207341,0.06768387,0.009706742,0.019866899,0.029474163,0.038868964,0.00104469197970176,0.0077882916017954,0.605593701388348,-0.00202388978153389,0.0114551857317699,0.465290943317018,0.001410195716239,0.0152190392696607,0.587533170955908,0.007543470065798,0.0191266561502367,0.50657371523546,0.465290943317018,1
Gene67,0.013325044,0.004609691,0.011211014,0.03386132,0.010175761,0.020516744,0.028929738,0.037283864,0.00466233263124066,0.00876975906384575,0.400400172231896,-0.00579240660044888,0.0132502718311292,0.344189402039027,-0.00288848319966763,0.0168938582344257,0.509904529331429,0.00808905878035579,0.0202991386237514,0.435672953643745,0.344189402039027,1
Gene68,-0.2495749,0.3505577,0.45761517,0.48425773,0.015494405,0.028407613,0.035951555,0.043725837,-0.261724253865324,0.0224106904764336,0,0.327891619262196,0.0410676317953306,7.16630210878533e-16,0.428704102178985,0.0519499328087885,7.72978793479103e-17,0.448905138824507,0.0631458022204947,6.16190788455402e-13,0,0
Gene69,-0.0026545362,-0.017620692,0.0382013,-0.0018261679,0.010007052,0.02096275,0.029111061,0.036869016,-0.00588846319340218,0.00938663167732189,0.284123832442206,-0.0204268014338811,0.0147530327054995,0.102507482390573,0.0249585467333291,0.0191796355092341,0.0987063504145567,-0.00902896758731634,0.0221645273951745,0.361792715400098,0.0987063504145567,2
Gene7,0.0024808554,0.012879033,0.02499741,-0.40024745,0.0095291035,0.018961402,0.028263291,0.03629622,1.67640191408177e-05,0.000981900325598679,0.998583858502499,4.40594535076507e-05,0.00160666563052789,0.998339117112767,7.81497018541516e-05,0.00256039942521159,0.998252226746067,-0.42059744936264,0.0143214710892928,1.11022302462516e-16,1.11022302462516e-16,3
Gene70,-0.02440563,-0.57357085,-0.020468825,0.05421098,0.0095684575,0.025110113,0.035810377,0.04458471,-0.0211140655984877,0.0192787947201048,0.136698137849445,-0.56699045520358,0.0362982294287529,0,-0.0116245458966519,0.0517182301893755,0.411297407248919,0.0650600202116432,0.0643389778252496,0.155984645143381,0,1
Gene71,0.029074673,-0.00962391,-0.65710497,0.8722462,0.010843942,0.023552202,0.03739747,0.053830974,0.0237920183685692,0.0191393276955543,0.106910209724793,-0.0189369419232873,0.0337953607161924,0.287610092489794,-0.670953308958087,0.0536164961896069,0,0.848430348303499,0.0770663560917845,1.71814027415611e-28,0,2
Gene72,0.21256551,-0.16065545,-0.29016286,-0.26815826,0.0140804155,0.024743035,0.03253712,0.04070856,0.21954993590562,0.0207402199372365,7.634646681265e-27,-0.148149329209582,0.0364639983109387,1.88003323445818e-05,-0.273482030394877,0.0479602314829229,2.73819111828999e-09,-0.247229941330427,0.0599641062652116,1.4083234989748e-05,7.634646681265e-27,0
Gene73,0.037024233,0.04562898,0.0787332,0.040386993,0.010391136,0.02207544,0.031421177,0.03955485,0.0195839144117526,0.010028149587792,0.0351412438231685,0.0170302066592311,0.0155710263161938,0.14572894539255,0.0329722852852023,0.0210690407485603,0.0627647635010949,-0.00362193575616293,0.025380105417177,0.4354197487519,0.0351412438231685,0
Gene74,0.016194778,-0.5723288,0.13613099,0.14318042,0.010531661,0.026867913,0.03696181,0.04520929,0.0170917443163839,0.0192295780509951,0.187050852477663,-0.570080597247414,0.0387322849678433,0,0.138421201072359,0.0532494437499469,0.00472394451111174,0.145911748517789,0.0650830963552805,0.0125413582202269,0,1
Gene75,0.03984376,-0.035424616,-0.93726194,0.21717323,0.011179798,0.02432424,0.037910514,0.051277854,0.0456841112324974,0.0191667215083439,0.00857760457273182,-0.0247398502804368,0.0349518302081108,0.239528731774958,-0.919281825136763,0.0544291841745425,0,0.239023575547955,0.0735325825271894,0.000576601181292927,0,2
Gene76,0.022680862,0.008846858,-0.076201424,-0.018638916,0.010310838,0.022520134,0.032171197,0.041585587,0.0340661512268255,0.00944498876643548,0.00116697117267254,0.0275348537054183,0.0154081893209521,0.0317383491517749,-0.0347688020745027,0.0210046387179465,0.0503016673699752,0.0166150611993892,0.024731717489118,0.243379328155454,0.00116697117267254,0
Gene77,-0.038626738,-0.061919887,-0.051524904,-0.062846914,0.009770906,0.021588378,0.030283444,0.03927853,-0.0204420080893695,0.0100077979438685,0.0202643857150869,-0.0301702573514815,0.0152465662416307,0.0193296525237007,-0.0117389490153053,0.0203807863645833,0.295604350835079,-0.0113877090629751,0.0242970493319268,0.332671723552343,0.0193296525237007,1
Gene78,0.01764819,0.019567765,0.00038676237,0.009249634,0.009105762,0.021251876,0.03126492,0.041452263,0.0160163696018813,0.00944617051879738,0.0508455345943336,0.0162544867934221,0.0138319185962696,0.122320392326362,0.00073616738710634,0.0199952674839897,0.497870265062334,0.00640140249186132,0.0229624004490337,0.397026680744561,0.0508455345943336,0
Gene79,0.23743829,-0.2544482,-0.35795555,0.31300122,0.014968063,0.029146342,0.03771141,0.04739281,0.238080377121878,0.0214984055442775,1.00790518578933e-28,-0.25285681681864,0.0418365038535894,7.74886710352973e-10,-0.355652708027946,0.0540997381796703,2.54231080631939e-11,0.314458618524274,0.0679265828771692,1.87418757841082e-06,1.00790518578933e-28,0
Gene8,0.041864406,-0.0020041796,-0.003956568,0.04621424,0.01056115,0.023420604,0.03284585,0.041187342,0.0353864438455253,0.00914331820153658,7.9853650898668e-05,-0.00884559086764431,0.0154142084696912,0.272845258778203,-0.0115435661075651,0.0202222165345086,0.27309048816172,0.0231230253889464,0.0235298729261597,0.156069536201168,7.9853650898668e-05,0
