gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,postsd_d0,lfsr_d0,postmean_d1,postsd_d1,lfsr_d1,postmean_d2,postsd_d2,lfsr_d2,postmean_d3,postsd_d3,lfsr_d3,lfsr_min,best_day,plarge_d0,plarge_d1,plarge_d2,plarge_d3,active_days,n_active_days,min_lfsr_among_active,best_day_among_active,max_abs_postmean,active_days_any,n_any_active,hit_anyday
Gene18,0.06256493,0.11931552,0.788318,0.03093272,0.010682619,0.022808276,0.034270324,0.045549158,0.0548478275882187,0.0193159990523305,0.0022599661000782,0.106075005800705,0.0330311487353273,0.0006607248826907,0.767583740957889,0.049600610034614,2.27536948469913e-54,0.0045944115159204,0.0658620625440974,0.472184798073731,2.27536948469913e-54,2,2.853273173286652e-14,0.0022308548917238102,1.0,0.002451013280872494,2,1,2.27536948469913e-54,2.0,0.767583740957889,2,1,True
Gene92,0.024024203,0.056126464,0.729513,0.049875267,0.010583024,0.02177266,0.033149127,0.042530574,0.0009848751852277,0.0061224364406852,0.953531249983314,0.0025731327033588,0.0129020655222222,0.947266051475003,0.671418136553356,0.0196529692273124,4.48997966411076e-51,0.0016096402740739,0.0161440578623812,0.961366269216075,4.48997966411076e-51,2,0.0,0.0,1.0,0.0,2,1,4.48997966411076e-51,2.0,0.671418136553356,2,1,True
Gene52,0.034763135,0.55279404,-0.07440489,0.4754385,0.011995191,0.025965655,0.03904012,0.047457468,0.0264977111701445,0.0192241353757492,0.0840818405232004,0.536332907114739,0.0374227627309373,4.816205546263681e-47,-0.0984355842909135,0.0562097472175939,0.0399250506931212,0.44500018549845,0.0682922297595451,3.3892116614898194e-11,4.816205546263681e-47,1,0.0,1.0,0.03539034596290769,0.9998330851071705,"1,3",2,4.816205546263681e-47,1.0,0.536332907114739,"1,3",2,True
Gene2,0.01887065,0.057481978,0.6525367,0.06567785,0.010935561,0.021378366,0.031420212,0.041570995,0.0008933794873057,0.0060933095909344,0.947763767901674,0.0033441461265688,0.0147048932993589,0.934188952155928,0.596892063122647,0.0202055587624176,1.0129830486455701e-45,0.0032609307347844,0.0199536136615954,0.945307699955148,1.0129830486455701e-45,2,0.0,0.0,1.0,0.0,2,1,1.0129830486455701e-45,2.0,0.596892063122647,2,1,True
Gene22,0.07465373,0.49345312,0.08191496,0.0017257471,0.010822318,0.024506446,0.034974944,0.04425083,0.070145845228788,0.0193292932041449,0.0001301012054985,0.484835074013559,0.0355353106603085,4.5041288400413e-43,0.0700294379677426,0.0506437997279293,0.0831447915065344,-0.0131405281429557,0.0640053267208861,0.418021785028852,4.5041288400413e-43,1,9.211853502222311e-12,0.9999999999999994,0.005138554216509772,0.002187487415632239,1,1,4.5041288400413e-43,1.0,0.484835074013559,1,1,True
Gene47,-0.01673422,0.40630803,-0.036949456,-0.05570727,0.010422329,0.024484832,0.034897123,0.042867336,-6.58795543163324e-05,0.0015849649242704,0.997062022993718,0.435085993696913,0.0098660081744977,8.58999765349045e-33,-0.0001481484754813,0.0038691184688238,0.997187527845503,-0.00021789344644,0.005161619160043,0.997035861103167,8.58999765349045e-33,1,0.0,1.0,0.0,0.0,1,1,8.58999765349045e-33,1.0,0.435085993696913,1,1,True
Gene79,0.23743829,-0.2544482,-0.35795555,0.31300122,0.014968063,0.029146342,0.03771141,0.04739281,0.238082414621508,0.0214953476539965,1.01609871822105e-28,-0.252851343114124,0.0418305762209003,7.74149522264622e-10,-0.355644561296615,0.0540920651027412,2.5403568137960497e-11,0.314462469496638,0.06791628597484,1.87211650474724e-06,1.01609871822105e-28,0,0.9617743658237132,0.8967884010012492,0.9979951713751174,0.9540391228028954,"0,2,3",3,1.01609871822105e-28,0.0,0.355644561296615,"0,2,3",3,True
Gene84,0.022443842,0.3296738,-0.001615475,-0.048560053,0.010405914,0.022302927,0.0327579,0.04159171,0.0199385327148692,0.0189353749311548,0.145685754680019,0.325148433739686,0.0316800362118772,1.96685528890564e-24,-0.00772701078192,0.0464367977698252,0.432165424841626,-0.0561267441970107,0.0588703818619091,0.169739652473484,1.96685528890564e-24,1,0.0,0.9999609876924481,2.117573942683748e-05,0.0072715361899622355,1,1,1.96685528890564e-24,1.0,0.325148433739686,1,1,True
Gene16,0.016221924,-0.013843403,0.00459237,0.6606575,0.010210678,0.0212812,0.032329686,0.04401198,0.0042213583519684,0.0140604714888492,0.680941593361631,-0.0119555026837595,0.0247602976400596,0.626474549646668,-0.0061052135228124,0.0329312795563224,0.713662736073955,0.642921966174086,0.0461938366662605,4.90081296691516e-24,4.90081296691516e-24,3,0.0,1.5432100042289676e-14,2.1503007152645637e-09,1.0,3,1,4.90081296691516e-24,3.0,0.642921966174086,3,1,True
Gene37,0.039092224,0.33311868,-0.021798667,-0.029723458,0.010815106,0.023439994,0.03381598,0.040827364,0.0362567909395369,0.0189505263539054,0.0271652530454223,0.327775411076754,0.0333227748630369,1.04861948756545e-22,-0.0288760340772081,0.0479632141986945,0.27223711824011,-0.0382120207285467,0.0578450280780675,0.253214877497269,1.04861948756545e-22,1,0.0,0.9999370841065139,0.0001808963972125266,0.002598706426396924,1,1,1.04861948756545e-22,1.0,0.327775411076754,1,1,True
Gene23,-0.16846485,0.3143699,0.4359831,0.39153105,0.011700547,0.025246963,0.03334046,0.041108824,-0.1774722644558,0.0194745745708084,0.0,0.297050436946865,0.0368672688446386,3.3738501489933e-16,0.412890659229008,0.0486696069760611,8.55083793775452e-18,0.363008960891243,0.0599745212399075,7.898174418320061e-10,0.0,0,0.12368178672942753,0.995761152592548,0.9999939061068065,0.9967158122178039,"1,2,3",3,8.55083793775452e-18,2.0,0.412890659229008,"1,2,3",3,True
Gene68,-0.2495749,0.3505577,0.45761517,0.48425773,0.015494405,0.028407613,0.035951555,0.043725837,-0.261723131859536,0.0224157179633417,1.11022302462516e-16,0.327893675626343,0.0410772314448785,7.24952222499474e-16,0.428706716981756,0.0519622906553745,7.81476687836901e-17,0.448908348567928,0.0631609868224468,6.24116904215954e-13,7.81476687836901e-17,2,0.9970524950159214,0.9990755657551774,0.9999946222161573,0.999959404307022,"0,1,2,3",4,7.81476687836901e-17,2.0,0.448908348567928,"0,1,2,3",4,True
Gene51,0.05973748,-0.0014154373,-0.8044158,0.06722946,0.011390979,0.022573058,0.03452294,0.046400152,0.0654671741256909,0.0192970927607312,0.0003464385673533,0.0083006617756854,0.0326587945629127,0.399678642590387,-0.788586470945563,0.0499152968147589,1.11022302462516e-16,0.0870182214031392,0.0670219012413652,0.097085292264736,1.11022302462516e-16,2,1.5660805985362458e-12,2.2717674408312405e-09,1.0,0.04593178580699575,2,1,1.11022302462516e-16,2.0,0.788586470945563,2,1,True
Gene34,0.041479442,0.01762715,-0.4215505,0.03611681,0.010268937,0.020857789,0.030187463,0.040914323,0.0449857745626171,0.0193484321336222,0.0104516765219216,0.0231208650283039,0.030247061098722,0.222069082386293,-0.413002844064155,0.0438090849047983,1.11022302462516e-16,0.0467919747301991,0.0592161824535429,0.214478503252637,1.11022302462516e-16,2,5.551115123125783e-16,2.490482264860816e-09,0.9999994191778143,0.004852429813846704,2,1,1.11022302462516e-16,2.0,0.413002844064155,2,1,True
Gene7,0.0024808554,0.012879033,0.02499741,-0.40024745,0.0095291035,0.018961402,0.028263291,0.03629622,1.78831076265311e-05,0.0010110044582324,0.998495128170217,4.68826492647652e-05,0.0016551967136558,0.998235621679528,8.31181409240896e-05,0.0026381294795844,0.998143594884266,-0.420592471145759,0.0143395910226316,2.2204460492503099e-16,2.2204460492503099e-16,3,0.0,0.0,0.0,1.0,3,1,2.2204460492503099e-16,3.0,0.420592471145759,3,1,True
Gene32,0.01846561,0.0177929,0.07152365,0.47810993,0.010539777,0.0203641,0.028683884,0.040152833,0.0031198744300972,0.0115201920476372,0.804669048017315,0.0019354766246618,0.016081874780073,0.838819542210717,0.0153424224161213,0.0335156341959857,0.753338643982195,0.42626582478183,0.0384099924230014,5.34957423292288e-16,5.34957423292288e-16,3,0.0,0.0,1.8048867955755554e-08,0.9999999980784208,3,1,5.34957423292288e-16,3.0,0.42626582478183,3,1,True
Gene60,-0.1627989,0.28972024,0.38297847,0.36873472,0.012176011,0.025285935,0.03327757,0.04070327,-0.171245515739059,0.0195660047564352,1.11022302462516e-16,0.273445284054279,0.0371048830139475,5.95301343370394e-14,0.361373146075613,0.0488195502621781,4.55100678812224e-14,0.342225070198502,0.0596821906397188,4.76903930810191e-09,1.11022302462516e-16,0,0.07083309569802188,0.9761143217292962,0.9995259687306429,0.9914148445779298,"1,2,3",3,4.55100678812224e-14,2.0,0.361373146075613,"1,2,3",3,True
Gene44,0.044122186,0.054684054,0.278536,0.048439465,0.010024084,0.020117512,0.030115122,0.03679985,0.0368009599218047,0.0195837184943593,0.034920159498468,0.043729905077121,0.0293472538285488,0.0722674180078719,0.261637530071673,0.0438753366994219,2.7689366023867e-10,0.0288918042940323,0.0530602368030001,0.300943985992349,2.7689366023867e-10,2,0.0,5.051468299210882e-08,0.9199645593450794,0.000638345650901484,2,1,2.7689366023867e-10,2.0,0.261637530071673,2,1,True
Gene72,0.21256551,-0.16065545,-0.29016286,-0.26815826,0.0140804155,0.024743035,0.03253712,0.04070856,0.219642324674965,0.0207357683547039,7.64203903600752e-27,-0.147983799019337,0.0364560857039671,1.88765388585699e-05,-0.273261163383445,0.0479496960690661,2.7577633510134104e-09,-0.246952916706002,0.0599506793791881,1.41407589938636e-05,7.64203903600752e-27,0,0.8282488205399395,0.07681617403924479,0.936728267489352,0.7832429325905274,2,1,2.7577633510134104e-09,2.0,0.273261163383445,2,1,True
Gene36,0.026716013,0.047559164,0.000482978,-0.23279752,0.009533058,0.019717142,0.0293384,0.039499946,0.0318785006916071,0.0188117534123801,0.0466830982958706,0.0551460714539948,0.0277978381669381,0.0252096408138191,0.0118480503219487,0.0412988358928853,0.38379223997552,-0.216353063483946,0.0556448027333172,3.70821121958853e-05,3.70821121958853e-05,3,0.0,9.39237660979586e-08,2.7536636735270292e-06,0.6155763587822357,,0,inf,,0.216353063483946,,0,False
Gene9,0.08423884,-0.1092809,-0.21151781,-0.10821875,0.010680807,0.022945596,0.032259956,0.039985966,0.0917684418382637,0.0191105375807511,1.70401782825725e-06,-0.0960861673076581,0.0329018863343347,0.0013259770849602,-0.192581105932828,0.046268583945788,7.8652612096608e-06,-0.0851138507089629,0.0571896537881059,0.0660510123578568,1.70401782825725e-06,0,7.418006653381326e-09,0.0007934769121344942,0.4363050140065705,0.022276169535063617,,0,inf,,0.192581105932828,,0,False
Gene63,0.0988889,-0.18153387,-0.14096089,-0.15211147,0.010593513,0.023168793,0.032364223,0.04205611,0.106713078754115,0.0191912822072424,3.4503066673202e-08,-0.167586125206106,0.0333904677863919,8.68876812720743e-08,-0.121487553792314,0.0465788158766041,0.0036504700223397,-0.126662432748399,0.0604453046802956,0.0160626176593912,3.4503066673202e-08,0,5.842636703334847e-07,0.16583581012799908,0.045938101880619975,0.11250988315314592,,0,inf,,0.167586125206106,,0,False
Gene49,0.13384578,-0.12052228,-0.16989139,-0.17855993,0.011315329,0.022772977,0.031801682,0.039040077,0.141114933584549,0.0193074691025666,4.75421153620188e-13,-0.107841706624917,0.0330026766276152,0.0003836143087928,-0.151988738955155,0.0460711979797543,0.0003364615363166,-0.156462513342701,0.0565110060891747,0.0022362700959945,4.75421153620188e-13,0,0.0011447425426183155,0.002615535155981119,0.14868031666625225,0.2205239416701268,,0,inf,,0.156462513342701,,0,False
Gene17,0.06573801,-0.015537398,-0.04539496,0.0059138313,0.010738704,0.022090733,0.031899042,0.03866414,0.0719598849721305,0.010612894077377,8.30743606453293e-06,7.16420185172773e-05,0.0175287555596285,0.490740629135673,-0.0179623884625928,0.024539941717168,0.224260488792622,0.0264407678013039,0.0274776678164143,0.150949938624955,8.30743606453293e-06,0,0.0,0.0,5.939693181744587e-14,1.3388568032013382e-10,,0,inf,,0.0719598849721305,,0,False
Gene33,0.039981157,0.06516402,0.036511444,-0.0072420835,0.010402873,0.020438228,0.030610565,0.038434774,0.0372635359585315,0.0101839660053993,0.0002095874879071,0.0583187423543919,0.0151991841580615,0.0001279576606939,0.0301389559386091,0.0214566267740276,0.0794104961568436,-0.0034435717992184,0.0255044170983856,0.447420775693492,0.0001279576606939,1,0.0,0.0,1.2212453270876722e-15,7.216449660063518e-15,,0,inf,,0.0583187423543919,,0,False
