gene,n_guides,best_day,best_day_among_active,active_days,hit_anyday,max_abs_postmean,min_lfsr,min_lfsr_among_active,guide_min_lfsr_min,median_guide_lfsr_min,gene_postmean_d0,gene_postsd_d0,gene_lfsr_d0,gene_postmean_d1,gene_postsd_d1,gene_lfsr_d1,gene_postmean_d2,gene_postsd_d2,gene_lfsr_d2,gene_postmean_d3,gene_postsd_d3,gene_lfsr_d3
Gene12,6,0,2.0,d2,True,0.2174734046843132,0.0,0.0,7.83384868101734e-35,6.374964652040185e-06,0.1649110692132152,0.009090317149013863,0.0,0.15773731946917594,0.012421464254776448,0.0,0.2174734046843132,0.012325809568892097,0.0,0.18039193717338728,0.016210409352487833,0.0
Gene13,6,0,3.0,d3,True,0.20857931706779928,0.0,0.0,2.4016524898080104e-47,0.005074063506017283,0.15991439844883068,0.007052831170674058,0.0,0.1852342839417876,0.00806753368155936,0.0,0.19437786262501042,0.008471593535252241,0.0,0.20857931706779928,0.009101897599054975,0.0
Gene14,6,0,2.0,"d2,d3",True,0.24084219102166535,0.0,0.0,5.32382203665182e-63,0.021327503995986836,0.15577685301582617,0.008688167263494593,0.0,0.1962480244028299,0.010612210944252961,0.0,0.23120027177056912,0.013092897384522958,0.0,0.24084219102166535,0.014691396240723416,0.0
Gene15,6,0,1.0,"d1,d2,d3",True,0.8138637093605946,0.0,0.0,0.0,8.263970443222199e-57,0.1329943811556527,0.012184707375371773,0.0,-0.3948298699811237,0.01795470714323882,0.0,0.8138637093605946,0.026498278626044793,0.0,-0.346974047783918,0.033387181212922785,0.0
Gene16,6,3,3.0,d3,True,0.664540661298649,0.0,0.0,1.31763405277934e-28,2.819743840548271e-23,0.03580879066148398,0.01247040539570787,0.0020426327332873084,0.0046663904974410505,0.015544906927982969,0.3820169776323497,0.01666853086559448,0.020283624412293786,0.20560310796591752,0.664540661298649,0.02723500024125308,0.0
Gene17,6,0,,,False,0.16956258362264498,0.0,,1.14391959613664e-28,2.954691001119263e-10,0.16956258362264498,0.010668521154334023,0.0,0.09222187886533409,0.014473274520203729,9.33662591684481e-11,0.06509276042365872,0.01830809005082931,0.00018869529452025802,0.1114199406264287,0.021669045554796068,1.359911045994977e-07
Gene18,6,0,1.0,"d1,d2",True,0.8932067237543578,0.0,0.0,0.0,6.17050820977455e-69,0.1660325403929856,0.01284404059193794,0.0,0.22613758272384282,0.017385307369972486,0.0,0.8932067237543578,0.022814739085556028,0.0,0.13668043095353222,0.028686462175976073,9.459939071532197e-07
Gene19,6,1,,,False,0.09127189762425994,1.0939293915157577e-10,,0.0,0.00024078238973372122,-0.020223342188633416,0.010478734735548308,0.02680706012058076,-0.09127189762425994,0.014379098752460419,1.0939293915157577e-10,-0.05522115435787455,0.017848539368916422,0.0009878026626513048,-0.04341924344926931,0.02120514656516955,0.02030056350781617
Gene2,6,2,2.0,d2,True,0.6876215434305153,0.0,0.0,0.0,7.197330667250924e-44,0.062476888739426036,0.01262916459552676,3.7676683739551464e-07,0.10021835256630598,0.017005428008430197,1.892613399334664e-09,0.6876215434305153,0.021992109914370794,0.0,0.09963871881007358,0.026641364946277266,9.200993633806664e-05
Gene20,6,2,,,False,0.09196455210662989,0.0,,2.44249065417534e-15,1.3037469411103136e-10,0.0520883666471379,0.007606237480974352,3.74156261528924e-12,0.06490096448223717,0.009023309518050707,3.178568519501823e-13,0.09196455210662989,0.010956929519822975,0.0,0.05574637516110412,0.012243314748610647,2.64168247698926e-06
