guide,gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3
g311,Gene11,-0.03336284,-0.018684661,-0.048456132,-0.0108513655,0.011774754,0.014385023,0.015775409,0.019797618
g312,Gene12,0.029002583,0.0051021795,0.059031133,0.15873107,0.011238393,0.013818622,0.0162153,0.020724572
g313,Gene13,0.0055283783,-0.035629906,-0.04798135,0.07746678,0.011996342,0.014452275,0.016226804,0.02211979
g314,Gene14,0.06736614,0.06033991,0.023272863,0.06470704,0.01256954,0.014517382,0.016613605,0.020685434
g315,Gene15,0.006003957,-0.05187874,-0.04650869,-0.002037369,0.01087297,0.0138615975,0.015824705,0.020557407
g316,Gene16,-0.044945743,-0.036179315,0.00026058397,-0.014584836,0.011546973,0.013503018,0.015868455,0.019838126
g317,Gene17,-0.0015279856,-0.0066835564,0.020921903,0.06360608,0.0110910665,0.013412236,0.016237335,0.020170359
g318,Gene18,-0.0029727425,0.02505229,0.007259134,-0.02442901,0.010888737,0.01313469,0.015045712,0.019193344
g319,Gene19,-0.09103553,-0.04804557,-0.03093214,-0.03980024,0.012506351,0.0156078115,0.017910942,0.02248182
g32,Gene32,0.0055769323,0.06520089,0.13261308,0.13477804,0.011453341,0.013836705,0.016401751,0.020441748
g320,Gene20,-0.07872402,-0.08056896,-0.025724417,0.04736661,0.012223897,0.014701483,0.016880391,0.021763291
g321,Gene21,0.110883094,0.12392916,0.041888893,0.054748513,0.011015503,0.013444858,0.016044809,0.019498901
g322,Gene22,-0.081165716,-0.025006086,-0.054087676,0.012713346,0.011681776,0.014946098,0.017299108,0.021549242
g323,Gene23,0.011532452,-0.030423459,-0.05419805,-0.0066400035,0.012283161,0.015238837,0.017251043,0.021786425
g324,Gene24,-0.043686893,-0.06844448,-0.08753589,-0.030722125,0.011337461,0.014027149,0.016632158,0.020648202
g325,Gene25,-0.02393152,0.015253729,-0.010776269,0.05254236,0.011213068,0.013881368,0.015820922,0.020069169
g326,Gene26,0.0845318,0.045341384,0.013668112,0.15844426,0.010971211,0.013270469,0.015527598,0.02063337
g327,Gene27,-0.06074348,-0.05750358,-0.049197376,-0.013971614,0.011797844,0.013977174,0.015907709,0.019913824
g328,Gene28,-0.011164584,0.06312296,-0.019235294,-0.06321619,0.011352709,0.014205124,0.017084414,0.021412203
g329,Gene29,-0.03189661,0.001995549,-0.005864877,0.005212406,0.0120929945,0.014293851,0.016256046,0.02068533
g33,Gene33,0.072615296,0.038931478,0.024396686,0.034841944,0.011588119,0.014430156,0.016640343,0.020750877
g330,Gene30,0.07206536,0.08185694,-0.009802045,0.050352473,0.011446558,0.01427119,0.01659753,0.020867158
g331,Gene31,0.04244551,0.04289104,0.00942332,0.068288416,0.011242606,0.014044108,0.01660855,0.02064078
g332,Gene32,-0.06411741,-0.004493373,0.06291867,0.06508365,0.012668933,0.015092264,0.017884301,0.021717831
g333,Gene33,0.15029062,0.11660671,0.10207194,0.11251724,0.0121694915,0.01458763,0.016631676,0.020542825
g334,Gene34,-0.03468556,-0.049140964,-0.020621333,0.046518218,0.0116788205,0.01392832,0.016342236,0.021009594
g335,Gene35,-0.026636014,-0.020205967,-0.034728404,-0.09592661,0.01187026,0.014338907,0.01606335,0.019642426
g336,Gene36,-0.021760538,-0.0026189673,-0.036165163,0.0011175376,0.010926097,0.0132606495,0.015646623,0.019783165
g337,Gene37,-0.05064681,-0.09808803,-0.060893394,-0.057929534,0.011331154,0.01410357,0.016169662,0.019170878
g338,Gene38,-0.02737739,-0.0024934476,-0.020640178,0.027958842,0.011148413,0.013395955,0.015558271,0.019462176
g339,Gene39,-0.06974933,-0.060670022,-0.07780927,-0.0076175258,0.011437648,0.014465167,0.017441805,0.021282874
g34,Gene34,-0.13434534,-0.14880075,-0.120281056,-0.05314156,0.011807356,0.014317999,0.016599007,0.021493396
g340,Gene40,-0.034046914,-0.04445462,-0.06437474,0.063062206,0.012606706,0.014968113,0.016649509,0.020884098
g341,Gene41,-0.012701496,-0.028770424,-0.037474323,-0.0041335267,0.011202366,0.014195658,0.016298676,0.020897143
g342,Gene42,0.013272105,0.024800563,0.09579415,0.03263364,0.011372741,0.013318829,0.016628679,0.021342339
g343,Gene43,-0.045321003,-0.092429884,-0.041679665,0.02899292,0.0122264875,0.014536933,0.016620247,0.02016517
g344,Gene44,0.04751688,0.019441195,0.031121409,0.06658436,0.010891135,0.013913432,0.015997522,0.019783134
g345,Gene45,-0.036687173,-0.12682167,-0.05925546,-0.015886746,0.013263543,0.015606486,0.017912153,0.021127148
g346,Gene46,-0.031692803,-0.05046054,-0.031706158,0.02559468,0.012487791,0.014839613,0.016373724,0.020506237
g347,Gene47,-0.012314317,-0.0210901,-0.041505568,0.059605893,0.011736541,0.013544933,0.016029386,0.021307316
g348,Gene48,0.05310026,0.040736273,0.047995187,-0.017633332,0.011257111,0.013847278,0.015717085,0.020423226
g349,Gene49,-0.067747235,-0.057852652,-0.08254657,-0.057864793,0.011933854,0.014485902,0.016959284,0.020588312
g35,Gene35,-0.0036350284,0.0027950048,-0.011727403,-0.07292563,0.011245953,0.013759138,0.0157284,0.01943413
g350,Gene50,-0.07935464,-0.07664726,-0.052574426,-0.014557165,0.011611563,0.01401927,0.01602348,0.020946696
g351,Gene51,0.0005558984,-0.0829033,-0.017070195,0.016008059,0.011373559,0.01444598,0.016634779,0.020476248
g352,Gene52,0.079913914,0.03753265,0.014329712,0.023837252,0.011973921,0.014554016,0.0176498,0.021524338
g353,Gene53,0.10241124,0.05064638,0.07656704,0.12153011,0.01241817,0.014534046,0.017087497,0.02036552
g354,Gene54,0.014998608,-0.0042979787,-0.07090406,0.02352587,0.011795942,0.014554362,0.0166133,0.021261884
g355,Gene55,-0.017051859,-0.03680369,-0.0676287,0.026986402,0.011242794,0.014218234,0.01627271,0.021440687
g356,Gene56,0.09026634,0.055288672,0.11556721,0.1326582,0.012168536,0.014404903,0.017761476,0.021214478
g357,Gene57,-0.005423687,0.03736251,0.06778901,0.03257064,0.01160249,0.014124003,0.01607211,0.020610906
g358,Gene58,0.10349219,0.10614886,0.09952595,0.077460125,0.012302708,0.014733233,0.016587095,0.020826135
g359,Gene59,0.07417327,0.014436868,-0.05073664,0.015867855,0.011373732,0.013424886,0.0159349,0.020116074
g36,Gene36,0.037426252,0.056567818,0.023021625,0.060304303,0.011105735,0.013654769,0.015961597,0.020102747
g360,Gene60,0.020090207,-0.014187791,0.03473616,0.031987794,0.0109782,0.013312402,0.015711846,0.020226752
g361,Gene61,-0.061076015,0.0018639992,0.00043575565,0.0031833048,0.011410617,0.013961767,0.01607264,0.02039377
g362,Gene62,-0.07793863,-0.08508393,-0.046581354,-0.05234286,0.011702598,0.01403814,0.016643574,0.021220291
g363,Gene63,-0.07527964,-0.08493254,-0.025295734,-0.06056554,0.011064934,0.013511292,0.016176155,0.020270778
g364,Gene64,0.05936558,0.026670419,0.036026336,0.0701591,0.011659911,0.013916149,0.016022554,0.020234153
g365,Gene65,0.087239474,0.085740544,0.07385505,0.04085206,0.010767503,0.013213242,0.015332586,0.019554816
g366,Gene66,0.015894698,0.018130114,0.01616557,0.081736326,0.012141997,0.014380231,0.016612142,0.019873783
g367,Gene67,-0.04178399,-0.075096786,-0.04776874,0.014889347,0.012323692,0.014642514,0.016696824,0.020707436
g368,Gene68,0.075484,0.050127,0.03522841,0.09502763,0.012106211,0.014320522,0.016343035,0.02040419
g369,Gene69,0.1254563,0.099471815,0.04776255,0.05134212,0.01250138,0.014938406,0.017579153,0.022238376
g37,Gene37,0.049408656,0.0019674199,0.039162084,0.042125903,0.011743233,0.014181241,0.016060596,0.01932429
g370,Gene70,0.05257671,0.045997925,0.054126684,0.06534207,0.011371001,0.01412507,0.016076222,0.020413972
g371,Gene71,-0.041845847,0.015833195,0.0579561,0.02976831,0.011754189,0.014479014,0.016889114,0.021251176
g372,Gene72,-0.024013033,0.0038820675,0.04650213,0.050201964,0.011995237,0.0142387105,0.016785055,0.020709323
g373,Gene73,-0.030510366,0.01755253,0.011850951,0.079380766,0.012057548,0.01468863,0.016626002,0.020905253
g374,Gene74,0.04786333,0.00420505,-0.05983638,-0.005578312,0.011293245,0.014352715,0.016896704,0.021287534
g375,Gene75,0.014105776,-0.007015067,-0.00033725306,-0.075114675,0.012101936,0.013910121,0.016346034,0.021607885
g376,Gene76,-0.006902452,0.013743776,0.030507803,-0.0070701577,0.011044215,0.013574654,0.016032023,0.01995594
g377,Gene77,0.066624865,0.06651193,0.074569754,0.0919883,0.011422962,0.012910274,0.015557816,0.019545378
g378,Gene78,0.07391701,0.07906571,0.059745338,-0.023056218,0.012454882,0.014152635,0.016875383,0.021406304
g379,Gene79,0.080043085,0.07743697,0.10115243,0.068671346,0.012480612,0.014497562,0.01731284,0.021460135
g38,Gene38,0.010631432,0.03551536,0.01736865,0.065967664,0.011334093,0.01353525,0.015620903,0.01930103
g380,Gene80,0.030809224,0.053095456,0.0035390533,-0.028864179,0.011114377,0.013374422,0.015531406,0.020165205
g381,Gene81,0.04928579,0.030850071,0.05736475,0.106029205,0.011220564,0.013559516,0.01559304,0.019763196
g382,Gene82,0.023739932,-0.012799712,-0.022904178,0.08676643,0.012716727,0.014804322,0.016966425,0.021559522
g383,Gene83,-0.0010081707,0.029583214,-0.028837807,-0.034075346,0.011054508,0.013163731,0.016030308,0.020957671
g384,Gene84,-0.009795623,-0.032655332,-0.04329547,0.023462212,0.011093081,0.014067532,0.016682392,0.021048488
g385,Gene85,0.01587006,0.011414832,0.026670245,0.017345386,0.012775506,0.01483851,0.0163875,0.019959707
g386,Gene86,-0.00979492,-0.030558875,0.011804107,0.050763268,0.012641718,0.014145442,0.015855014,0.021585522
g387,Gene87,-0.026602542,0.03493684,0.06711455,0.027810548,0.011109727,0.013983476,0.016167764,0.020511903
g388,Gene88,0.008377614,-0.036990948,-0.033248764,0.0406936,0.009922384,0.012959814,0.01526445,0.020561192
g389,Gene89,0.0028113618,0.010826662,0.015951896,0.0011812795,0.0118892025,0.0140528735,0.015898017,0.02046208
g39,Gene39,-0.010474287,-0.0013950076,-0.018534204,0.05165751,0.012334783,0.014977677,0.017877653,0.021650858
g390,Gene90,-0.05068149,-0.08191132,-0.058347702,-0.10399919,0.011561714,0.014061113,0.015432283,0.019969795
g391,Gene91,0.14341772,0.09335602,0.10963925,0.08640542,0.0113028,0.013433522,0.015316818,0.020580947
g392,Gene92,0.09047351,0.061804283,0.06972101,0.13751145,0.012231156,0.014389073,0.01602691,0.020553522
g393,Gene93,0.038996506,-0.04990057,0.011013974,-0.019374136,0.011330614,0.01422697,0.016595528,0.020887466
g394,Gene94,-0.05022402,-0.018837718,-0.0041528726,0.025824003,0.011857771,0.014894443,0.016750284,0.02038951
g395,Gene95,-0.0021288844,0.026683489,0.026431102,0.13483103,0.011817608,0.013889443,0.016021378,0.020522695
g396,Gene96,0.03767426,0.090349264,0.0648252,0.04248856,0.01268464,0.014706434,0.017395437,0.02043893
g397,Gene97,0.042639963,0.05617869,0.010912472,-0.0052955584,0.011915834,0.014206047,0.016078768,0.019932728
g398,Gene98,-0.055929415,-0.047772877,-0.046687637,0.010496987,0.0108027095,0.013596171,0.015427205,0.019358793
g399,Gene99,0.03313487,0.0447026,-0.023989635,0.06719421,0.011123324,0.013606081,0.01569254,0.02013457
g4,Gene4,0.012856467,0.03630132,0.012908092,0.13788658,0.012357399,0.014765146,0.016605958,0.021243904
g40,Gene40,-0.10407487,-0.11448248,-0.13440275,-0.0069656954,0.012112493,0.014859153,0.01671004,0.021071393
g400,Gene100,0.059360433,0.071768716,0.0775219,0.09108594,0.011264246,0.013995954,0.016333321,0.020667052
g401,Gene1,0.053929914,0.1103231,0.107605286,0.074158125,0.011904256,0.014809958,0.017330712,0.022102958
g402,Gene2,0.017569724,0.071589366,0.09858397,0.09459696,0.011191771,0.013293905,0.015651569,0.019554147
g403,Gene3,0.0610931,0.007206775,-0.050615303,0.035862915,0.013194649,0.015631024,0.017735979,0.021451278
g404,Gene4,-0.08667149,-0.06322652,-0.08661972,0.038358815,0.0119756805,0.0141042,0.016376294,0.021066133
g405,Gene5,-0.13165303,-0.1084944,-0.11415604,0.037711646,0.01310181,0.015507738,0.018138476,0.022870328
g406,Gene6,0.001120983,0.1369691,0.07540168,0.0336182,0.011908352,0.015456241,0.01811851,0.022145664
g407,Gene7,0.04053714,0.04107393,-0.012689762,0.058864463,0.012010259,0.0142325545,0.016349208,0.020041894
g408,Gene8,-0.00146944,-0.085802056,-0.08928492,-0.13279548,0.012694408,0.015549681,0.017779376,0.021321505
g409,Gene9,-0.006969974,0.017550074,0.032162663,0.08198714,0.011632889,0.013854206,0.016024608,0.020098709
g41,Gene41,-0.016031826,-0.03210076,-0.040804688,-0.0074638496,0.012061255,0.014515533,0.016422654,0.021143978
g410,Gene10,-0.003555406,0.008244799,-0.0056655155,0.00482796,0.011641635,0.014200423,0.016707709,0.021245655
g411,Gene11,0.0759945,0.090672694,0.060901195,0.09850599,0.012123706,0.014204916,0.015685257,0.019865666
g412,Gene12,-0.017106462,-0.04100687,0.012922088,0.112622045,0.011698081,0.014109071,0.016550824,0.021163004
g413,Gene13,0.0014793635,-0.039678924,-0.05203035,0.073417805,0.011635175,0.01419594,0.016193332,0.021639809
g414,Gene14,-0.049823165,-0.05684936,-0.093916364,-0.05248223,0.011651796,0.0140174795,0.016078634,0.020313771
g415,Gene15,0.062105913,0.004223164,0.009593217,0.054064516,0.011364722,0.014129167,0.016334608,0.020617343
g416,Gene16,-0.10228245,-0.093516015,-0.05707612,-0.07192155,0.01136038,0.013446156,0.016161408,0.020324772
g417,Gene17,0.011146413,0.005990843,0.033596314,0.076280475,0.011347836,0.014009669,0.016813183,0.02057596
g418,Gene18,-0.03660217,-0.00857717,-0.026370315,-0.058058467,0.01150718,0.013802994,0.015941223,0.02023225
g419,Gene19,-0.037664544,0.0053254226,0.022438852,0.013570764,0.012587271,0.015777407,0.017631395,0.0217807
g42,Gene42,0.058231786,0.06976023,0.14075382,0.07759326,0.012186794,0.013962364,0.017140383,0.021300698
g420,Gene20,-0.017479546,-0.019324427,0.03552009,0.108611114,0.012153393,0.015211939,0.017373335,0.021819629
g421,Gene21,-0.09890546,-0.085859515,-0.16789979,-0.15504026,0.01214737,0.014452282,0.01668728,0.01997734
g422,Gene22,-0.04360012,0.012559472,-0.016522136,0.050278846,0.0124028865,0.01620124,0.018459572,0.022220453
g423,Gene23,0.05746414,0.015508217,-0.008266364,0.039291665,0.011823254,0.014893681,0.016673014,0.021426197
g424,Gene24,0.051315874,0.026558235,0.0074668196,0.064280644,0.012797975,0.014959216,0.017314196,0.020708162
g425,Gene25,-0.05031366,-0.011128344,-0.037158344,0.026160264,0.012674777,0.014995288,0.016775316,0.020763636
g426,Gene26,0.02712489,-0.012065538,-0.043738846,0.10103748,0.010598855,0.012959951,0.015638666,0.02055535
g427,Gene27,0.07217474,0.07541463,0.08372088,0.11894663,0.012121302,0.014349451,0.015848616,0.019561725
g428,Gene28,0.054849572,0.12913708,0.0467789,0.00279797,0.012373832,0.0148698855,0.017706743,0.021720195
g429,Gene29,-0.04445845,-0.0105663035,-0.018426731,-0.0073494464,0.012021261,0.014425834,0.016692458,0.021023339
g43,Gene43,0.01571435,-0.03139451,0.019355692,0.0900282,0.011939668,0.014143668,0.016329415,0.01963906
g430,Gene30,0.044849824,0.054641474,-0.037017517,0.023137016,0.011668889,0.01432728,0.016536694,0.02055839
g431,Gene31,0.06262531,0.06307082,0.029603085,0.08846816,0.012340538,0.01471886,0.016979534,0.02105582
g432,Gene32,-0.016691195,0.042932793,0.11034493,0.112509824,0.012420919,0.014894376,0.017720848,0.021692026
g433,Gene33,0.060962383,0.027278565,0.012743777,0.023189051,0.011177325,0.014086017,0.016097309,0.020370264
g434,Gene34,0.018042237,0.0035868415,0.03210646,0.09924592,0.011061766,0.013471742,0.016053785,0.02081262
g435,Gene35,0.05348309,0.059913155,0.04539071,-0.015807549,0.012100957,0.014633107,0.016789373,0.020746145
g436,Gene36,0.03753802,0.05667954,0.023133388,0.06041607,0.011475157,0.013667032,0.015676642,0.019992726
g437,Gene37,-0.014825372,-0.062266603,-0.025071926,-0.022108085,0.011235591,0.0138834845,0.015732573,0.019195393
g438,Gene38,0.031919982,0.056803923,0.038657214,0.08725617,0.010822809,0.012904717,0.015182166,0.018626884
g439,Gene39,-0.02292965,-0.013850392,-0.030989591,0.039202157,0.011121207,0.014261982,0.016954036,0.021002207
g44,Gene44,0.035577513,0.0075018005,0.019182023,0.054644957,0.011961616,0.014722667,0.016538931,0.020170016
g440,Gene40,-0.049178377,-0.059586093,-0.079506256,0.04793075,0.01184712,0.0144973155,0.016368294,0.020928295
g441,Gene41,-0.0064201225,-0.022489041,-0.031192949,0.0021478545,0.011897671,0.014686688,0.016908428,0.021844707
g442,Gene42,-0.11250132,-0.10097291,-0.029979287,-0.09313982,0.011391494,0.013209159,0.016678607,0.021237584
g443,Gene43,-0.00595463,-0.053063463,-0.0023133066,0.06835931,0.011108413,0.013522859,0.015859636,0.019142618
g444,Gene44,-0.067520395,-0.095596135,-0.08391593,-0.048453003,0.011980254,0.0150303105,0.016550094,0.02019073
g445,Gene45,-0.008922222,-0.09905665,-0.031490486,0.011878233,0.011862638,0.014833258,0.017176386,0.020565607
g446,Gene46,0.025714858,0.00694714,0.025701527,0.08300248,0.011321556,0.0136476,0.0154888015,0.01995091
g447,Gene47,0.026534231,0.017758459,-0.002657011,0.09845457,0.011685575,0.013705284,0.016063279,0.021326331
g448,Gene48,0.09211326,0.07974927,0.08700819,0.021379635,0.010717611,0.013376139,0.015581901,0.02008502
g449,Gene49,0.016085152,0.025979627,0.001285714,0.025967626,0.013209529,0.015321102,0.01726399,0.02102668
g45,Gene45,0.12323868,0.033104304,0.10067047,0.14403929,0.011122221,0.01379848,0.01625647,0.019428853
g450,Gene50,0.07400251,0.076710016,0.100782834,0.13880004,0.011346332,0.013644101,0.015676383,0.02047737
g451,Gene51,0.06366632,-0.019792857,0.046040267,0.07911853,0.011773647,0.014461209,0.016503485,0.020533716
g452,Gene52,0.083628915,0.041247647,0.018044692,0.02755223,0.012238228,0.014588711,0.017792968,0.021665186
g453,Gene53,0.028244052,-0.023520894,0.0023997987,0.04736281,0.012141083,0.014893129,0.017286086,0.020661183
g454,Gene54,0.07315369,0.053857155,-0.012748941,0.081680976,0.010207252,0.0130268745,0.015742678,0.02060858
g455,Gene55,0.0408943,0.021142473,-0.009682576,0.08493252,0.0108796535,0.013176049,0.015345102,0.020609606
g456,Gene56,0.01721215,-0.01776543,0.042513024,0.059604093,0.010264729,0.012883395,0.01609365,0.019600075
g457,Gene57,0.008634367,0.05142055,0.081847005,0.04662868,0.011920393,0.014440677,0.016521057,0.020589752
g458,Gene58,0.039317034,0.04197362,0.035350747,0.013284898,0.01173215,0.014022397,0.015648078,0.020392237
g459,Gene59,0.050963316,-0.008773077,-0.073946625,-0.0073420936,0.011618729,0.013443762,0.015587225,0.020221725
g46,Gene46,-0.020609599,-0.0393773,-0.020622961,0.036677886,0.01179315,0.014295172,0.016007276,0.020577565
g460,Gene60,0.019312382,-0.014965644,0.033958334,0.031209968,0.012678897,0.014888932,0.017293561,0.021114023
g461,Gene61,0.020382354,0.083322346,0.081894174,0.08464166,0.0109747965,0.013786079,0.015514722,0.020272043
g462,Gene62,-0.05771138,-0.06485666,-0.026354073,-0.032115556,0.011954436,0.013975605,0.016916707,0.021336935
g463,Gene63,0.104268,0.09461522,0.15425214,0.11898222,0.011686215,0.013911668,0.016194146,0.020333305
g464,Gene64,0.016202273,-0.01649293,-0.007137019,0.026995786,0.011656117,0.013983804,0.016266769,0.02031734
g465,Gene65,0.08426222,0.08276312,0.070877805,0.037874766,0.012190405,0.014207581,0.016199777,0.020314878
g466,Gene66,-0.034371816,-0.032136407,-0.03410094,0.031469878,0.01144464,0.013863772,0.016158229,0.019754648
g467,Gene67,-0.03457223,-0.06788515,-0.040557005,0.022101112,0.011627891,0.013847345,0.015884308,0.019830627
g468,Gene68,-0.04527457,-0.07063153,-0.085530214,-0.025730874,0.011696761,0.013833815,0.016011626,0.019882357
g469,Gene69,0.0916405,0.06565583,0.013946645,0.017526254,0.011458751,0.014003362,0.016972957,0.021874867
g47,Gene47,0.076898724,0.06812285,0.047707472,0.14881893,0.011380127,0.013642828,0.016058056,0.021458361
g470,Gene70,-0.053607523,-0.0601863,-0.052057475,-0.040842067,0.010740624,0.013808221,0.016057666,0.020333651
g471,Gene71,-0.03204121,0.02563783,0.06776071,0.039572917,0.012164343,0.014681801,0.016684318,0.02121768
g472,Gene72,-0.06795131,-0.040056184,0.0025638621,0.006263706,0.012799835,0.014541384,0.017327473,0.021160394
g473,Gene73,-0.041591678,0.006471247,0.00076966616,0.06829939,0.01129012,0.013835439,0.015669297,0.02047746
g474,Gene74,0.043934707,0.0002764145,-0.06376506,-0.009506942,0.012692634,0.015302289,0.017558828,0.022038978
g475,Gene75,0.004146907,-0.016973928,-0.010296129,-0.08507349,0.011576823,0.01358945,0.01580629,0.02101657
g476,Gene76,0.06290041,0.08354665,0.10031067,0.06273274,0.012577619,0.014279251,0.016432643,0.02041925
g477,Gene77,-0.045877546,-0.045990426,-0.03793257,-0.020514071,0.011587034,0.013530641,0.016017571,0.020283142
g478,Gene78,0.029349778,0.03449855,0.015178157,-0.0676234,0.012135949,0.014143284,0.016579736,0.021877615
g479,Gene79,0.1266823,0.124076165,0.1477918,0.115310535,0.012127084,0.014017987,0.016463967,0.020459581
g48,Gene48,-0.028712763,-0.04107678,-0.03381787,-0.09944639,0.01153123,0.014046576,0.015907971,0.0204611
g480,Gene80,0.0226263,0.044912565,-0.0046438864,-0.0370471,0.01265616,0.01447684,0.01637628,0.021103771
g481,Gene81,-0.0016956727,-0.020131383,0.0063832663,0.05504779,0.01159079,0.013943948,0.015976014,0.019929595
g482,Gene82,0.0067589376,-0.029780708,-0.039885137,0.069785476,0.012228706,0.014631516,0.01695078,0.02102726
g483,Gene83,0.05615611,0.0867474,0.028326426,0.02308887,0.011659823,0.013287908,0.015924754,0.020327657
g484,Gene84,0.07870522,0.055845536,0.045205384,0.11196306,0.012591554,0.0153436735,0.017671974,0.022045394
g485,Gene85,-0.022233658,-0.0266889,-0.011433506,-0.020758353,0.010834796,0.013493135,0.015522057,0.01920366
g486,Gene86,-0.07705854,-0.09782241,-0.055459514,-0.016500391,0.011074897,0.013245122,0.015388338,0.020721095
g487,Gene87,-0.014824217,0.046715185,0.078892946,0.039588865,0.011150023,0.013655386,0.01644887,0.020800477
g488,Gene88,0.07630599,0.030937484,0.034679636,0.10862201,0.010959339,0.013308972,0.015283562,0.02020305
g489,Gene89,-0.03198681,-0.02397151,-0.018846266,-0.033616867,0.011777921,0.014015089,0.015970897,0.02084027
g49,Gene49,0.06488803,0.07478254,0.050088596,0.07477051,0.012168334,0.014880604,0.017285138,0.020985235
g490,Gene90,0.0057872203,-0.025442652,-0.0018790071,-0.047530483,0.0124453325,0.014757715,0.016410327,0.020554762
g491,Gene91,0.0060069584,-0.044054613,-0.027771557,-0.051005416,0.011336126,0.013482777,0.01532952,0.02054135
g492,Gene92,-0.034854237,-0.06352351,-0.055606905,0.01218363,0.011784179,0.014000363,0.016252225,0.020810267
g493,Gene93,0.003805178,-0.08509193,-0.024177361,-0.054565478,0.0111655025,0.014929966,0.016975805,0.021120124
g494,Gene94,-0.046080746,-0.014694466,-9.61178e-06,0.029967267,0.012998514,0.015641939,0.017372966,0.021227755
g495,Gene95,0.069687515,0.0984999,0.09824745,0.20664735,0.011852495,0.014030453,0.016003715,0.020558853
g496,Gene96,-0.023045484,0.029629547,0.004105446,-0.018231211,0.012557943,0.014959797,0.017295418,0.01980288
g497,Gene97,0.03678486,0.050323635,0.005057398,-0.011150613,0.011386765,0.013828028,0.016169403,0.019907761
g498,Gene98,0.053322397,0.061478913,0.06256411,0.11974875,0.011724183,0.014396281,0.016377881,0.02065321
g499,Gene99,0.056138147,0.06770585,-0.0009864181,0.09019743,0.011819032,0.014191225,0.016209641,0.020561688
g5,Gene5,-0.07591831,-0.05275975,-0.058421403,0.09344639,0.012372057,0.014692361,0.017418405,0.022085503
g50,Gene50,-0.040518276,-0.037810847,-0.013738032,0.02427924,0.011265184,0.013615833,0.015671987,0.020585513
g500,Gene100,0.06968706,0.08209543,0.08784849,0.1014125,0.01114494,0.013270413,0.015994098,0.020958792
g501,Gene1,-0.023187323,0.033205844,0.030488059,-0.0029590672,0.012238217,0.015210983,0.017453283,0.02226507
g502,Gene2,-0.06307413,-0.009054471,0.01794018,0.0139531335,0.012261743,0.014071551,0.016302783,0.019758977
g503,Gene3,0.011136583,-0.04274978,-0.10057188,-0.014093617,0.011890406,0.014872106,0.017149111,0.020941488
g504,Gene4,-0.13100325,-0.107558586,-0.13095167,-0.0059731957,0.011848716,0.013673321,0.015636425,0.02060635
g505,Gene5,0.05170318,0.07486165,0.06920002,0.22106776,0.012752407,0.014934174,0.017403321,0.022494385
g506,Gene6,-0.0882469,0.047601312,-0.0139661925,-0.055749677,0.013139823,0.016338143,0.0187641,0.022661885
g507,Gene7,0.024109194,0.024645988,-0.029117705,0.04243648,0.011109638,0.013202313,0.0154058,0.019770687
g508,Gene8,0.046356965,-0.037975647,-0.04145857,-0.08496922,0.011578787,0.0149487555,0.017149178,0.020490352
g509,Gene9,-0.0477519,-0.023231853,-0.008619222,0.041205294,0.01173602,0.014240536,0.016214643,0.020101156
g51,Gene51,-0.068978146,-0.15243724,-0.08660427,-0.053525984,0.012357273,0.015110287,0.016983574,0.020708526
g510,Gene10,-0.019079339,-0.007279126,-0.021189436,-0.010695969,0.011737065,0.014188451,0.016448388,0.021074759
g511,Gene11,-0.06731992,-0.052641746,-0.08241315,-0.044808477,0.013075297,0.01570512,0.016814116,0.020840839
g512,Gene12,-0.023459515,-0.047359873,0.006569029,0.10626898,0.012322469,0.014879328,0.017066434,0.021695437
g513,Gene13,-0.024701566,-0.06585988,-0.078211255,0.047236856,0.012369268,0.014694786,0.016739931,0.022296662
g514,Gene14,0.026950343,0.019924114,-0.017142931,0.024291284,0.011255375,0.013042711,0.015590342,0.020080846
g515,Gene15,-0.020857131,-0.07873986,-0.07336972,-0.028898457,0.010905925,0.013710299,0.016059924,0.02062306
g516,Gene16,0.07581974,0.08458623,0.121026136,0.10618071,0.011760817,0.01403874,0.016167752,0.019959018
g517,Gene17,-0.058880907,-0.06403644,-0.036431022,0.0062531466,0.010235306,0.013052194,0.015679043,0.01978263
g518,Gene18,-0.12024901,-0.092224054,-0.110017136,-0.1417054,0.0120792,0.014270696,0.01641873,0.020775655
g519,Gene19,0.027686797,0.0706768,0.08779013,0.078922056,0.011718155,0.015087468,0.017312951,0.021899208
g52,Gene52,0.02582112,-0.016560132,-0.039763093,-0.03025553,0.013362834,0.01571002,0.01872303,0.02268066
g520,Gene20,0.01168339,0.0098385,0.064683035,0.13777398,0.011453444,0.013939027,0.01619873,0.020563476
g521,Gene21,-0.0200645,-0.0070185037,-0.08905871,-0.0761991,0.011163596,0.01384129,0.016243529,0.01961806
g522,Gene22,-0.007863635,0.048296012,0.019214384,0.086015366,0.011349973,0.015259949,0.017652648,0.022100994
g523,Gene23,-0.0058254553,-0.04778134,-0.071555905,-0.023997894,0.012223512,0.0148889655,0.017015459,0.021921601
g524,Gene24,0.05548547,0.030727811,0.011636402,0.06845027,0.01228857,0.0150971105,0.016659776,0.020494573
g525,Gene25,-0.026064292,0.0131209735,-0.0129090315,0.05040955,0.012293261,0.014481542,0.01630293,0.020930644
g526,Gene26,-0.08547043,-0.12466081,-0.15633404,-0.011557857,0.012390026,0.014688852,0.017058626,0.021745794
