guide,gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,lfsr_d0,postmean_d1,lfsr_d1,postmean_d2,lfsr_d2,postmean_d3,lfsr_d3,lfsr_min,best_day
g119,Gene19,-0.22022364,0.2263851,0.6257107,-1.0846745,0.031649414,0.04792453,0.06036811,0.07475052,-0.214074267153509,4.02733402182776e-12,0.230054680472439,6.04057289205055e-07,0.626569863973987,4.44249084218238e-26,-1.06724497751052,0,0,3
g12,Gene12,-0.29980838,0.1112309,-0.7355093,0.18419516,0.031962488,0.045017477,0.057400733,0.069532596,-0.29908517865369,0,0.113364956519333,0.00552444302856263,-0.728970790659257,0,0.185690340664225,0.00344829347576419,0,0
g120,Gene20,-0.49262783,-0.28452253,-0.24962096,-1.0659994,0.029597448,0.04229579,0.05257913,0.06312513,-0.485263260581946,0,-0.275935096226142,2.53144172290831e-11,-0.240105790449106,2.10504268749467e-06,-1.0478404163185,0,0,0
g121,Gene21,0.15948145,0.18877089,0.11572297,0.14065693,0.02669192,0.039878484,0.049495496,0.057347562,0.159186453961634,3.34903098900873e-09,0.159882111962309,8.79720231252879e-07,0.158071440966096,0.000273860703826007,0.158659982198444,0.000205569089851611,3.34903098900873e-09,0
g122,Gene22,0.4918434,-0.27025038,0.4353158,-0.20812722,0.030347496,0.044796325,0.058588214,0.06873505,0.491819315550077,2.15649000970637e-60,-0.269842957020348,6.06262262614621e-10,0.433088224735027,4.00547490586111e-14,-0.207137697253349,0.00114722447915527,2.15649000970637e-60,0
g123,Gene23,0.22151999,1.0635514,0.2545066,0.6779817,0.02973767,0.046901815,0.059318822,0.069428,0.21461431047466,1.73204980186958e-13,1.05072079454492,1.67146227927147e-113,0.242005218938341,1.90459269616651e-05,0.66015793145064,4.91918287766983e-21,1.67146227927147e-113,1
g124,Gene24,0.15212251,0.20691444,0.16186036,0.3672782,0.031862557,0.045417525,0.056678414,0.065670304,0.148297083558248,9.77350629034961e-05,0.201602268418441,9.76193620127987e-05,0.155761645819812,0.00290110782436702,0.358240929340312,9.32587902358482e-06,9.32587902358482e-06,3
g125,Gene25,0.23094486,0.18455069,-0.70758766,0.22088294,0.030970415,0.044073313,0.057767093,0.06784143,0.230182387478915,3.2614675309333e-14,0.185623753213981,1.06386455434105e-05,-0.70147524660169,0,0.220380671228701,0.000506168342657665,0,2
g126,Gene26,0.05530942,0.057015583,0.042894814,0.065805815,0.02775959,0.03800376,0.05041808,0.060966734,0.0475102873334563,0.0347973192268846,0.0474053634708459,0.0376752781419959,0.0473238080996888,0.0386291727112656,0.0470171493898266,0.0392111286642751,0.0347973192268846,0
g127,Gene27,0.88865304,0.30316687,0.69240665,0.70417964,0.03526041,0.04700796,0.058950506,0.069550544,0.879749449230116,4.85699799854023e-140,0.292774116037909,1.7084170792345e-10,0.678717032799788,1.63714942335857e-31,0.685509905059878,1.12302504473664e-23,4.85699799854023e-140,0
g128,Gene28,0.07550126,0.06816642,0.111255065,-0.6265073,0.029681694,0.042467386,0.0528776,0.062094606,0.0385199585518781,0.513278921003026,0.0349643807502919,0.533346303609838,0.05599154096593,0.518474967553752,-0.694069456396119,0,0,3
g129,Gene29,-0.6299933,-0.16903172,0.5781306,0.15242615,0.0321425,0.045578126,0.057969857,0.06950752,-0.630344799345278,1.11022302462516e-16,-0.171636409645726,7.15134602465861e-05,0.57052534765835,1.38608381264758e-23,0.148277123912312,0.0153940534172927,1.38608381264758e-23,2
g13,Gene13,-0.025043372,-0.08600867,0.46611297,0.8131514,0.03014985,0.04360985,0.056277044,0.069586486,-0.0308388887700378,0.151464903559669,-0.093514046701956,0.0153930249206867,0.454509253869965,2.06933892612933e-16,0.795685259411933,2.82744429270402e-31,2.82744429270402e-31,3
g130,Gene30,0.22086713,-0.11822328,0.19823025,0.190556,0.030880172,0.04402524,0.054676253,0.06568181,0.218569238476467,4.04506230368928e-13,-0.120707688049178,0.00286014512318811,0.19420240781453,0.000161877407622884,0.185148508290908,0.00212281499914868,4.04506230368928e-13,0
g131,Gene31,0.6437301,0.694236,-0.52315784,-0.74679446,0.032971285,0.04569089,0.058412947,0.06782664,0.646299848670103,1.91341039206817e-87,0.697024748778029,7.23314502839512e-54,-0.514159439522902,1.11022302462516e-16,-0.735968949027823,1.11022302462516e-16,1.91341039206817e-87,0
g132,Gene32,0.10238025,-0.65383714,-0.42423153,-0.69501084,0.030854188,0.043080494,0.051654454,0.06214339,0.107885001094672,0.000215488820603905,-0.644559661358123,0,-0.413678673783768,3.33066907387547e-16,-0.68124758135854,0,0,1
g133,Gene33,-0.20117606,-0.796443,0.49915007,0.20692053,0.031549323,0.047084842,0.06106364,0.07039726,-0.201164081158133,5.78153080965649e-11,-0.795295509100675,0,0.494379548019481,1.32089870474209e-16,0.204167309773543,0.00165488915223986,0,1
g134,Gene34,0.20070371,-0.35664845,-0.02302835,-0.34886155,0.029077372,0.04176305,0.05240964,0.06294125,0.203093711093975,1.02302613389963e-12,-0.352446540512604,0,-0.018807192082203,0.358830285339216,-0.342204716579376,1.96140355068763e-08,0,1
g135,Gene35,-0.19084467,-0.20798242,-0.2220216,0.0655634,0.029560793,0.044931702,0.05526652,0.066345334,-0.189398441741693,2.50814097269014e-08,-0.20495720833425,1.95209511499872e-06,-0.218027577356017,3.23310883020289e-05,0.0685075243144004,0.148131521219348,2.50814097269014e-08,0
g136,Gene36,0.8023177,0.13464834,0.09971676,0.10400383,0.031404678,0.043670177,0.05670849,0.06555631,0.794379937097079,1.28297526070268e-145,0.11995195308377,0.0942159702924819,0.088695555524215,0.130288666819204,0.0904112441058811,0.149606379984346,1.28297526070268e-145,0
g137,Gene37,0.040224932,0.068248205,0.006592373,0.009617354,0.029994367,0.04265234,0.053979695,0.06051642,0.0453267417415357,0.0962014429738101,0.0467774285761479,0.0733903619955101,0.0444682427443285,0.103925594524354,0.043112693173597,0.104055174670709,0.0733903619955101,1
g138,Gene38,0.53623617,-0.8027269,0.17110838,-0.22835162,0.03355592,0.051680967,0.065035634,0.0732105,0.538417122613028,2.22024117008104e-59,-0.795785103254742,1.11022302462516e-16,0.175724121169271,0.00310126880371875,-0.222016535794224,0.00104779826006518,2.22024117008104e-59,0
g139,Gene39,-0.61306,0.062873505,0.112597205,-0.24239399,0.029584108,0.04390009,0.057945453,0.06591188,-0.610861553100357,2.22044604925031e-16,0.0637347401279016,0.0715594066851258,0.112324679401311,0.0251610945174211,-0.238317288792257,0.000127793801667941,2.22044604925031e-16,0
g14,Gene14,0.76078194,0.26565698,0.2139011,0.9930038,0.030903928,0.043706812,0.055920754,0.067599475,0.752696065031472,2.09991852355655e-133,0.257000218236302,1.56913562387135e-09,0.20456229585632,0.000113315725926788,0.973558021408924,2.81060976636872e-48,2.09991852355655e-133,0
g140,Gene40,0.29264268,0.23232064,0.2512807,0.2790255,0.029727671,0.04092052,0.051611133,0.061432607,0.286128876665321,2.48083258111257e-22,0.284623586957019,1.72663927049428e-08,0.285065553444182,3.65258014752692e-08,0.285701691405867,1.17453332960952e-07,2.48083258111257e-22,0
g141,Gene41,-0.22878605,0.2552514,-0.1559819,-0.2156192,0.028877571,0.04089026,0.053084947,0.064621225,-0.226917959847473,9.99200722162641e-16,0.256721469706466,1.2654561137071e-10,-0.15299596857095,0.00175511474041223,-0.210947820147364,0.000459293522981907,9.99200722162641e-16,0
g142,Gene42,0.69055146,0.077570744,0.50304216,0.003936403,0.032866206,0.047221962,0.059646387,0.07054032,0.68776019152549,2.55632385584064e-99,0.0738644922714992,0.0572281451303574,0.496950593588387,1.9019970079256e-17,-0.00103968490092376,0.494033944989813,2.55632385584064e-99,0
g143,Gene43,0.29431883,-0.44424412,0.042451728,-0.73765653,0.032347377,0.04594814,0.05674371,0.06436042,0.298965709412986,6.05828054110599e-21,-0.437204042719391,1.11022302462516e-16,0.0492043914175444,0.19067825152108,-0.725595098595339,1.11022302462516e-16,6.05828054110599e-21,0
g144,Gene44,0.67485595,0.25097683,0.5676746,0.1848972,0.030746859,0.045928925,0.054729782,0.0655711,0.671090677072598,1.44875130794488e-107,0.245335521254288,3.6478731126316e-08,0.5601479877141,2.76612887565673e-25,0.177131752258211,0.00318798298227562,1.44875130794488e-107,0
g145,Gene45,-0.20350353,0.5535728,0.24742547,-0.4130296,0.029705081,0.04307088,0.05446664,0.06199874,-0.202821575659667,2.75579559172456e-12,0.551047292622097,1.60998119765559e-38,0.243663331281666,2.71631445549072e-06,-0.411579553552588,9.84456960395619e-12,1.60998119765559e-38,1
g146,Gene46,0.15355004,0.18972656,0.1932848,0.1410611,0.028087702,0.040453747,0.05167852,0.060328756,0.163712799675773,4.45825432103104e-08,0.163921706883982,3.64414144168737e-07,0.16393737825576,1.03574667292371e-06,0.163620296160235,6.95088619973894e-05,4.45825432103104e-08,0
g147,Gene47,0.596997,0.3453962,-1.0941421,-0.23381822,0.03487865,0.047595285,0.06544222,0.07716202,0.599411079579004,6.62238952504777e-68,0.351642324140279,3.7591140260679e-14,-1.07662799640885,0,-0.222886666138681,0.00166891362356303,0,2
g148,Gene48,-0.5735782,-0.77912766,-0.42796153,0.109658636,0.028507754,0.042848933,0.054229014,0.064295486,-0.571168578605987,0,-0.773444515773749,0,-0.421963387173908,2.33146835171283e-15,0.113660252759518,0.0373264402356338,0,0
g149,Gene49,-0.3467631,0.50008804,0.06766869,-1.0802759,0.030384526,0.046139043,0.058260944,0.06807658,-0.339364456467103,0,0.506420895068906,1.44938468671166e-28,0.0749767929259878,0.0977728935992332,-1.06059576838775,0,0,0
g15,Gene15,1.0171375,0.32279515,1.0090266,0.6700844,0.03535423,0.049048908,0.06320725,0.073607005,1.00714301038997,3.70064999220181e-182,0.309763186922364,9.29045240831927e-11,0.98966802971783,1.04833922146657e-56,0.647852368284882,2.64921025658844e-19,3.70064999220181e-182,0
g150,Gene50,-0.1741469,-0.14986637,0.28488976,-0.72930014,0.028952586,0.041218165,0.051691398,0.06376718,-0.169994883256677,1.6594495777511e-09,-0.145900797450238,0.000180879416541324,0.287527635645012,1.0319174776372e-08,-0.718704194920956,0,0,3
g151,Gene51,-0.73205405,0.5968431,-0.09753839,-0.18188477,0.033845644,0.05181836,0.06201309,0.07197617,-0.730397903722669,0,0.594590725383797,2.22372122781921e-31,-0.0983528032272102,0.0542283746951214,-0.179137872025929,0.00581031490193995,0,0
g152,Gene52,0.8345436,0.033616826,-0.8871719,0.026639165,0.035421535,0.049554307,0.06519048,0.0768826,0.834244603101407,1.43477870433446e-125,0.0381352719202769,0.217936785251095,-0.874152062375359,1.11022302462516e-16,0.0304665658237891,0.343642243476702,1.43477870433446e-125,0
g153,Gene53,-0.75938207,-0.5492121,0.8904979,0.87393194,0.03388769,0.0496637,0.06782763,0.078173175,-0.765363674160818,1.11022302462516e-16,-0.558436811435819,1.11022302462516e-16,0.86949909871324,6.44708346019091e-39,0.851524338468445,8.92222740783396e-29,6.44708346019091e-39,2
g154,Gene54,-0.21562251,-0.15353449,0.42528322,-0.16071728,0.02988774,0.04391189,0.054782096,0.06441099,-0.214690493510311,2.16382467499443e-13,-0.153581702541169,0.000207489857811938,0.422207692283794,3.59642098464416e-15,-0.159497037855547,0.00611682844546513,3.59642098464416e-15,2
g155,Gene55,-0.16216038,-0.5776372,0.13814823,-0.114994444,0.031642985,0.04379944,0.054376386,0.06716201,-0.159703198127495,1.79554255130832e-07,-0.573571860694855,0,0.140176954441681,0.00466477028958584,-0.110248741628354,0.0488313046724972,0,1
g156,Gene56,-0.334577,-1.0014489,-0.35347664,-0.31390765,0.031072132,0.04486275,0.057520762,0.06883703,-0.329525664256464,1.11022302462516e-16,-0.991772505212697,1.11022302462516e-16,-0.343648327228195,8.42735325967681e-10,-0.30246068837062,4.56345903887545e-06,1.11022302462516e-16,0
g157,Gene57,0.41980532,0.18224843,0.4684058,1.2534915,0.029784296,0.043769546,0.05513452,0.06712939,0.410963131930613,3.69872775358173e-44,0.171350382800913,4.00234567558069e-05,0.454607714012278,4.63965338403764e-17,1.22948033203242,9.47331508021806e-77,9.47331508021806e-77,3
g158,Gene58,0.23783115,0.7241975,0.39748862,-0.9189727,0.031945825,0.043430094,0.052237313,0.0649963,0.239225678229923,1.23699363937596e-14,0.722685664048987,7.68284906935862e-64,0.393901481795326,6.89290354872194e-15,-0.913348393801101,0,0,3
g159,Gene59,0.01937412,0.03238614,-0.50047743,0.0012502306,0.029574212,0.04069088,0.052102722,0.06378946,0.00136864480152873,0.948936896691764,0.0023410113926034,0.945585978611333,-0.513769079392482,1.11022302462516e-16,0.000270005777446886,0.964462791590562,1.11022302462516e-16,2
g16,Gene16,-0.15133515,-0.001216801,-0.77815056,0.57045096,0.029611425,0.042628273,0.057455845,0.071825646,-0.153121669683189,8.94665064254951e-08,-0.00109986711352783,0.489622210797552,-0.773878310642712,0,0.564898306305485,8.53568023197478e-16,0,2
g160,Gene60,0.7582856,0.037674956,-0.0321042,0.01029524,0.03355716,0.047460828,0.058987815,0.06857519,0.746349233919446,2.28483779011404e-115,0.00946003768248119,0.798960226879214,-0.00811589987437002,0.818851948990187,0.00211318923917858,0.859307861884608,2.28483779011404e-115,0
g161,Gene61,0.6820522,0.05993072,-0.033147935,0.027331308,0.032641828,0.04675823,0.05615395,0.06697859,0.67162328143192,1.49307760346572e-98,0.0382329615972787,0.417250973576337,-0.0214014130147059,0.530665723859825,0.0163062337818236,0.579753492269787,1.49307760346572e-98,0
g162,Gene62,-0.10694883,-0.7671742,-0.12471788,0.2345092,0.030046467,0.045879014,0.058772128,0.06815636,-0.104101051461269,0.000235187213798671,-0.76007836323303,0,-0.117901260637532,0.0212466645534791,0.240403111347984,0.000208098054843218,0,1
g163,Gene63,0.3496715,0.37099633,-0.09498677,0.37642717,0.030612908,0.042888474,0.055231255,0.06590336,0.346120602688755,2.09253812074556e-30,0.36680864504511,3.18838323057453e-18,-0.0978953327836562,0.0369494708476451,0.368710648196001,8.0025440416337e-09,2.09253812074556e-30,0
g164,Gene64,-0.13769421,-0.084660985,-0.106675506,-0.8892161,0.030942965,0.041705303,0.05213678,0.06323668,-0.131707916794445,0.00183042402174261,-0.0783448478818041,0.0309205888614591,-0.0993805525582803,0.028998688271816,-0.874446787589296,0,0,3
g165,Gene65,0.011955405,-0.55130535,-1.0332657,0.49909708,0.030563332,0.045459695,0.057316795,0.07307336,0.011914571274501,0.347013610500051,-0.5459939152139,0,-1.02303606385833,0,0.49856322261082,2.54807336790957e-12,0,1
g166,Gene66,-0.005455256,0.010452148,-0.022213165,0.7900267,0.02969199,0.042274937,0.056009185,0.06599558,-0.000195345942038995,0.987879220117721,9.95577183948119e-05,0.989525027403031,-0.000538700433666954,0.986759550007297,0.801588213435107,1.01669779950993e-34,1.01669779950993e-34,3
g167,Gene67,-0.049878616,0.17821176,0.46431178,-0.30367213,0.02770282,0.039964262,0.051542684,0.0627243,-0.0493606178006777,0.0361873140827053,0.176905463070928,3.96046728847005e-06,0.460749748415701,8.93682167151298e-20,-0.30236194234361,5.61374561725003e-07,8.93682167151298e-20,2
g168,Gene68,-0.12571408,-0.09537188,-0.09287222,-0.1215626,0.029113848,0.040801905,0.050545655,0.059992936,-0.119730520625811,9.08822364309447e-06,-0.119479006918309,0.00206283134512064,-0.119468741296625,0.00215184495507681,-0.119564961727548,0.00210851413580981,9.08822364309447e-06,0
g169,Gene69,-0.7293992,-0.874282,-0.5233829,-0.062174417,0.031644445,0.043597344,0.054882277,0.06575728,-0.72512587286368,0,-0.866572906620349,0,-0.515158490227726,0,-0.0546254574546793,0.200924019308045,0,0
g17,Gene17,0.4215184,-0.26864275,0.41295838,-0.49373186,0.0314734,0.044910852,0.05584899,0.06611719,0.423331956121291,3.2354346678948e-42,-0.266251450799618,1.10371245476415e-09,0.413244523983238,3.96791003863469e-14,-0.488054791429764,4.2188474935756e-14,3.2354346678948e-42,0
g170,Gene70,0.30497003,-0.8677548,-0.072911315,-0.05351588,0.029152323,0.04826649,0.05995071,0.07061311,0.307123598563837,1.15072265961903e-26,-0.860378145243447,0,-0.0665185974630512,0.131134177694372,-0.0476449332685336,0.247570663900698,0,1
g171,Gene71,0.15139607,0.13305642,-0.17509302,0.121373095,0.028818158,0.042352956,0.051511653,0.06193149,0.150160368842192,7.33703355410146e-08,0.131937828519246,0.000815451122719617,-0.174775878170623,0.000302907785738937,0.119022083328975,0.0257339901867215,7.33703355410146e-08,0
g172,Gene72,-0.86824167,-0.32176375,-0.34009048,-1.2831892,0.03233449,0.0420326,0.05424298,0.064693876,-0.858063911375113,0,-0.311618079488102,4.34097202628436e-14,-0.32875640642072,5.32824118160136e-10,-1.26053150698102,0,0,0
g173,Gene73,0.4865978,-0.1412971,-0.92162114,-0.20003535,0.032845445,0.04588223,0.0576458,0.06727614,0.489003436572885,3.16991185868714e-51,-0.134461896983401,0.00154448314830768,-0.908424878065578,0,-0.19158218996327,0.00197904189883902,0,2
g174,Gene74,-0.08046343,-0.9216125,-0.06669314,0.01707083,0.029807404,0.048630875,0.061791394,0.07242858,-0.0774985880974252,0.00458158616141324,-0.913576143114319,0,-0.0602364024199064,0.16306987597116,0.0237310053137961,0.371344625057,0,1
g175,Gene75,0.19488119,-0.3863904,0.18978244,-0.23299432,0.031047456,0.044086896,0.05569721,0.0673995,0.196498161453772,8.79856339897374e-11,-0.383438920086735,0,0.191241108320756,0.000262170673760395,-0.228620565403112,0.000296264377219524,0,1
g176,Gene76,0.59839743,0.14880441,0.89103323,0.300649,0.031956013,0.045995228,0.06035676,0.07117073,0.593238609255829,1.38511967423172e-78,0.14087378479064,0.00100155488833393,0.87735872062502,3.85634386845156e-49,0.288032122432841,2.12244713603326e-05,1.38511967423172e-78,0
g177,Gene77,-0.33290437,-0.35149032,-0.6976881,0.64984024,0.031649236,0.04233588,0.055067733,0.07131694,-0.334437061370535,0,-0.350428302722726,0,-0.694133542716843,0,0.643966076604339,3.40107241651115e-20,0,0
g178,Gene78,-0.78046274,0.8351766,0.0140923215,-0.024685143,0.033875454,0.05319873,0.06336804,0.072266355,-0.780923075482169,0,0.828540759843239,3.62531137265765e-56,0.00864986867098209,0.445012434831513,-0.0272558105345847,0.351004147913188,0,0
g179,Gene79,-0.051922116,-0.42341292,-0.7492679,-0.612696,0.029671894,0.042828143,0.054455567,0.06503675,-0.0464853015184655,0.0572983549934618,-0.414132268278406,0,-0.735920136821998,0,-0.597882881690075,0,0,1
g18,Gene18,0.19944526,0.72913164,0.2657893,0.94059277,0.029143807,0.042899083,0.055048678,0.065709785,0.192291031589897,1.50335405112372e-11,0.718420155694474,3.23473029861865e-64,0.254210616800594,1.60657732764097e-06,0.921744240234945,7.36659529798606e-46,3.23473029861865e-64,1
g180,Gene80,0.33858582,-0.13845645,0.2606689,0.37239543,0.032522716,0.04678319,0.056956515,0.06578927,0.334839901045157,1.25258826576576e-25,-0.142297928679634,0.00110331067762726,0.254933802978207,3.10752155260475e-06,0.363855695425255,1.08447446793462e-08,1.25258826576576e-25,0
g181,Gene81,0.7006856,0.098311156,-0.024612052,-0.17859504,0.032857355,0.045936372,0.05605409,0.065012835,0.699780844192369,1.3113642311836e-102,0.0982461085350504,0.0154603403050216,-0.023365907312764,0.336928687961476,-0.177933746759452,0.00283756236057986,1.3113642311836e-102,0
g182,Gene82,0.16088223,0.7492218,-0.11448121,-0.64095265,0.03152408,0.043630667,0.056104667,0.0652572,0.162064885985966,6.58904224136615e-08,0.750127644724242,8.25677160394065e-68,-0.110185380685051,0.0212196275868198,-0.635664527260877,0,0,3
g183,Gene83,0.75654846,0.26837224,0.97688717,1.0926001,0.035452567,0.04583973,0.06050774,0.07159045,0.744907053628216,6.54531020257993e-100,0.2545386508198,1.09433326581299e-08,0.956103345585097,1.36870273728235e-57,1.06529670935857,1.92954128148118e-51,6.54531020257993e-100,0
g184,Gene84,-0.25817034,-1.1347132,-0.28218907,-0.25410554,0.031451307,0.04734457,0.061176818,0.07111292,-0.253095783206135,3.33066907387547e-16,-1.12380359569326,0,-0.271764668984518,3.64749068637593e-06,-0.242593432062961,0.00028320395011816,0,1
g185,Gene85,-0.547656,-0.0027080325,-0.74153125,0.03202419,0.027876016,0.043380395,0.053756762,0.063397646,-0.5457834382394,0,0.000702581018706853,0.493476053455062,-0.734626183950506,0,0.0361429599209568,0.282467301419208,0,0
g186,Gene86,0.32984945,0.287531,-0.24341483,0.051454335,0.027751902,0.039209504,0.050171323,0.06315354,0.328716151615152,3.57347145985746e-33,0.286534465819506,8.48638827670189e-14,-0.242404446457509,5.53486619092602e-07,0.0499380765184742,0.212217060616017,3.57347145985746e-33,0
g187,Gene87,0.8414667,0.010860586,-0.28769273,0.2933631,0.03426343,0.046665378,0.057453863,0.06919346,0.83769548262983,1.07504959271032e-134,0.00938273694249431,0.419615610061616,-0.286544943538906,2.39315846917165e-07,0.287492577236651,1.30334204302243e-05,1.07504959271032e-134,0
g188,Gene88,-0.017469652,-0.43175074,0.010987289,0.27190393,0.032550573,0.044118103,0.055284664,0.066668674,-0.0176379574621004,0.290826152445834,-0.430494728126746,1.11022302462516e-16,0.0112077064922504,0.417933900552625,0.270629319464377,1.86711532965215e-05,1.11022302462516e-16,1
