guide,gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3
g313,Gene13,-0.1365805,-0.1975457,0.35457614,0.70161355,0.030453743,0.044582017,0.05629694,0.0695254
g314,Gene14,0.5515361,0.05641142,0.0046556904,0.7837579,0.031885397,0.044641033,0.05622099,0.068068564
g315,Gene15,0.965062,0.27072,0.9569517,0.6180091,0.033919465,0.049136385,0.06231703,0.07307772
g316,Gene16,0.14055687,0.29067522,-0.48625845,0.8623425,0.028428871,0.040998984,0.05523599,0.070354104
g317,Gene17,0.06708426,-0.6230771,0.058524195,-0.84816647,0.029099308,0.043096844,0.055072647,0.06640158
g318,Gene18,0.1375041,0.66719013,0.20384827,0.8786514,0.02935757,0.042121135,0.053289104,0.063872084
g319,Gene19,0.19678605,0.6433947,1.0427198,-0.66766435,0.031389162,0.047108,0.060106125,0.0752697
g32,Gene32,0.04591364,-0.7103042,-0.48069844,-0.75147635,0.031242691,0.04395545,0.051998623,0.06196949
g320,Gene20,-0.23052572,-0.022420391,0.01248113,-0.8038974,0.02931279,0.041331958,0.051674955,0.06348091
g321,Gene21,0.2938901,0.32317984,0.25013167,0.2750657,0.028302496,0.03987772,0.05025589,0.05851513
g322,Gene22,0.14152533,-0.6205681,0.0849981,-0.55844456,0.028820181,0.044176012,0.058098912,0.06736246
g323,Gene23,0.086848356,0.9288799,0.11983487,0.54331046,0.03030855,0.04761597,0.059773695,0.068699636
g324,Gene24,0.14469244,0.19948435,0.1544303,0.35984805,0.030014237,0.04495023,0.057248853,0.066595525
g325,Gene25,-0.4138757,-0.46027038,-1.3524091,-0.42393824,0.030858178,0.043666076,0.05650475,0.06663739
g326,Gene26,0.34504703,0.34675336,0.33263242,0.3555438,0.026423687,0.037002906,0.04873589,0.059386164
g327,Gene27,0.41633523,-0.16915108,0.2200885,0.2318616,0.03350606,0.04658268,0.059573416,0.07099653
g328,Gene28,-0.08220125,-0.08953604,-0.04644738,-0.78420967,0.029214192,0.041402508,0.05295645,0.063005574
g329,Gene29,-0.6294709,-0.16850945,0.5786524,0.1529485,0.031521715,0.04384909,0.0552671,0.06697837
g33,Gene33,-0.05542551,-0.65069234,0.64490044,0.35267136,0.030095695,0.046568524,0.06043131,0.07066648
g330,Gene30,0.22576478,-0.11332556,0.20312794,0.19545373,0.031839848,0.044998094,0.05496515,0.06642739
g331,Gene31,0.70638,0.75688684,-0.46050793,-0.6841442,0.031945135,0.045782443,0.05964207,0.068211764
g332,Gene32,0.17275271,-0.58346444,-0.35385963,-0.624638,0.030517923,0.043714583,0.052935474,0.06292367
g333,Gene33,0.07536995,-0.5198977,0.7756965,0.4834666,0.030111248,0.045810916,0.059869844,0.06970518
g334,Gene34,0.30840024,-0.2489515,0.08466838,-0.24116474,0.031183036,0.04258181,0.053360097,0.06367507
g335,Gene35,0.37939832,0.36226046,0.34822163,0.63580626,0.031296037,0.0451079,0.055411868,0.06588694
g336,Gene36,0.9854897,0.31782052,0.28288934,0.2871761,0.03284155,0.045134604,0.058117148,0.065978974
g337,Gene37,0.119084276,0.14710765,0.08545173,0.08847674,0.027401248,0.04072792,0.05323637,0.059856452
g338,Gene38,0.65970135,-0.6792617,0.29457334,-0.10488695,0.034152113,0.051956117,0.06515954,0.07288675
g339,Gene39,-0.70719427,-0.031260386,0.0184633,-0.3365276,0.030204972,0.04454266,0.059121348,0.06747163
g34,Gene34,0.119448096,-0.43790346,-0.104284,-0.43011728,0.029722542,0.042344846,0.052942418,0.06364685
g340,Gene40,-0.016544752,-0.07686666,-0.057906847,-0.030162144,0.031053176,0.042192627,0.052106556,0.061771177
g341,Gene41,0.11994332,0.6039809,0.19274761,0.13311031,0.027776448,0.04210555,0.05486515,0.06584534
g342,Gene42,0.4819649,-0.13101588,0.29445547,-0.20465022,0.030696416,0.045434535,0.058538318,0.07019035
g343,Gene43,0.51080334,-0.22775954,0.2589365,-0.5211717,0.0319939,0.044381246,0.054425225,0.0627915
g344,Gene44,0.7461525,0.32227322,0.63897234,0.25619328,0.03184102,0.046284813,0.05598626,0.06600632
g345,Gene45,-0.2551044,0.50197166,0.1958246,-0.4646308,0.030791191,0.043361206,0.053254575,0.060834844
g346,Gene46,-0.4249203,-0.38874415,-0.38518536,-0.43740913,0.031459272,0.04249486,0.052349057,0.06055064
g347,Gene47,0.60922426,0.35762414,-1.0819142,-0.22158967,0.031838007,0.04340454,0.061879788,0.074066386
g348,Gene48,-0.5349205,-0.7404691,-0.38930348,0.14831693,0.030519588,0.044269804,0.05554117,0.066327654
g349,Gene49,0.2435712,1.0904227,0.65800333,-0.4899407,0.029939616,0.046645828,0.057874877,0.06766514
g35,Gene35,-0.29623064,-0.31336853,-0.32740787,-0.039823014,0.029398248,0.04389061,0.05466455,0.06575023
g350,Gene50,0.17761269,0.20189294,0.63664925,-0.37754035,0.028168645,0.040275536,0.051053442,0.06304788
g351,Gene51,-0.62679017,0.7021074,0.0077261264,-0.07662035,0.032867774,0.051257912,0.06154052,0.07129562
g352,Gene52,0.53988034,-0.2610464,-1.1818347,-0.26802388,0.03481179,0.048764624,0.06423884,0.076155536
g353,Gene53,-0.6605081,-0.4503384,0.9893716,0.9728057,0.03488777,0.048892852,0.067680314,0.07776243
g354,Gene54,-0.16700628,-0.10491826,0.4738992,-0.11210104,0.030698683,0.044514634,0.054703794,0.06456851
g355,Gene55,0.33394584,-0.08153118,0.63425493,0.38111192,0.03041145,0.04404876,0.055172082,0.06768428
g356,Gene56,0.133275,-0.53359663,0.11437563,0.15394436,0.02869288,0.043861803,0.057371624,0.06874385
g357,Gene57,0.2779239,0.040366475,0.32652393,1.1116108,0.030047106,0.043747425,0.054283608,0.06626157
g358,Gene58,0.1206778,0.607044,0.28033566,-1.0361272,0.029461369,0.04183377,0.050844647,0.0644583
g359,Gene59,0.1438647,0.15687667,-0.3759871,0.1257408,0.027535439,0.03875237,0.05112941,0.06254115
g36,Gene36,0.81291825,0.14524901,0.1103174,0.114604615,0.032861535,0.045678373,0.05816921,0.06609836
g360,Gene60,0.7824985,0.061887916,-0.007891215,0.03450821,0.032257512,0.04590832,0.05729274,0.06734563
g361,Gene61,0.59471476,-0.027407384,-0.12048599,-0.060006816,0.033923026,0.047351122,0.057514545,0.066914834
g362,Gene62,0.080436744,-0.57978845,0.06266761,0.42189467,0.031156251,0.046243917,0.05888356,0.06936643
g363,Gene63,0.19331938,0.21464425,-0.25133863,0.22007538,0.03093637,0.042858187,0.055380266,0.06563994
g364,Gene64,0.32768327,0.3807164,0.35870188,-0.42383933,0.030972226,0.041528665,0.052547403,0.063565806
g365,Gene65,0.23249368,-0.33076787,-0.8127281,0.7196352,0.031741917,0.046225976,0.057743724,0.07323779
g366,Gene66,-0.4656796,-0.44977242,-0.4824379,0.32980183,0.03307161,0.04438746,0.057153,0.066729255
g367,Gene67,-0.47281545,-0.24472488,0.041375145,-0.7266086,0.030081075,0.042670462,0.052840393,0.06389842
g368,Gene68,-0.0242386,0.006103516,0.00860318,-0.02008713,0.028853547,0.041270003,0.050940078,0.061197344
g369,Gene69,-0.72392803,-0.8688109,-0.5179118,-0.056703303,0.029738475,0.04333767,0.055077396,0.06618531
g37,Gene37,0.24304733,0.27107033,0.20941477,0.21243978,0.02871468,0.040958587,0.05309202,0.060249086
g370,Gene70,0.7777172,-0.3950078,0.39983582,0.4192317,0.03253661,0.049788114,0.061395627,0.07164943
g371,Gene71,0.074619144,0.056279477,-0.25187,0.044596296,0.028604044,0.042298064,0.052545104,0.062562115
g372,Gene72,-0.5072152,0.039262142,0.020935295,-0.92216325,0.032255724,0.04246353,0.054786377,0.065475635
g373,Gene73,0.899226,0.27133143,-0.5089923,0.21259288,0.03365173,0.046813313,0.05808376,0.067485996
g374,Gene74,0.103611894,-0.73753726,0.11738205,0.20114611,0.031321432,0.04881819,0.060972165,0.07105019
g375,Gene75,-0.21247138,-0.7937435,-0.21756981,-0.6403477,0.029680705,0.042523924,0.054824065,0.06695528
g376,Gene76,0.91874844,0.46915567,1.2113853,0.62100106,0.03457067,0.047150772,0.061220076,0.071492575
g377,Gene77,0.35606185,0.33747634,-0.008720925,1.3388075,0.029940663,0.039742474,0.05321915,0.06848577
g378,Gene78,-0.95624524,0.659396,-0.16168949,-0.20046672,0.033429846,0.052774653,0.06379766,0.07123583
g379,Gene79,0.19297041,-0.17852019,-0.5043754,-0.36780328,0.0316005,0.043051284,0.054354418,0.06499209
g38,Gene38,0.6055615,-0.7334011,0.24043372,-0.15902643,0.03433474,0.052231334,0.065059915,0.072477065
g380,Gene80,0.7124407,0.23539872,0.6345239,0.74625045,0.032459993,0.046652135,0.05636754,0.066240646
g381,Gene81,0.63803065,0.03565638,-0.08726687,-0.2412499,0.031578608,0.04426077,0.05433845,0.063556716
g382,Gene82,-0.2995401,0.28879955,-0.57490385,-1.1013753,0.031618338,0.04250406,0.055161558,0.06544367
g383,Gene83,0.72977406,0.24159814,0.95011294,1.0658246,0.03340875,0.04484902,0.059415527,0.071170814
g384,Gene84,-0.053840335,-0.9303825,-0.07785902,-0.04977561,0.029977951,0.04661796,0.06070892,0.070841745
g385,Gene85,-0.5765665,-0.031618904,-0.7704426,0.003113336,0.02927677,0.043394305,0.05259017,0.062037986
g386,Gene86,-0.14856295,-0.19088109,-0.7218265,-0.42695794,0.029633673,0.03899523,0.049181998,0.06299893
g387,Gene87,0.4716198,-0.3589862,-0.65753937,-0.076483704,0.032389704,0.046915375,0.056914404,0.06857952
g388,Gene88,0.26573688,-0.14854445,0.29419369,0.5551102,0.027860874,0.040902216,0.053019725,0.06556487
g389,Gene89,-0.26537806,-1.0099823,0.084840566,-0.23128822,0.03187283,0.047340006,0.059407573,0.06912201
g39,Gene39,-0.5111886,0.16474536,0.214469,-0.14052214,0.03027528,0.043788105,0.05862632,0.06709033
g390,Gene90,-0.8462709,-0.1346439,-0.8244988,0.18232295,0.03511262,0.048044108,0.057514243,0.0687251
g391,Gene91,-0.64603835,-0.85977364,0.13972703,-0.55592734,0.029165156,0.04114297,0.053705294,0.06605814
g392,Gene92,-0.94105107,-0.113760345,-0.41083395,-0.1190923,0.032987893,0.04736694,0.055552952,0.068065055
g393,Gene93,0.12294774,-0.37124097,0.30952108,0.51003253,0.029629719,0.041120134,0.054604698,0.06537873
g394,Gene94,-0.7436429,-0.39942178,-0.8514397,-0.39000565,0.032528255,0.045029014,0.05550652,0.06456945
g395,Gene95,0.91198194,0.56387496,0.046910975,0.39707455,0.036029518,0.04733371,0.057536617,0.068706825
g396,Gene96,-0.46507674,0.12729068,0.15848793,-0.70931274,0.029676002,0.04044578,0.050707143,0.060410928
g397,Gene97,0.40180117,-0.7883791,0.028325016,-0.17851715,0.032786347,0.048566893,0.06074955,0.06975725
g398,Gene98,-0.24804816,-0.27490094,-0.2562184,-0.29164982,0.027821291,0.042170376,0.051758654,0.061025187
g399,Gene99,0.069451034,0.050959088,-0.8471198,0.029811794,0.02867282,0.042024672,0.05355431,0.065408394
g4,Gene4,0.18534985,1.0466907,0.17483296,-0.7194742,0.028511325,0.04202389,0.05343722,0.06315243
g40,Gene40,0.28774738,0.22742516,0.24638522,0.27412984,0.030066395,0.042126976,0.05216093,0.061827734
g400,Gene100,0.16627519,0.16342731,0.1468345,0.13772756,0.02919029,0.04192952,0.05317308,0.06413978
g401,Gene1,-0.29252937,-0.30352318,-0.33090788,-0.29739666,0.027828371,0.040650103,0.0521498,0.0653348
g402,Gene2,-0.14134,-0.6456996,-0.14972258,-0.15381227,0.027109016,0.039969534,0.050334737,0.059213486
g403,Gene3,0.015430077,0.48972252,-0.49422032,-0.056476947,0.029452136,0.043294787,0.054984856,0.06524326
g404,Gene4,-0.03241315,0.828928,-0.042929873,-0.9372369,0.02638856,0.03992003,0.05252853,0.063016005
g405,Gene5,0.004990607,0.20541386,0.22670959,0.25364766,0.031714287,0.043533977,0.056345366,0.06558322
g406,Gene6,0.24204868,-0.06375049,0.3020835,-0.14407708,0.033602998,0.04657991,0.0591492,0.06997503
g407,Gene7,-0.34644705,0.2930545,0.055524167,-0.71083695,0.028508278,0.041540436,0.050085142,0.05993772
g408,Gene8,-0.27908573,0.8558536,-0.2955453,0.24703856,0.030020403,0.04774704,0.06222877,0.070326306
g409,Gene9,0.9711673,-0.1877903,0.30402726,0.28830767,0.03245664,0.048819494,0.059686366,0.06911665
g41,Gene41,0.49506727,0.97910506,0.5678716,0.508234,0.030612987,0.042936258,0.055231757,0.06647033
g410,Gene10,-0.055347342,0.110113695,-0.64084154,-0.07593094,0.027922977,0.04005859,0.05369341,0.0655149
g411,Gene11,-0.6014897,0.14779785,0.69619465,0.14779153,0.03195009,0.04583562,0.055527393,0.067067
g412,Gene12,-0.46338466,-0.052345723,-0.8990855,0.020618388,0.032445382,0.04547875,0.058426876,0.071184196
g413,Gene13,0.025276449,-0.03568885,0.5164328,0.8634708,0.030156717,0.04453674,0.056822576,0.06927198
g414,Gene14,0.8477987,0.35267398,0.3009183,1.0800211,0.032669555,0.04600302,0.057497658,0.06922904
g415,Gene15,0.90835994,0.21401761,0.90024954,0.5613068,0.034382924,0.049049404,0.06329713,0.07341217
g416,Gene16,-0.24227566,-0.09215743,-0.8690914,0.4795104,0.030201389,0.04241702,0.056745183,0.07244424
g417,Gene17,-0.18537666,-0.87553805,-0.19393685,-1.1006267,0.03134042,0.045878444,0.057498068,0.06790845
g418,Gene18,0.5881108,1.1177982,0.6544553,1.3292584,0.0335741,0.045764655,0.057203874,0.067678645
g419,Gene19,0.14910258,0.59571105,0.9950374,-0.71534747,0.029692044,0.04639278,0.058401298,0.07276054
g42,Gene42,0.52272356,-0.0902575,0.3352142,-0.16389167,0.031149749,0.045602284,0.058691677,0.06940219
g420,Gene20,-0.43553963,-0.22743408,-0.19253263,-1.0089122,0.029885285,0.043474782,0.053473137,0.0649055
g421,Gene21,-0.11222636,-0.08293686,-0.15598497,-0.1310511,0.027735058,0.039620697,0.049846858,0.058120478
g422,Gene22,-0.0804524,-0.8425459,-0.13697957,-0.7804226,0.030393029,0.046920564,0.06034442,0.06884608
g423,Gene23,-0.076115265,0.765917,-0.04312891,0.38034692,0.029842138,0.04754091,0.058743417,0.06814461
g424,Gene24,0.26138848,0.31618026,0.27112624,0.47654346,0.031468164,0.044808123,0.056902457,0.06527835
g425,Gene25,0.3883704,0.341976,-0.5501624,0.3783085,0.03085014,0.04341635,0.05703292,0.06712984
g426,Gene26,0.15934472,0.16105095,0.14693019,0.1698412,0.027496947,0.037775237,0.050367888,0.060494475
g427,Gene27,0.7645959,0.17910892,0.5683477,0.5801215,0.034122974,0.047064964,0.058630813,0.06967046
g428,Gene28,0.28248805,0.27515304,0.3182417,-0.41952038,0.030113434,0.042152375,0.052997496,0.0625474
g429,Gene29,-1.2275375,-0.76657593,-0.01941406,-0.44511837,0.037947264,0.048900798,0.06016826,0.07089436
g43,Gene43,0.26496923,-0.4735931,0.013102478,-0.76700586,0.029605702,0.042179305,0.052840024,0.0609065
g430,Gene30,-0.15158963,-0.4906801,-0.17422657,-0.18190064,0.029179549,0.04306415,0.053329486,0.06435542
g431,Gene31,0.6214071,0.67191374,-0.54548085,-0.76911575,0.03177941,0.044967826,0.05832453,0.067094654
g432,Gene32,-0.35048622,-1.1067027,-0.87709796,-1.1478761,0.031580366,0.044815455,0.05377335,0.063715026
g433,Gene33,-0.1735126,-0.7687797,0.52681327,0.234584,0.029648382,0.046244502,0.059608486,0.06997821
g434,Gene34,0.15057419,-0.40677762,-0.07315792,-0.3989909,0.028430812,0.040728837,0.052091468,0.062268827
g435,Gene35,-0.00991426,-0.027052227,-0.04109119,0.24649371,0.02934069,0.044321086,0.055819813,0.06745441
g436,Gene36,1.0672337,0.3995643,0.36463308,0.36892012,0.0350809,0.046607807,0.058268074,0.06642891
g437,Gene37,0.48452646,0.51254964,0.45089376,0.45391878,0.031556293,0.043135583,0.054344404,0.061629627
g438,Gene38,0.64882916,-0.6901335,0.28370163,-0.11575833,0.034142677,0.051526565,0.06512719,0.071999036
g439,Gene39,-0.6933048,-0.017371051,0.03235259,-0.3226387,0.03214648,0.04585154,0.059331317,0.068028085
g44,Gene44,0.7065855,0.28270665,0.5994049,0.21662709,0.029827176,0.0448378,0.05413423,0.06425708
g440,Gene40,0.36881498,0.30849332,0.3274527,0.35519758,0.03273625,0.043764167,0.05348411,0.063211106
g441,Gene41,-0.046992682,0.4370452,0.025811678,-0.033825666,0.027554376,0.041698165,0.0549278,0.06667427
g442,Gene42,0.42281353,-0.19016759,0.2353041,-0.26380166,0.03144591,0.045850735,0.058973137,0.0701939
g443,Gene43,0.5176545,-0.22090848,0.26578745,-0.51432085,0.029798374,0.042664688,0.05339663,0.06129553
g444,Gene44,0.6865489,0.26266986,0.57936835,0.19659017,0.031056477,0.04636987,0.054574605,0.06476624
g445,Gene45,-0.49180707,0.26526865,-0.040878244,-0.7013335,0.029121157,0.04386077,0.053819202,0.06155596
g446,Gene46,0.21040581,0.24658242,0.2501407,0.19791703,0.029583244,0.040310208,0.051030852,0.059865642
g447,Gene47,1.1091337,0.8575326,-0.5820059,0.27831843,0.03505813,0.0464522,0.063628316,0.075514376
g448,Gene48,-0.79726994,-1.0028193,-0.65165377,-0.11403295,0.03094551,0.04437046,0.056525208,0.06692665
g449,Gene49,0.16951618,1.0163667,0.58394736,-0.5639959,0.029182484,0.0454084,0.05607953,0.06691019
g45,Gene45,-0.20072255,0.55635303,0.2502062,-0.4102485,0.02905769,0.043179777,0.053157043,0.060501996
g450,Gene50,0.13672127,0.16100177,0.59575796,-0.4184316,0.02866308,0.04024153,0.05131857,0.06291723
g451,Gene51,-0.4551091,0.8737888,0.17940718,0.09506075,0.03164544,0.049892016,0.060234655,0.07054102
g452,Gene52,0.98748696,0.18655978,-0.7342279,0.17958207,0.03611473,0.048994053,0.064999826,0.076784186
g453,Gene53,-0.7532328,-0.54306275,0.8966477,0.8800816,0.034723286,0.05053308,0.0686541,0.078961864
g454,Gene54,0.17395605,0.23604439,0.8148622,0.22886147,0.030947288,0.043993764,0.055108592,0.06497716
g455,Gene55,-0.29314053,-0.7086181,0.0071679605,-0.24597459,0.02993159,0.041443896,0.052669387,0.065698236
g456,Gene56,0.061738297,-0.605133,0.04283893,0.0824075,0.028210398,0.043472413,0.055953667,0.066964574
g457,Gene57,-0.21434827,-0.45190564,-0.16574807,0.6193378,0.030313265,0.043832697,0.054795586,0.06562954
g458,Gene58,0.4121742,0.89854014,0.57183135,-0.7446307,0.031604823,0.043010905,0.051153053,0.06511571
g459,Gene59,0.07161487,0.08462696,-0.44823664,0.05349098,0.028532533,0.038811486,0.050212387,0.06264719
g46,Gene46,-0.28787002,-0.25169364,-0.24813537,-0.30035928,0.029363364,0.041013923,0.051480446,0.06057857
g460,Gene60,0.88053834,0.15992802,0.09014888,0.13254829,0.03604935,0.049138054,0.06054301,0.06942619
g461,Gene61,0.7820714,0.15994911,0.066870496,0.12734963,0.031717807,0.046410363,0.055594515,0.065889515
g462,Gene62,0.3066627,-0.3535618,0.28889367,0.6481203,0.031388104,0.045822196,0.059440482,0.06963034
g463,Gene63,0.024591586,0.045916334,-0.4200663,0.051347308,0.028009744,0.04071685,0.052996345,0.063703336
g464,Gene64,-0.3266616,-0.2736286,-0.29564324,-1.0781834,0.029734764,0.040955946,0.052456435,0.06353839
g465,Gene65,0.23488253,-0.32837883,-0.8103388,0.7220236,0.0317888,0.04545084,0.057258137,0.07397678
g466,Gene66,0.11462877,0.13053621,0.09787078,0.9101111,0.030882256,0.043016225,0.05648832,0.06667725
g467,Gene67,-0.31193647,-0.083845906,0.20225392,-0.5657298,0.029406568,0.041639756,0.051707987,0.063106075
g468,Gene68,0.36227313,0.39261472,0.3951145,0.36642444,0.031004174,0.04225126,0.05231977,0.061777685
g469,Gene69,-0.5521918,-0.69707465,-0.346175,0.1150331,0.029319003,0.042746328,0.054956835,0.06626495
g47,Gene47,1.0030276,0.7514268,-0.6881123,0.17221269,0.033279374,0.045514945,0.06310216,0.07530546
g470,Gene70,0.48736906,-0.6853558,0.10948781,0.12888324,0.029216476,0.048583236,0.0610606,0.07127714
g471,Gene71,-0.024669878,-0.04300953,-0.35115898,-0.054692782,0.029452791,0.04245253,0.051772937,0.062174965
g472,Gene72,-0.781811,-0.23533407,-0.25366092,-1.1967597,0.032601483,0.041589774,0.054909803,0.066080086
g473,Gene73,0.5827008,-0.04519431,-0.8255172,-0.103932634,0.03295283,0.04619855,0.056937877,0.06709589
g474,Gene74,0.02492983,-0.8162194,0.038700044,0.12246416,0.031020315,0.048182044,0.059970256,0.07076764
g475,Gene75,-0.13819386,-0.71946555,-0.14329241,-0.5660694,0.030911446,0.04388722,0.055429593,0.067204304
g476,Gene76,0.7466877,0.2970949,1.0393248,0.44894,0.03477325,0.04657476,0.06055851,0.071365185
g477,Gene77,-0.1506819,-0.16926754,-0.5154647,0.8320619,0.02976497,0.04106578,0.053895555,0.06998654
g478,Gene78,-0.9778026,0.637838,-0.18324722,-0.22202477,0.03345366,0.053127605,0.06342461,0.07253104
g479,Gene79,0.10865804,-0.2628327,-0.5886885,-0.4521158,0.027596205,0.040005,0.050897274,0.061855447
g48,Gene48,-0.52927727,-0.73482573,-0.3836604,0.15396002,0.03232698,0.04562822,0.05673624,0.06722841
g480,Gene80,0.45519233,-0.021849627,0.37727565,0.4890022,0.032724723,0.04622681,0.055650685,0.06608333
g481,Gene81,0.7718588,0.16948463,0.04656145,-0.107421555,0.034220215,0.046488583,0.056238774,0.064697124
g482,Gene82,0.2724104,0.8607509,-0.0029531114,-0.5294246,0.030985428,0.042537563,0.055903174,0.0652954
g483,Gene83,0.5750681,0.0868923,0.79540735,0.91111887,0.03364766,0.043874547,0.057454135,0.06822851
g484,Gene84,-0.103287496,-0.97983027,-0.12730616,-0.09922267,0.031240799,0.04788037,0.061791398,0.07197339
g485,Gene85,-0.43074727,0.114199676,-0.62462366,0.14893192,0.030204482,0.04454279,0.054704078,0.06372535
g486,Gene86,-0.06042759,-0.102745645,-0.633691,-0.3388226,0.029158078,0.04005194,0.050853763,0.06338458
g487,Gene87,0.47118005,-0.3594262,-0.65797895,-0.076923534,0.03089281,0.044930127,0.056900043,0.06858969
g488,Gene88,0.094044276,-0.32023707,0.12250117,0.38341802,0.02810387,0.039791975,0.051570114,0.06352497
g489,Gene89,0.12858187,-0.6160229,0.47880027,0.16267167,0.03038806,0.046467263,0.05881989,0.06914805
g49,Gene49,0.29486206,1.1417134,0.70929384,-0.43864998,0.029793952,0.046984427,0.058375105,0.06856104
g490,Gene90,-0.5181818,0.19344568,-0.4964091,0.5104125,0.030144246,0.04419268,0.055369847,0.06607025
g491,Gene91,-0.83638746,-1.0501218,-0.050621364,-0.7462752,0.033381443,0.044164676,0.05589128,0.06774572
g492,Gene92,-0.4936778,0.33361286,0.03653875,0.32828063,0.03078164,0.045501634,0.055601723,0.06794373
g493,Gene93,0.11254495,-0.3816439,0.29911834,0.49962908,0.030651849,0.04389466,0.056050483,0.06654217
g494,Gene94,-0.3037063,0.040515523,-0.41150245,0.04993144,0.030637782,0.04322372,0.053664587,0.063766904
g495,Gene95,1.1040606,0.75595397,0.23899034,0.589154,0.03441717,0.04603281,0.05617152,0.06756172
g496,Gene96,-0.9331411,-0.34077275,-0.3095754,-1.1773766,0.03238711,0.043343194,0.05229531,0.060715545
g497,Gene97,0.17173225,-1.0184487,-0.20174415,-0.40858662,0.030244946,0.04688659,0.060565293,0.0694076
g498,Gene98,0.029136032,0.0022834048,0.020965941,-0.014465636,0.028067073,0.04254572,0.052727487,0.06282801
g499,Gene99,0.2016331,0.1831412,-0.7149373,0.16199367,0.030715784,0.04342424,0.054666895,0.06643952
g5,Gene5,-0.19795594,0.00246716,0.023762936,0.05070106,0.029510044,0.04134359,0.054411523,0.06370823
g50,Gene50,0.33011895,0.35439938,0.78915524,-0.22503431,0.029817918,0.041159514,0.051769152,0.06386277
g500,Gene100,0.31562218,0.312774,0.29618138,0.28707448,0.030045249,0.04078634,0.053086072,0.06523136
g501,Gene1,0.14563942,0.13464566,0.10726109,0.14077221,0.029587008,0.04326809,0.05314008,0.06610036
g502,Gene2,0.20408638,-0.3002739,0.19570406,0.19161417,0.031365655,0.04177811,0.051879395,0.059868444
g503,Gene3,0.009139679,0.48343238,-0.5005109,-0.06276734,0.030162299,0.044603467,0.056347497,0.06620327
g504,Gene4,0.1857718,1.0471127,0.175255,-0.7190526,0.029219469,0.040404297,0.052156102,0.06342227
g505,Gene5,-0.38074288,-0.1803195,-0.15902378,-0.13208571,0.031642158,0.04270153,0.054625582,0.064675346
g506,Gene6,0.2473745,-0.058424767,0.307409,-0.1387514,0.03255352,0.04498178,0.058004115,0.06894846
g507,Gene7,-0.17290047,0.4666015,0.22907086,-0.5372902,0.027997969,0.040314097,0.0491068,0.06007632
g508,Gene8,-0.46599883,0.6689401,-0.4824582,0.060125317,0.030724099,0.0479995,0.06184185,0.06947247
g509,Gene9,0.6989102,-0.46004763,0.03176989,0.016050478,0.031405285,0.049135186,0.059626207,0.06878628
g51,Gene51,-0.5125845,0.81631213,0.12193144,0.037584934,0.03257082,0.051243972,0.0616033,0.07117326
g510,Gene10,-0.12752111,0.03793987,-0.71301556,-0.14810473,0.028623588,0.04023885,0.05297661,0.06487707
g511,Gene11,-0.5692546,0.18003301,0.72842985,0.18002665,0.03233736,0.04773948,0.056339495,0.0680363
g512,Gene12,-0.49002028,-0.07898077,-0.92572135,-0.0060166684,0.032176465,0.04611571,0.05832011,0.0713495
g513,Gene13,0.06808402,0.0071187625,0.5592403,0.9062787,0.031814497,0.045252487,0.05728009,0.07033281
g514,Gene14,0.96156776,0.4664437,0.41468805,1.1937903,0.033709276,0.044861272,0.057235885,0.06929047
g515,Gene15,0.81937325,0.12503175,0.81126374,0.4723211,0.035148807,0.049488362,0.06377768,0.074368685
g516,Gene16,0.061095674,0.21121381,-0.5657194,0.78288156,0.030357711,0.043265093,0.056596495,0.07113603
g517,Gene17,0.06583886,-0.6243229,0.05727882,-0.84941256,0.027202768,0.042799555,0.054278307,0.065651916
g518,Gene18,-0.09053701,0.43914953,-0.024192855,0.65061015,0.030734383,0.043628596,0.05568001,0.066727065
g519,Gene19,0.15878192,0.60539067,1.0047169,-0.70566845,0.030838054,0.047207065,0.059791937,0.07456087
g52,Gene52,0.7236687,-0.07725825,-0.9980461,-0.08423591,0.03344761,0.047650162,0.06393711,0.07658092
g520,Gene20,-0.04483239,0.16327304,0.19817458,-0.6182047,0.027984984,0.04025559,0.050744776,0.061975185
g521,Gene21,0.038031887,0.0673214,-0.005726692,0.019207215,0.026866866,0.039548025,0.049640052,0.0579322
g522,Gene22,-0.1953838,-0.9574771,-0.25191107,-0.8953541,0.029129593,0.04547743,0.059163086,0.06875022
g523,Gene23,0.13761185,0.97964376,0.17059806,0.5940734,0.028845208,0.046303146,0.059003927,0.06855261
g524,Gene24,0.023297928,0.078089856,0.03303572,0.23845313,0.03120612,0.046248067,0.05598941,0.06518025
g525,Gene25,-0.44223538,-0.48862946,-1.380768,-0.45229724,0.031838622,0.043520704,0.056375418,0.06738693
g526,Gene26,0.16899322,0.17069931,0.15657857,0.17948975,0.027349591,0.037843168,0.050331507,0.06087121
g527,Gene27,0.7818641,0.1963776,0.58561665,0.5973904,0.035257127,0.04759952,0.059780527,0.06997849
g528,Gene28,0.08740831,0.08007347,0.12316217,-0.6146001,0.027620865,0.040633008,0.05232999,0.062253676
g529,Gene29,-0.99859107,-0.53762954,0.20953245,-0.21617171,0.03530525,0.046365123,0.057862226,0.06850182
g53,Gene53,-0.6741403,-0.46397015,0.97573984,0.9591732,0.03374828,0.048777286,0.06892818,0.07940316
