guide,gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,lfsr_d0,postmean_d1,lfsr_d1,postmean_d2,lfsr_d2,postmean_d3,lfsr_d3,lfsr_min,best_day
g131,Gene31,-0.38669646,-0.38197374,-0.37888122,-0.35448366,0.021820508,0.028459454,0.034889046,0.043731526,-0.38676391274312,1.11022302462516e-16,-0.386760946574749,1.11022302462516e-16,-0.386759088674167,1.11022302462516e-16,-0.386745899554406,1.11022302462516e-16,1.11022302462516e-16,0
g132,Gene32,-0.36662552,-0.3670043,-0.31185812,0.09447828,0.022427961,0.028158884,0.034277156,0.043563087,-0.365946423619962,0,-0.365592086358674,0,-0.311200815565483,0,0.0925969345862258,0.0162299232483075,0,0
g133,Gene33,0.16706125,0.1922646,0.16279869,0.1188424,0.020167433,0.027160129,0.034716625,0.0411026,0.178671044304787,1.46410873373198e-19,0.178714183373369,1.27534338642136e-13,0.178662077429942,2.61227941849148e-09,0.178584383172313,3.60320452851925e-06,1.46410873373198e-19,0
g134,Gene34,0.091967836,0.06740769,-0.37125188,0.08870858,0.020014375,0.027029684,0.03618701,0.04579281,0.091416245859702,0.00112172523949834,0.0675594343273964,0.00707996262324754,-0.368315424002658,0,0.089155475036134,0.0256325979604861,0,2
g135,Gene35,0.12378586,0.11691244,0.12412121,0.107773684,0.020238059,0.028400898,0.03449658,0.043230187,0.124630063703715,1.6239912260288e-11,0.124628304974604,7.65885273347424e-07,0.124629910861061,8.0039644012708e-07,0.124626029563038,2.30825542815853e-06,1.6239912260288e-11,0
g136,Gene36,0.03819098,0.059618715,0.011835831,-0.22184338,0.019498212,0.02583536,0.034268156,0.041510936,0.0112070206506466,0.717232416259387,0.0174157975849347,0.713301377115529,0.0038123220570772,0.811680773927095,-0.257588671927727,1.64750870723651e-08,1.64750870723651e-08,3
g137,Gene37,0.064821064,0.3598049,0.005309242,-0.0024611938,0.021240884,0.02971195,0.037955407,0.042403486,0.0620497066979732,0.0396683323669027,0.356866149127989,5.25838219398541e-34,0.00496415558595445,0.466904905142506,-0.00230321280352337,0.497431244081,5.25838219398541e-34,1
g138,Gene38,-0.15085103,-0.19129865,-0.23280904,-0.17948619,0.020424444,0.02755521,0.034812313,0.042550568,-0.169790405884263,4.44089209850063e-16,-0.169897600166979,1.21014309684142e-14,-0.170008135030162,4.41868763800812e-14,-0.169862072315831,3.95867187918952e-08,4.44089209850063e-16,0
g139,Gene39,0.16276294,0.20598206,0.23187163,0.2017679,0.02021283,0.029091965,0.03784222,0.04391531,0.174865532616837,7.15664959741384e-19,0.174921179421625,1.45702264022536e-14,0.174954214537807,7.65052743923212e-13,0.174913627477336,3.52516786954603e-09,7.15664959741384e-19,0
g14,Gene14,-0.017540619,-0.0037058832,0.027661439,-0.021071319,0.01880806,0.025631,0.0331846,0.040449902,-0.0050049923018647,0.430785291884319,-0.00447851298005118,0.447478607370656,-0.00384079483374494,0.484928528358027,-0.00465806894948257,0.475022278053284,0.430785291884319,0
g140,Gene40,-0.11465046,-0.12977454,-0.1383628,-0.103390075,0.020125872,0.027996058,0.03525816,0.04319955,-0.123456514704774,4.71019889758395e-11,-0.12346139129199,9.22278086123995e-08,-0.123464159099892,1.07272928984159e-07,-0.123452312087312,3.0621596661673e-06,4.71019889758395e-11,0
g141,Gene41,0.31112647,0.37851337,0.40818858,0.39170888,0.019861892,0.02696588,0.033825867,0.043318987,0.328255068146565,6.20603023207695e-57,0.329947929711212,2.71531496933883e-46,0.330683966565007,3.93928322460832e-35,0.330220784992899,3.47677255920831e-21,6.20603023207695e-57,0
g142,Gene42,-0.18941836,-0.17300834,-0.16816637,-0.17306979,0.02131636,0.028632859,0.0366232,0.04445961,-0.183185860123614,0,-0.183180944050796,3.04468672496228e-11,-0.183179424343465,7.42904071593387e-10,-0.183180598546099,1.62589630647858e-08,0,0
g143,Gene43,-0.30675858,-0.33990225,-0.28677893,-0.333429,0.02164703,0.028778188,0.036171693,0.041877404,-0.302873543074304,0,-0.302929877688681,0,-0.302835473014056,0,-0.302915523829527,0,0,0
g144,Gene44,-0.029549686,-0.020762444,0.20412506,-0.025469592,0.020408018,0.02816195,0.034824707,0.043178555,-0.00157492053687537,0.950363402381866,-0.00112559736241798,0.958540185407351,0.213245968957532,1.47205888508873e-10,-0.00139159640262257,0.960965199052577,1.47205888508873e-10,2
g145,Gene45,-0.055355404,-0.03507052,-0.052795723,-0.049738564,0.021111941,0.02754879,0.03517581,0.041144915,-0.0503828259529076,0.00571695206772627,-0.0496464411093238,0.0248822653127259,-0.0496645744721306,0.025454487119815,-0.0496434064106364,0.0257004175145148,0.00571695206772627,0
g146,Gene46,0.06260019,-0.6891831,0.058598243,0.11647342,0.019619502,0.034178723,0.04270465,0.05018121,0.0483083104488302,0.229214865265441,-0.697652037305027,1.11022302462516e-16,0.0452318740911846,0.292626085008719,0.0889232700033942,0.236476834751559,1.11022302462516e-16,1
g147,Gene47,-0.34625468,0.0768931,-0.36566848,-0.3844129,0.02225594,0.0314062,0.040656045,0.04761548,-0.344113525028047,0,0.0779241928878591,0.00636581690698848,-0.360512971313387,0,-0.376933111279697,5.55111512312578e-16,0,0
g148,Gene48,0.4767738,0.45134228,0.43422425,0.47288057,0.02003393,0.027643703,0.034279,0.041411523,0.460742230238313,5.11716357599809e-128,0.460714474979598,7.67869544906037e-63,0.460695910256692,7.90732304559916e-40,0.460734895134751,3.19715986585992e-33,5.11716357599809e-128,0
g149,Gene49,0.3183643,0.06286372,0.013201571,0.0053866925,0.020431273,0.02835988,0.036155526,0.042655338,0.311178695813427,1.89504375801977e-55,0.023236720021532,0.636463209573446,0.00526587275757213,0.758926192717335,0.00229958879544792,0.794297793969407,1.89504375801977e-55,0
g15,Gene15,0.0934124,-0.4398723,0.7716775,-0.38858128,0.019851672,0.029813236,0.04517234,0.056921422,0.0937766070062511,1.07533883887038e-06,-0.437106678898371,0,0.769421261805647,2.08047508124041e-66,-0.38526446851216,3.29303251334068e-12,0,1
g150,Gene50,-0.18638435,-0.18179874,-0.14093792,-0.17264107,0.01953435,0.026912294,0.034083918,0.043313783,-0.17761761677094,0,-0.177614844390156,2.4177326807262e-12,-0.177592734730487,1.04816368917682e-08,-0.177609298699203,2.02186727360498e-08,0,0
g151,Gene51,0.28688863,0.22518736,-0.57415444,0.29624867,0.021492088,0.028366694,0.040168166,0.050093766,0.285839015037869,4.33174181607751e-40,0.224872260635243,8.13995435477088e-16,-0.570559441815873,0,0.29618317985319,1.15489474524335e-09,0,2
g152,Gene52,0.15780984,0.6771052,0.050459273,0.59939617,0.022526508,0.03278904,0.044766046,0.053564787,0.155641131690672,2.27877334641578e-12,0.66999647505618,2.55405104848875e-91,0.0453981588913392,0.153569816915534,0.587868524194611,7.02239243249216e-29,2.55405104848875e-91,1
g153,Gene53,-0.106557466,-0.06441658,-0.078973405,-0.0449221,0.023157936,0.030253572,0.03911952,0.046109278,-0.101099452309986,2.05334500602561e-06,-0.100694877079613,0.00418135779295303,-0.10071603770529,0.00418871400926235,-0.100665739276414,0.00440224539100276,2.05334500602561e-06,0
g154,Gene54,0.26487753,0.21855158,0.20178689,0.20605925,0.019874778,0.027500838,0.034529697,0.04161954,0.251868025908372,2.29627924734282e-42,0.251763833115974,2.41101990883414e-16,0.251725987976284,6.44283088677799e-12,0.251733636961358,9.52939667761484e-10,2.29627924734282e-42,0
g155,Gene55,0.27950305,0.260182,0.21505323,0.23909456,0.022683999,0.028730907,0.03489196,0.04395754,0.264715506449942,6.65509787818606e-38,0.264690142197077,1.89253111840025e-20,0.264632660685349,5.37902771872885e-13,0.264661621241875,4.16746232325344e-11,6.65509787818606e-38,0
g156,Gene56,0.22944449,0.27114475,0.24998763,0.23105495,0.020054387,0.02734759,0.0354308,0.04334201,0.240256782712964,1.52050698460285e-33,0.240292019262489,7.93714625948951e-25,0.240273212934932,9.478553041635e-16,0.240256073098824,5.25270948603053e-11,1.52050698460285e-33,0
g157,Gene57,0.07940549,0.044957723,0.057538576,0.057172015,0.017887073,0.02643301,0.033757128,0.04189315,0.0729462315365208,6.7731780757011e-06,0.0722733604390311,0.0111278043328115,0.0722787481230749,0.0111280155596844,0.072278369396111,0.0111470776717082,6.7731780757011e-06,0
g158,Gene58,0.019379908,0.011861559,0.0035761313,0.01543091,0.019646483,0.026447635,0.034024157,0.042355534,0.0139976196763362,0.242847915980421,0.0132923845601031,0.267163087325753,0.0131472302708278,0.294426650427451,0.013119358898,0.292891156582992,0.242847915980421,0
g159,Gene59,-0.19355178,-0.19968674,-0.15282011,-0.14919055,0.020223003,0.026975943,0.03465374,0.043585654,-0.193374084974047,1.11022302462516e-16,-0.193379408353573,2.56461518688411e-14,-0.193334344545127,5.36640654136278e-09,-0.193330216984489,3.22247319384239e-07,1.11022302462516e-16,0
g16,Gene16,0.122470036,0.092365384,0.11024943,0.76623785,0.020388246,0.027487075,0.036401123,0.047870412,0.119766027861695,1.36397306818307e-06,0.0887359437864384,0.000596452924292735,0.104332547391711,0.0019677453538296,0.75168233856382,6.54004209332757e-57,6.54004209332757e-57,3
g160,Gene60,-0.73218566,-0.2773789,-0.18529326,-0.19914006,0.022991562,0.030122334,0.037589952,0.044820555,-0.729670200549038,0,-0.276788823714141,0,-0.186021678974945,3.34324088857585e-07,-0.198737717548094,4.16634884681244e-06,0,0
g161,Gene61,0.2151112,0.21845503,0.18602948,0.18389456,0.021030307,0.028300911,0.03465867,0.042255763,0.213329320554517,5.78726765090104e-28,0.213330509816089,5.50510841456893e-16,0.213315699471126,2.07018821149527e-11,0.213314385322473,3.51615760936645e-09,5.78726765090104e-28,0
g162,Gene62,-0.07229097,-0.12207234,-0.052958123,-0.04266602,0.018904375,0.027406923,0.036281127,0.043267827,-0.0826858279542552,0.000130118382350108,-0.0831302182393446,3.04513924430649e-05,-0.0825106833251319,0.000804032270140032,-0.0824185439778291,0.00160763164521016,3.04513924430649e-05,1
g163,Gene63,0.19484118,-0.08623611,-0.04392004,-0.055776026,0.0206929,0.029615453,0.037317682,0.045291275,0.202038402126286,1.35298361734228e-21,-0.0558885725711531,0.342897190707657,-0.0277421526711147,0.425649769460787,-0.0354722202860937,0.417226458470303,1.35298361734228e-21,0
g164,Gene64,-0.34566456,-0.3052276,-0.36566195,-0.3335292,0.022416646,0.028916119,0.03504469,0.04321292,-0.340995857101379,1.11022302462516e-16,-0.34087996959128,1.11022302462516e-16,-0.341047198433049,1.11022302462516e-16,-0.340953519952034,1.11022302462516e-16,1.11022302462516e-16,0
g165,Gene65,0.12682225,0.1520542,0.15673053,0.12814416,0.02034384,0.02758578,0.03450824,0.042060897,0.136992051001275,3.98620200073805e-13,0.137000837293555,8.84787146614887e-10,0.137002376660176,1.98318370675222e-09,0.136992006887356,4.51616096200545e-07,3.98620200073805e-13,0
