gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,lfsr_d0,postmean_d1,lfsr_d1,postmean_d2,lfsr_d2,postmean_d3,lfsr_d3,lfsr_min,best_day
Gene3,-0.016292635,-0.38809386,0.00089009764,0.82976985,0.010178729,0.02571382,0.035131384,0.04822952,-0.0168860571105269,0.0483968298246876,-0.390496599878798,0,-0.00366905732495845,0.458068853594845,0.816160693589177,5.28376167105219e-66,0,1
Gene30,-0.021717213,-0.017464986,0.00858851,-0.023113647,0.010695674,0.023357922,0.03272652,0.040125042,-0.0130343875530639,0.292089486963909,-0.0111962580360075,0.362077803967108,-0.00777454536030284,0.448902784073155,-0.0113064916792392,0.390737303327081,0.292089486963909,0
Gene31,-0.010369421,-0.0055254544,-0.0016876758,0.022034777,0.010164204,0.021076698,0.030865507,0.040482596,-0.00471575930024752,0.596332185913518,-0.00448423978211361,0.618145918461889,-0.00386097829583726,0.65871827005324,-0.00216246385996715,0.6908912088216,0.596332185913518,0
Gene32,0.01846561,0.0177929,0.07152365,0.47810993,0.010539777,0.0203641,0.028683884,0.040152833,0.000921493392558365,0.950920345728733,0.000787540348390117,0.960199703436066,0.00349059610079313,0.949093326690488,0.422979951836523,4.12352082655227e-33,4.12352082655227e-33,3
Gene33,0.039981157,0.06516402,0.036511444,-0.0072420835,0.010402873,0.020438228,0.030610565,0.038434774,0.0397853356697676,0.000294413266833346,0.0493373541789433,0.000503211927961387,0.0378522763924417,0.0132593377685281,0.0283608622040213,0.0734511956527266,0.000294413266833346,0
Gene34,0.041479442,0.01762715,-0.4215505,0.03611681,0.010268937,0.020857789,0.030187463,0.040914323,0.0367052031036505,0.114794533523499,0.016363637471163,0.279748893536435,-0.419223464482632,0,0.0335344615897203,0.269294042442579,0,2
Gene35,0.030374829,0.024056602,0.03155826,0.018159164,0.009524615,0.021037964,0.030163582,0.040569898,0.0276170883776495,0.012709018032919,0.0240092256618898,0.0643621499329115,0.0251377722390227,0.0704941055762721,0.0228069664820096,0.106010410955903,0.012709018032919,0
Gene36,0.026716013,0.047559164,0.000482978,-0.23279752,0.009533058,0.019717142,0.0293384,0.039499946,0.0147743473918261,0.454430459299239,0.0268296619067246,0.456522140818981,0.00157091092812131,0.704951521632622,-0.250683349473164,3.49226403351111e-09,3.49226403351111e-09,3
Gene37,0.039092224,0.33311868,-0.021798667,-0.029723458,0.010815106,0.023439994,0.03381598,0.040827364,0.0327499228684682,0.159370287312824,0.33184920140943,2.34535693060916e-46,-0.01837833536126,0.374938979021863,-0.025321477269548,0.350041721194988,2.34535693060916e-46,1
Gene38,-0.0063830977,-0.046413843,-0.08740526,-0.03461473,0.009880801,0.021446958,0.02946869,0.039320167,-0.00802978439765734,0.32852505208704,-0.0187833355377021,0.237791271415145,-0.0247190783397547,0.233078561814919,-0.0115876393370099,0.365734098993736,0.233078561814919,2
Gene39,0.014589979,0.05923979,0.08423893,0.054209385,0.010426829,0.022806853,0.032458488,0.041184813,0.0149701720520489,0.164123604402474,0.025577486866303,0.123870279075142,0.0259095295271463,0.153054488559212,0.018764182929099,0.213019545604001,0.123870279075142,1
Gene4,-0.010612039,-0.015239947,0.013133482,-0.017760552,0.010102515,0.021741465,0.030180575,0.037873298,-0.00368782319163942,0.644872524630191,-0.00439637521171728,0.639621491010061,-0.00141905337528153,0.734058384953123,-0.00372809330907115,0.685949119109086,0.639621491010061,1
Gene40,0.036892004,0.021665907,0.012734816,0.048483122,0.010982167,0.022379424,0.031041067,0.03994349,0.029523455433404,0.0209570088462302,0.02183055812611,0.110705119988611,0.0207718353894883,0.141180751381147,0.0259481639823175,0.1000375152354,0.0209570088462302,0
Gene41,0.041624438,0.1096224,0.13959847,0.12318301,0.009215923,0.02077966,0.03064856,0.039595913,0.0422028634513164,1.86997911443591e-06,0.0658961830795183,4.36697511529452e-06,0.0676251247030451,5.84001224795794e-05,0.0574498142493346,0.00168883820387907,1.86997911443591e-06,0
Gene42,-0.024475934,-0.00866615,-0.0033730932,-0.007986367,0.01041481,0.021495717,0.031009,0.040281042,-0.0172391516615717,0.17724119051814,-0.0121894328702534,0.297483463966003,-0.0119184278402348,0.323457737420276,-0.012641635240011,0.319838505008048,0.17724119051814,0
Gene43,-0.01847023,-0.050134186,0.0022932964,-0.04402613,0.009733938,0.01989018,0.028997941,0.037354868,-0.0141189221888888,0.198683033285524,-0.0256793053528058,0.114130014732427,-0.00919386514334155,0.36771103462651,-0.0170461857816973,0.258079171086842,0.114130014732427,1
Gene44,0.044122186,0.054684054,0.278536,0.048439465,0.010024084,0.020117512,0.030115122,0.03679985,0.0438981868458833,0.00159834145094655,0.0529782728447405,0.00550398755250389,0.272980658943729,1.47344425699356e-19,0.0450238206400563,0.107995651333076,1.47344425699356e-19,2
Gene45,-0.0014644754,0.018221747,-0.00067149074,0.00189068,0.009600038,0.020717937,0.02893982,0.03706366,-4.07186966347319e-05,0.835647101185765,0.0031137872661283,0.728398555228153,0.000254999287316609,0.832214609880873,0.00032419017443655,0.828592475450699,0.728398555228153,1
Gene46,0.020019062,-0.73035127,0.018951386,0.07639534,0.010099319,0.027634779,0.038128365,0.046907887,0.000250920177308664,0.98788168572111,-0.753628248468759,0,0.000259844334606402,0.991192377840617,0.000980827170141796,0.988148173854031,0,1
Gene47,-0.01673422,0.40630803,-0.036949456,-0.05570727,0.010422329,0.024484832,0.034897123,0.042867336,-0.000175696400490835,0.990100533745539,0.42684361711632,2.41321436358064e-64,-0.000389591647670489,0.991012608732797,-0.000588410917672248,0.990503815808372,2.41321436358064e-64,1
Gene48,0.0036585117,-0.02035655,-0.037405,0.0012885262,0.009571866,0.020063106,0.028421916,0.037184265,1.33552560275705e-05,0.808371777032112,-0.00393810123539858,0.681191147537414,-0.00400466210669572,0.719475617056828,-0.000262925079903928,0.793571645856674,0.681191147537414,1
Gene49,0.13384578,-0.12052228,-0.16989139,-0.17855993,0.011315329,0.022772977,0.031801682,0.039040077,0.13385205013675,1.06950941159621e-32,-0.117173896864113,1.16920592985181e-07,-0.164269018337314,9.76980020217511e-08,-0.171185363364374,4.4479403640274e-06,1.06950941159621e-32,0
Gene5,0.020376518,-0.0010882483,0.002065402,-0.019428223,0.01064984,0.02308286,0.03227067,0.04244321,0.0130022380126454,0.291764009342276,0.00812614243453318,0.427240163246229,0.00919709097577614,0.425157177553329,0.00722414922422932,0.467271771798234,0.291764009342276,0
Gene50,-0.010617011,-0.0054521672,0.035929,0.005204684,0.009539912,0.020458208,0.029703412,0.039737772,-0.00353936759721181,0.640261683100774,-0.00333185209810245,0.662127280855455,0.000900649958626102,0.78487755244349,-0.00212920869456467,0.718268444579372,0.640261683100774,0
