gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,lfsr_d0,postmean_d1,lfsr_d1,postmean_d2,lfsr_d2,postmean_d3,lfsr_d3,lfsr_min,best_day
Gene54,0.014025155,-0.032099463,-0.048235953,-0.04313689,0.01141271,0.021603009,0.030436134,0.037610013,0.00690794523990177,0.337682934757854,-0.00560268130491111,0.413189024298893,-0.00403170985056761,0.527695436545004,-0.00192831955076332,0.574917239380065,0.337682934757854,0
Gene55,0.044550266,0.025697092,-0.020062404,0.0024074176,0.01037758,0.020178275,0.029510593,0.03866132,0.0375324245753297,0.000178560032711056,0.0299268968993423,0.0596736166204698,0.0215345920269352,0.160639334780774,0.0263344224600276,0.11174298691336,0.000178560032711056,0
Gene56,0.040162705,0.081835315,0.06191782,0.043103825,0.009832109,0.021035451,0.030837648,0.03896305,0.0406599368653547,0.000146464324594805,0.050315761832719,0.000159296914434917,0.0426109329725704,0.00410401967207342,0.0383533055180263,0.017493865890261,0.000146464324594805,0
Gene57,-0.0043259524,-0.03954394,-0.029101565,-0.028528018,0.009454004,0.020866156,0.029311003,0.03589932,-0.00475395930585481,0.441217966376901,-0.0170276452280428,0.124016072576311,-0.00777074269277993,0.424646786936596,-0.00701928706464689,0.442336524296251,0.124016072576311,1
Gene58,-0.018063689,-0.025978414,-0.03258901,-0.022210037,0.009721331,0.0203037,0.029625626,0.03713733,-0.0170833976222963,0.0594573971548954,-0.017915354355387,0.0713885614362539,-0.0176936862184994,0.108273072036249,-0.0161300807880746,0.136735165798369,0.0594573971548954,0
Gene59,0.029794998,0.022871723,0.0691665,0.07063976,0.01034466,0.020728081,0.032125484,0.04035652,0.025933312351229,0.00718675268246719,0.0208466054387493,0.0792098556811071,0.0275652582662982,0.0377704015559029,0.0263343671869775,0.0517820501406005,0.00718675268246719,0
Gene6,0.00072450435,-0.03813669,-0.043254655,0.0057357145,0.010620999,0.021515733,0.02967814,0.03868568,-0.00329054031312313,0.516316451777778,-0.0196174370428173,0.121972771858283,-0.0107211122510881,0.406183771252794,-0.00267360111078708,0.543508194502622,0.121972771858283,1
Gene60,-0.1627989,0.28972024,0.38297847,0.36873472,0.012176011,0.025285935,0.03327757,0.04070327,-0.163018841582552,0,0.286163355484773,4.32527840243675e-30,0.37793458712159,2.89658268852495e-30,0.361869598052181,2.15581876568792e-19,0,0
Gene61,0.030306038,0.03426444,0.00055826706,-0.0038802726,0.010782727,0.02232734,0.030173216,0.036496684,0.027034169474806,0.0136369853719628,0.0274812334754629,0.0338252084276566,0.0213330054385884,0.109775550289688,0.0208146116342321,0.126109304494284,0.0136369853719628,0
Gene62,0.004870906,-0.046895526,0.021973666,0.034197494,0.009838706,0.021616716,0.030997211,0.040810652,0.000273678423746621,0.895886029361296,-0.0456084164671605,0.0183581803914213,0.000216814401652425,0.90440090407654,0.000627105073670634,0.897058879599932,0.0183581803914213,1
Gene63,0.0988889,-0.18153387,-0.14096089,-0.15211147,0.010593513,0.023168793,0.032364223,0.04205611,0.0989684383405482,2.99912979082292e-21,-0.176358752260109,2.20934381900406e-13,-0.135109014567886,1.0579593666904e-05,-0.143470203565771,0.000220015185612099,2.99912979082292e-21,0
Gene64,-0.008842251,0.03132635,-0.028518898,0.002628346,0.011005304,0.021336753,0.030349096,0.03928967,-0.0039162694285625,0.544541994932672,0.0168900522556738,0.223564584885178,-0.00512184955858753,0.571647872318934,-0.00105130953799919,0.659972096772662,0.223564584885178,1
Gene65,0.020339793,0.04667835,0.051421225,0.024529882,0.010804598,0.021999083,0.030075861,0.039603345,0.0215122932697206,0.0427727991420447,0.0266172581682501,0.0224325718455624,0.024935117423507,0.0610953551219103,0.0206432426244784,0.109937692697683,0.0224325718455624,1
Gene66,0.019747347,0.02470988,0.04207341,0.06768387,0.009706742,0.019866899,0.029474163,0.038868964,0.0167592532924535,0.0564713232667471,0.0155298293889766,0.104776246475324,0.0173979805983801,0.108364990539479,0.0190245216474063,0.0988173680486882,0.0564713232667471,0
Gene67,0.013325044,0.004609691,0.011211014,0.03386132,0.010175761,0.020516744,0.028929738,0.037283864,0.00889842756431722,0.242549632297407,0.00539111886462979,0.326622221758887,0.0072066249486277,0.344251692234968,0.00942697407736032,0.305512705256245,0.242549632297407,0
Gene68,-0.2495749,0.3505577,0.45761517,0.48425773,0.015494405,0.028407613,0.035951555,0.043725837,-0.249660956541081,0,0.346334993583595,8.54688882363453e-35,0.451825692720462,8.04335345768482e-37,0.476216752357048,2.654059184811e-28,0,0
Gene69,-0.0026545362,-0.017620692,0.0382013,-0.0018261679,0.010007052,0.02096275,0.029111061,0.036869016,-0.00114312247562722,0.587053245589445,-0.0095348509625486,0.295941174080362,0.00432493278571174,0.559778535063108,-0.00150916895613831,0.596882568102384,0.295941174080362,1
Gene7,0.0024808554,0.012879033,0.02499741,-0.40024745,0.0095291035,0.018961402,0.028263291,0.03629622,4.59952586419774e-06,0.999037868736283,2.22055339509362e-05,0.998800249687043,4.30571405197191e-05,0.998704283225921,-0.41985961089074,1.11022302462516e-16,1.11022302462516e-16,3
Gene70,-0.02440563,-0.57357085,-0.020468825,0.05421098,0.0095684575,0.025110113,0.035810377,0.04458471,-0.00385995134656009,0.841868077584449,-0.576496679539061,0,-0.00324630134358121,0.886026288788644,0.00850637347680984,0.858984035122604,0,1
Gene71,0.029074673,-0.00962391,-0.65710497,0.8722462,0.010843942,0.023552202,0.03739747,0.053830974,0.028428033245969,0.00433365840985047,-0.0115971347471546,0.310485075839348,-0.658280531844006,0,0.859367281163834,8.92903671395632e-59,0,2
Gene72,0.21256551,-0.16065545,-0.29016286,-0.26815826,0.0140804155,0.024743035,0.03253712,0.04070856,0.212179149706853,5.71023658927653e-52,-0.157762965989353,6.98348046057618e-11,-0.285185383065173,0,-0.261457380947903,4.27637925071167e-11,0,2
Gene73,0.037024233,0.04562898,0.0787332,0.040386993,0.010391136,0.02207544,0.031421177,0.03955485,0.0360690577463661,0.000244323654121236,0.0356079073525309,0.00782919599203162,0.0388155251405584,0.00611323896561274,0.0335415047282163,0.0272821399916369,0.000244323654121236,0
Gene74,0.016194778,-0.5723288,0.13613099,0.14318042,0.010531661,0.026867913,0.03696181,0.04520929,0.0100476100086256,0.417569543680861,-0.592872389449509,0,0.083559021747916,0.379179037474877,0.0872869376897911,0.37963480371304,0,1
Gene75,0.03984376,-0.035424616,-0.93726194,0.21717323,0.011179798,0.02432424,0.037910514,0.051277854,0.0398417841914666,0.000179195229067937,-0.0345962075896951,0.0765087136072072,-0.931699571533509,0,0.217901069880056,8.90391462133237e-06,0,2
Gene76,0.022680862,0.008846858,-0.076201424,-0.018638916,0.010310838,0.022520134,0.032171197,0.041585587,0.016377703167385,0.0905374261035447,0.0133256298705856,0.197476637871912,-0.00550603899010639,0.472902526329236,0.00812190341861632,0.342994139081723,0.0905374261035447,0
Gene77,-0.038626738,-0.061919887,-0.051524904,-0.062846914,0.009770906,0.021588378,0.030283444,0.03927853,-0.0367447489769002,0.000165195840454047,-0.0389547198355747,0.00258596485542206,-0.0362599487429343,0.00959854597064968,-0.0364563002136137,0.0129546490222935,0.000165195840454047,0
Gene78,0.01764819,0.019567765,0.00038676237,0.009249634,0.009105762,0.021251876,0.03126492,0.041452263,0.0152160749664068,0.0785878017185794,0.015443012455093,0.105354037330188,0.0122311277651674,0.20234052126659,0.0131591340837288,0.19060946466252,0.0785878017185794,0
Gene79,0.23743829,-0.2544482,-0.35795555,0.31300122,0.014968063,0.029146342,0.03771141,0.04739281,0.23646662829848,8.8286328226405e-57,-0.25363249267438,0,-0.357579883959772,0,0.308280291954244,2.51334444440607e-11,0,1
Gene8,0.041864406,-0.0020041796,-0.003956568,0.04621424,0.01056115,0.023420604,0.03284585,0.041187342,0.0333088065518235,0.00139955333164085,0.0140094961379697,0.263790871813862,0.0164340854103339,0.236466593314084,0.0246987136929706,0.149859701928588,0.00139955333164085,0
Gene80,-0.01191775,0.044610143,0.0030222943,0.004500529,0.010388803,0.021434309,0.027228344,0.03728224,-0.00359613647304043,0.627821045822915,0.0271072965328032,0.112486386184386,-0.000351359293846965,0.752865604461714,-0.000524884391953304,0.74863609412951,0.112486386184386,1
Gene81,0.03535227,0.062436633,0.06672243,0.056026574,0.0106429625,0.02028159,0.02923786,0.038721938,0.0356810560731988,0.000702595733543749,0.0393881029569728,0.00139503280096432,0.038052876718287,0.00512838427488872,0.0355279487001036,0.0160625318633389,0.000702595733543749,0
Gene82,0.012673632,0.029621681,0.036154002,0.07054387,0.010570592,0.021042915,0.031085368,0.039558847,0.0103499058940813,0.202624294520294,0.0121052130537534,0.171499926710254,0.0115511425852009,0.242061536510482,0.0142589601905843,0.209633171223808,0.171499926710254,1
Gene83,-0.0343777,0.012230125,0.044915095,0.010850967,0.0098111415,0.019361248,0.029403174,0.03856494,-0.027885034517516,0.00405198815035257,-0.00605145326491877,0.431264535665746,-0.00226807852237405,0.532012806960115,-0.0108549028578872,0.355848732729134,0.00405198815035257,0
Gene84,0.022443842,0.3296738,-0.001615475,-0.048560053,0.010405914,0.022302927,0.0327579,0.04159171,0.00152749602433602,0.932614472545488,0.336270801381853,6.50075029626605e-51,-8.93332578437179e-05,0.964670283227677,-0.00323939544343257,0.940062239245684,6.50075029626605e-51,1
Gene85,0.030263502,0.024220662,-0.0124351615,0.008466654,0.010147098,0.02147847,0.030462014,0.040699597,0.0256426122713426,0.00975177061996092,0.0231470987197755,0.0625402797977371,0.0174409437192818,0.161792459465518,0.0205814529983484,0.121073206203151,0.00975177061996092,0
Gene86,0.02073868,0.02367196,0.004745355,0.038564198,0.009919276,0.020870004,0.029020732,0.038594272,0.0166975390678529,0.067388576718911,0.0162094407143091,0.101773476292615,0.013062006856857,0.190609832088776,0.0165422556617676,0.141272939924449,0.067388576718911,0
Gene87,0.003926711,-0.035796896,-0.0066821435,0.017056072,0.009328811,0.021732287,0.029948946,0.038591783,0.000258405438529989,0.745750044442151,-0.0235187750075215,0.125787706985077,-0.00196697866900104,0.7090524090972,0.000680716725159147,0.752703970751947,0.125787706985077,1
Gene88,0.043073855,0.045421667,0.045916572,0.050707623,0.010571435,0.022006817,0.030095514,0.04005913,0.03877735143356,0.000102985264895355,0.0371700579165136,0.0096383986037655,0.0367269177104465,0.0145090207253524,0.0364713404488634,0.0201750764000002,0.000102985264895355,0
Gene89,0.012929501,0.06239548,0.040661793,0.004930312,0.010113551,0.02113331,0.031001898,0.0388023,0.0113201566465876,0.33763702877162,0.0380315289125806,0.00916715960240877,0.0164075971992054,0.35103416561132,0.0104021331386556,0.4330413340492,0.00916715960240877,1
Gene9,0.08423884,-0.1092809,-0.21151781,-0.10821875,0.010680807,0.022945596,0.032259956,0.039985966,0.0842724832454995,1.05123305479712e-15,-0.105294129201965,1.53283818249417e-06,-0.204284097799988,5.03930341899661e-10,-0.100498806314961,0.00482447224437166,1.05123305479712e-15,0
Gene90,-0.01882136,0.03740816,-0.000605962,-0.004232102,0.009652151,0.021639615,0.030988267,0.039007157,-0.0107049668034365,0.298540934076473,0.0157626655644236,0.251861479489586,-0.00388908337134652,0.534658192639393,-0.00487152046801109,0.51854007149049,0.251861479489586,1
Gene91,0.017143438,-0.012530801,-0.01001838,-0.037082836,0.009843702,0.020457057,0.029973798,0.039681114,0.013505123267138,0.117603887721498,0.00607463602396092,0.333260587666826,0.00805247512929482,0.318745998063714,0.00543783759172436,0.373789853196237,0.117603887721498,0
Gene92,0.024024203,0.056126464,0.729513,0.049875267,0.010583024,0.02177266,0.033149127,0.042530574,0.00507396314668596,0.788737519093931,0.0116953720991532,0.787336603954515,0.702154984787526,8.71720617216988e-108,0.00982004404948187,0.815695274227956,8.71720617216988e-108,2
Gene93,0.02340231,0.06194779,0.028179819,0.021389978,0.009783794,0.020494616,0.029917968,0.037415482,0.0231667789814083,0.0596494730106238,0.0362979296583209,0.0037148248698341,0.023697672150298,0.103809840780338,0.021881026964431,0.132847479678332,0.0037148248698341,1
Gene94,0.015215419,0.022156917,-0.0058108885,0.012087466,0.010029788,0.021489704,0.029307747,0.03765414,0.0119663889974102,0.170236234337995,0.0142086540154501,0.133202475018369,0.00868837184557977,0.302385673895496,0.0106885415112148,0.2663087881307,0.133202475018369,1
Gene95,-0.0033014545,0.030379375,0.08596088,0.026301159,0.010032502,0.02021508,0.028762318,0.038334817,0.00176131817072492,0.502833783099706,0.011714941041528,0.252237871533861,0.0254475356525906,0.164285443181256,0.00650082310099326,0.41825005234201,0.164285443181256,2
Gene96,0.044154536,0.00031005527,-0.9378856,-0.03483663,0.009411329,0.02117753,0.03371774,0.045831114,0.0441699041746779,0.00348617721981611,0.00153397111797079,0.472760424716999,-0.93201706369048,0,-0.0303821193626887,0.253922770033634,0,2
Gene97,0.010121613,0.012921784,0.04134311,0.035222765,0.009981069,0.022093184,0.030313188,0.038019508,0.0086546867692991,0.243581866025317,0.00747373147527034,0.271204504000915,0.0111004868905328,0.263543357722935,0.009724250896324,0.291087775856096,0.243581866025317,0
Gene98,-0.010743949,0.07365386,0.032249607,0.031730972,0.010239034,0.021694183,0.029151179,0.036047142,-0.00140791320589065,0.82500337711303,0.0485105585489028,0.0104820979310623,0.00256533421049028,0.825223708812602,0.00197389982124576,0.840296804241314,0.0104820979310623,1
Gene99,-0.00015386486,0.04849181,0.05236098,0.07845454,0.010664799,0.022188624,0.030692479,0.041227713,0.00212788830355699,0.519266287787714,0.0144317920976931,0.189930455818639,0.00892804828067402,0.399258611458998,0.0101406148657072,0.390201199339856,0.189930455818639,1
